dataset,feature_set,model_name,transformed_feature,importance,importance_abs,importance_type
overall,content_added,extra_trees,age,0.03552082597504276,0.03552082597504276,feature_importances_
overall,content_added,extra_trees,max_screen,0.032267248847488036,0.032267248847488036,feature_importances_
overall,content_added,extra_trees,payment_device_android,0.03181617793155054,0.03181617793155054,feature_importances_
overall,content_added,extra_trees,age_band_30s,0.03119471327339196,0.03119471327339196,feature_importances_
overall,content_added,extra_trees,screen_2_flag,0.02498708935138178,0.02498708935138178,feature_importances_
overall,content_added,extra_trees,promo_x_1screen,0.017592894166391735,0.017592894166391735,feature_importances_
overall,content_added,extra_trees,payment_device_mobile,0.01653754197566793,0.01653754197566793,feature_importances_
overall,content_added,extra_trees,screen_1_flag,0.015339861935892301,0.015339861935892301,feature_importances_
overall,content_added,extra_trees,gender_F,0.012202287832496796,0.012202287832496796,feature_importances_
overall,content_added,extra_trees,reg_hour,0.011828840375779127,0.011828840375779127,feature_importances_
overall,content_added,extra_trees,gender_M,0.011824703555103523,0.011824703555103523,feature_importances_
overall,content_added,extra_trees,premium_action_trial_risk,0.011680057241643935,0.011680057241643935,feature_importances_
overall,content_added,extra_trees,payment_device_pc,0.011008255572821398,0.011008255572821398,feature_importances_
overall,content_added,extra_trees,is_recent_content_ratio,0.009919661009201153,0.009919661009201153,feature_importances_
overall,content_added,extra_trees,age_band_40s,0.009913702439572751,0.009913702439572751,feature_importances_
overall,content_added,extra_trees,country_entropy_norm,0.009785514610889225,0.009785514610889225,feature_importances_
overall,content_added,extra_trees,tag_ratio_액션,0.009405889828556595,0.009405889828556595,feature_importances_
overall,content_added,extra_trees,max_day_share,0.009118329770347235,0.009118329770347235,feature_importances_
overall,content_added,extra_trees,promo_x_2screen,0.008805735283220794,0.008805735283220794,feature_importances_
overall,content_added,extra_trees,week3_ratio,0.00869825413722653,0.00869825413722653,feature_importances_
overall,content_added,extra_trees,tag_ratio_드라마,0.008553883498408315,0.008553883498408315,feature_importances_
overall,content_added,extra_trees,is_us_content_ratio,0.008522460316223267,0.008522460316223267,feature_importances_
overall,content_added,extra_trees,payment_device_smarttv,0.00849780440415134,0.00849780440415134,feature_importances_
overall,content_added,extra_trees,front_loaded_ratio,0.00842481072546058,0.00842481072546058,feature_importances_
overall,content_added,extra_trees,is_family_content_ratio,0.00839056089691786,0.00839056089691786,feature_importances_
overall,content_added,extra_trees,week1_ratio,0.008382473278335016,0.008382473278335016,feature_importances_
overall,content_added,extra_trees,late_ratio,0.008240322905705524,0.008240322905705524,feature_importances_
overall,content_added,extra_trees,payment_device_ios,0.008185292025412162,0.008185292025412162,feature_importances_
overall,content_added,extra_trees,country_ratio_us,0.008066261135091546,0.008066261135091546,feature_importances_
overall,content_added,extra_trees,days_since_last_watch_to_obs_end,0.007905600421914924,0.007905600421914924,feature_importances_
overall,content_added,extra_trees,subscription_days,0.007873253265875766,0.007873253265875766,feature_importances_
overall,content_added,extra_trees,rating_ratio_15세,0.007813393477817268,0.007813393477817268,feature_importances_
overall,content_added,extra_trees,discount_sensitive_risk,0.007125591264625095,0.007125591264625095,feature_importances_
overall,content_added,extra_trees,genre_tag_entropy_norm,0.006936494053331285,0.006936494053331285,feature_importances_
overall,content_added,extra_trees,is_long_movie_ratio,0.006787225248393404,0.006787225248393404,feature_importances_
overall,content_added,extra_trees,country_ratio_korean,0.006580751020286565,0.006580751020286565,feature_importances_
overall,content_added,extra_trees,is_korean_content_ratio,0.006562083960183219,0.006562083960183219,feature_importances_
overall,content_added,extra_trees,tag_ratio_스릴러_범죄,0.006497651402340708,0.006497651402340708,feature_importances_
overall,content_added,extra_trees,rating_ratio_12세,0.006163380247155522,0.006163380247155522,feature_importances_
overall,content_added,extra_trees,tag_ratio_코미디,0.006125908929040989,0.006125908929040989,feature_importances_
overall,content_added,extra_trees,stable_2screen_active,0.005720711653003679,0.005720711653003679,feature_importances_
overall,content_added,extra_trees,watch_days_ratio,0.0056124136914215755,0.0056124136914215755,feature_importances_
overall,content_added,extra_trees,rating_ratio_청불,0.00560672683776146,0.00560672683776146,feature_importances_
overall,content_added,extra_trees,alloc_ratio_액션,0.005585726249738492,0.005585726249738492,feature_importances_
overall,content_added,extra_trees,age_band_10s_or_less,0.005527288685286085,0.005527288685286085,feature_importances_
overall,content_added,extra_trees,tag_ratio_SF_판타지,0.005450603334702253,0.005450603334702253,feature_importances_
overall,content_added,extra_trees,unique_days,0.005429669980162684,0.005429669980162684,feature_importances_
overall,content_added,extra_trees,is_adult_content_ratio,0.00527991538277814,0.00527991538277814,feature_importances_
overall,content_added,extra_trees,is_old_content_ratio,0.005215289236687255,0.005215289236687255,feature_importances_
overall,content_added,extra_trees,alloc_ratio_드라마,0.005188497049968059,0.005188497049968059,feature_importances_
overall,content_added,extra_trees,rating_ratio_전체,0.004983312025289563,0.004983312025289563,feature_importances_
overall,content_added,extra_trees,only_week1_flag,0.004728391581921498,0.004728391581921498,feature_importances_
overall,content_added,extra_trees,avg_release_year_weighted,0.004515206466103281,0.004515206466103281,feature_importances_
overall,content_added,extra_trees,age_band_50s,0.0043448887678157145,0.0043448887678157145,feature_importances_
overall,content_added,extra_trees,tag_ratio_모험_어드벤처,0.004315804368690774,0.004315804368690774,feature_importances_
overall,content_added,extra_trees,tag_ratio_로맨스,0.004257421469351129,0.004257421469351129,feature_importances_
overall,content_added,extra_trees,is_user_verified,0.004255568871376257,0.004255568871376257,feature_importances_
overall,content_added,extra_trees,alloc_ratio_스릴러_범죄,0.004206459063047524,0.004206459063047524,feature_importances_
overall,content_added,extra_trees,country_ratio_other_foreign,0.004038207474187515,0.004038207474187515,feature_importances_
overall,content_added,extra_trees,avg_runtime_weighted,0.004038079657259781,0.004038079657259781,feature_importances_
overall,content_added,extra_trees,total_sessions,0.003926261780830375,0.003926261780830375,feature_importances_
overall,content_added,extra_trees,tag_ratio_기타,0.0038922775292565917,0.0038922775292565917,feature_importances_
overall,content_added,extra_trees,unique_contents,0.003721214703978295,0.003721214703978295,feature_importances_
overall,content_added,extra_trees,total_watch_time,0.003673861040288354,0.003673861040288354,feature_importances_
overall,content_added,extra_trees,is_kids_animation_ratio,0.0036205535479070404,0.0036205535479070404,feature_importances_
overall,content_added,extra_trees,alloc_ratio_코미디,0.0035968411576784735,0.0035968411576784735,feature_importances_
overall,content_added,extra_trees,metadata_covered_watch_ratio,0.0035318551105122443,0.0035318551105122443,feature_importances_
overall,content_added,extra_trees,tag_ratio_애니메이션_키즈,0.0033802688693981894,0.0033802688693981894,feature_importances_
overall,content_added,extra_trees,avg_content_age_from_2021_weighted,0.0032334824034661613,0.0032334824034661613,feature_importances_
overall,content_added,extra_trees,tag_dur_코미디,0.0032233343590639257,0.0032233343590639257,feature_importances_
overall,content_added,extra_trees,has_watch_obs,0.0031214547294939384,0.0031214547294939384,feature_importances_
overall,content_added,extra_trees,alloc_ratio_모험_어드벤처,0.0030201294745797335,0.0030201294745797335,feature_importances_
overall,content_added,extra_trees,alloc_ratio_SF_판타지,0.0028765177089134296,0.0028765177089134296,feature_importances_
overall,content_added,extra_trees,alloc_ratio_로맨스,0.002850727395467235,0.002850727395467235,feature_importances_
overall,content_added,extra_trees,tag_ratio_가족,0.002533703598867336,0.002533703598867336,feature_importances_
overall,content_added,extra_trees,alloc_dur_코미디,0.00253204423702807,0.00253204423702807,feature_importances_
overall,content_added,extra_trees,tag_ratio_전쟁_재난,0.0023245448503850566,0.0023245448503850566,feature_importances_
overall,content_added,extra_trees,daily_watch_slope,0.0022932445422559765,0.0022932445422559765,feature_importances_
overall,content_added,extra_trees,w3_minus_w1_watch_time,0.0022516824885958115,0.0022516824885958115,feature_importances_
overall,content_added,extra_trees,alloc_ratio_기타,0.0021691160779019076,0.0021691160779019076,feature_importances_
overall,content_added,extra_trees,country_ratio_uk,0.002021779876501961,0.002021779876501961,feature_importances_
overall,content_added,extra_trees,age_band_60s_plus,0.0019168326325707434,0.0019168326325707434,feature_importances_
overall,content_added,extra_trees,promo2_family_lifestyle_candidate,0.0018962779047312119,0.0018962779047312119,feature_importances_
overall,content_added,extra_trees,family_2screen_lifestyle,0.001874478285244023,0.001874478285244023,feature_importances_
overall,content_added,extra_trees,alloc_ratio_전쟁_재난,0.0018001724460693829,0.0018001724460693829,feature_importances_
overall,content_added,extra_trees,is_japanese_content_ratio,0.00174634323180981,0.00174634323180981,feature_importances_
overall,content_added,extra_trees,alloc_ratio_애니메이션_키즈,0.0016626977635127225,0.0016626977635127225,feature_importances_
overall,content_added,extra_trees,alloc_ratio_가족,0.001590229629508275,0.001590229629508275,feature_importances_
overall,content_added,extra_trees,country_ratio_french,0.0011187607158246625,0.0011187607158246625,feature_importances_
overall,content_added,extra_trees,country_ratio_chinese,0.0009941779210010937,0.0009941779210010937,feature_importances_
overall,content_added,extra_trees,tag_ratio_다큐_교양,0.0008793105141396714,0.0008793105141396714,feature_importances_
overall,content_added,extra_trees,country_ratio_japanese,0.0008716024343758805,0.0008716024343758805,feature_importances_
overall,content_added,extra_trees,alloc_ratio_다큐_교양,0.0008142521780576328,0.0008142521780576328,feature_importances_
overall,content_added,extra_trees,tag_ratio_공포,0.0005625478902061348,0.0005625478902061348,feature_importances_
overall,content_added,extra_trees,alloc_ratio_공포,0.0004348688152928009,0.0004348688152928009,feature_importances_
overall,content_added,extra_trees,country_ratio_hongkong,0.0003959609772803166,0.0003959609772803166,feature_importances_
overall,content_added,extra_trees,payment_device_ott,0.00016592171097373195,0.00016592171097373195,feature_importances_
overall,content_added,extra_trees,gender_N,0.0001122998350649235,0.0001122998350649235,feature_importances_
overall,content_added,extra_trees,is_short_content_ratio,2.8243818104420736e-05,2.8243818104420736e-05,feature_importances_
overall,content_added,extra_trees,rating_dur_국민학생관람불가,2.5745717872807363e-05,2.5745717872807363e-05,feature_importances_
overall,content_added,extra_trees,rating_ratio_국민학생관람불가,0.0,0.0,feature_importances_
overall,content_added,extra_trees,rating_ratio_7세,0.0,0.0,feature_importances_
overall,content_added,gradient_boosting,promo_x_4screen,0.18284258352504182,0.18284258352504182,feature_importances_
