row_id,promo_scope,is_repurchase,gb_churn_risk_score_oof,lr_churn_risk_score_oof,lr_high_risk_top10,gb_high_risk_top10,lr_high_risk_top20,gb_high_risk_top20,lr_high_risk_top30,gb_high_risk_top30,gb_lr_both_high_risk_top20,gb_only_high_risk_top20,lr_only_high_risk_top20,neither_high_risk_top20,low_watch_count,low_watch_time,low_watch_days,low_activity,low_activity_reason,cold_start_weak,early_activation_success,week2_drop,week3_drop,week3_inactive,only_w1,only_w2,only_w3,retention_decay,inactivity_recency_risk,usage_concentrated,stable_usage,genre_preference_clear,content_preference_signal
4632,promo0,1,0.0706872609886068,0.0433546060942827,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4633,promo0,1,0.2828364348709739,0.5739646811575463,0,0,0,0,1,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
4634,promo0,1,0.3392446919835309,0.341216546671128,0,0,0,0,0,1,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,0,0,0,0,0
4635,promo0,1,0.0552485272609004,0.1709610956909625,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4636,promo0,1,0.1346218805731556,0.8022164472208186,0,0,1,0,1,0,0,0,1,0,0,0,0,0,none,0,1,0,1,1,0,0,0,1,0,0,0,0,1
4637,promo0,1,0.6971281275372083,0.9493438220516568,1,1,1,1,1,1,1,0,0,0,0,1,0,1,low_watch_time,0,1,1,1,1,0,0,0,1,0,0,0,0,1
4638,promo0,0,0.9185430039876143,0.9301973076216442,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,1,0,0,1,1,0,1,1
4639,promo0,1,0.2795165771458323,0.5040112309797553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
4640,promo0,1,0.0695996016837292,0.359637473574479,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,1,1,0,1,0,1,0,1,0,0,1
4641,promo0,0,0.2660685100204282,0.4951218234422471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
4642,promo0,1,0.279905165769801,0.5318957436580184,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
4643,promo0,1,0.011359098406624,0.0311272337821686,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,1,0,0,0,0,0,1,1,1,0,0,1
4644,promo0,1,0.040782226533197,0.1266914813315118,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,1,1,0,1,0,1,1,1,0,1,1
4645,promo0,1,0.0591393303871989,0.299518013942881,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
4646,promo0,1,0.2622717857945765,0.3642307644227254,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,0,0,1,1,0,0,1
4647,promo0,0,0.227491618244682,0.7239260018830302,0,0,1,0,1,0,0,0,1,0,0,0,0,0,none,1,0,0,1,0,0,0,0,1,0,1,0,1,1
4648,promo0,0,0.742783621297971,0.8690478489398432,1,1,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,1,0,0,0,0,0,0,1,0,0,0,1
4649,promo0,1,0.0439379697064941,0.1095412097803885,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,1,0,0,0,0,0,1,1,1,0,0,1
4650,promo0,0,0.4240211499853099,0.6439718571721456,0,0,0,0,1,1,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,0,0,0,0,1
4651,promo0,1,0.2582479767597871,0.4985803892665521,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
4652,promo0,1,0.2285775530751626,0.3791502414787229,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,0,1
4653,promo0,1,0.1502700622923436,0.4689040395777152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,1,0,0,0,1
4654,promo0,0,0.7466547352863,0.950125759203454,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,0,0,1,1,0,0,0,1,1,0,1,1
4655,promo0,1,0.0489840042148912,0.1445881918814247,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,1,0,0,0,0,0,1,1,0,0,1
4656,promo0,1,0.2302034344822637,0.5547743170393782,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4657,promo0,1,0.0132394491072291,0.0335641569289951,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,1,0,0,0,0,0,1,1,1,0,1,1
4658,promo0,1,0.0483045242089681,0.0636299209760903,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,0,0,0,0,1,1
4659,promo0,0,0.2964251315586427,0.4965243305531358,0,0,0,0,0,1,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,1,1,0,1,0,1,1,1,0,1,1
4660,promo0,1,0.0877416883181902,0.1840504207057546,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,0,1
4661,promo0,1,0.700450608906013,0.8945710270016052,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
4662,promo0,1,0.0760034321054532,0.3991290524238675,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4663,promo0,1,0.1155920934880566,0.1833930280101052,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4664,promo0,1,0.1378276792049445,0.442000251488272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
4665,promo0,1,0.0348764272545993,0.1835890705324311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
4666,promo0,1,0.049009574018175,0.0393424050708881,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,0
4667,promo0,1,0.0161357598324154,0.0298278310755221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4668,promo0,1,0.0202476261353148,0.0070365897753474,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,1,0,0,0,0,0,1,1,0,0,1
4669,promo0,1,0.1075528902955923,0.0813677251643235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4670,promo0,1,0.0749014300233955,0.1598431932317983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4671,promo0,1,0.0232754222193787,0.1037341552095193,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4672,promo0,1,0.0424932819367435,0.105585945681605,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4673,promo0,1,0.0207132132044156,0.0369179846049605,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,1,0,0,1,1
4674,promo0,1,0.0286580206589303,0.1603564233654476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
4675,promo0,1,0.0761864678042131,0.2742675065697574,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,1,1,0,1,0,1,0,1,0,0,1
4676,promo0,1,0.097939240065642,0.4427223161373671,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4677,promo0,1,0.7516912779111942,0.9633775798874282,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,0,1
4678,promo0,1,0.2304115942421841,0.3269402216781977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,1,0,0,1,1
4679,promo0,1,0.5440879638288338,0.8037352535791806,0,0,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
4680,promo0,1,0.0292612149749657,0.0715156455719195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,0,0,0,0,1
4681,promo0,1,0.1320128658430682,0.4855585176731607,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,1,0,1,0,1,0,0,0,1,1
4682,promo0,1,0.2568019481365126,0.4845113235504524,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
4683,promo0,1,0.0442846360299752,0.335976378868676,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,1,0,0,0,1
4684,promo0,1,0.0359810405791354,0.1631801234701302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4685,promo0,1,0.0119518205124314,0.0110877575241155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4686,promo0,1,0.0270433579393486,0.1076878459671489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,1,0,1
4687,promo0,1,0.2254090129449447,0.2877376695776211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
4688,promo0,1,0.0278865323926762,0.1322563280108869,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
4689,promo0,1,0.0229213807040029,0.031114720544041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
4690,promo0,1,0.0361280080628736,0.0193584294470571,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,1,0,0,1,0,0,1
4691,promo0,1,0.5497361281840676,0.884722096738308,1,0,1,1,1,1,1,0,0,0,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
4692,promo0,1,0.2767400476101047,0.4799030970590133,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
4693,promo0,0,0.2012137039563236,0.3132121300353661,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,0,0,0,0,1
4694,promo0,1,0.2524267884774562,0.4541289221491132,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
4695,promo0,1,0.0149706008578985,0.0494963037384955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
4696,promo0,0,0.2483427506182673,0.5673397415272479,0,0,0,0,1,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,0,1,1,0,0,0,1,0,1,0,0,1
4697,promo0,1,0.0356983621927645,0.0654112028750182,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,1,0,0,0,0,0,1,1,1,0,0,1
4698,promo0,1,0.1686414778798529,0.2080724865553512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
4699,promo0,0,0.5965107591517458,0.842132044349463,0,0,1,1,1,1,1,0,0,0,0,0,1,1,low_watch_days,0,1,1,0,1,1,0,0,1,1,1,0,0,1
4700,promo0,0,0.6380564133449473,0.8605378221386448,0,1,1,1,1,1,1,0,0,0,0,1,1,1,"low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,0,1
4701,promo0,1,0.1226718532480463,0.164919508928756,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,1,0,0,0,0,0,1,1,1,0,0,1
4702,promo0,1,0.018375107530015,0.0483585276538949,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
4703,promo0,1,0.0423676086165253,0.0847756724827071,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,1,0,0,1
4704,promo0,1,0.267494270638314,0.7124571570003468,0,0,0,0,1,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4705,promo0,1,0.0454648504139448,0.2954524785242254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
4706,promo0,1,0.0489929224467882,0.1283772981395911,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4707,promo0,1,0.2789281223722657,0.4696141529286792,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
4708,promo0,1,0.111426050226072,0.3117988855690553,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,0,0,0,1,0,0,1
4709,promo0,1,0.0445814216660679,0.1642577768135504,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4710,promo0,0,0.6829808480285966,0.968590142885978,1,1,1,1,1,1,1,0,0,0,0,0,1,1,low_watch_days,0,1,1,0,1,0,0,0,1,1,1,0,1,1
4711,promo0,1,0.0175830200878926,0.1308127923964304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4712,promo0,1,0.0244499059380386,0.075509266632151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4713,promo0,1,0.0397119399776474,0.1093266243813473,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
4714,promo0,1,0.0694223836996196,0.5326644522377548,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,1,0,0,0,0,1,1,1,0,0,1
4715,promo0,1,0.4108492292261725,0.8149663770843136,0,0,1,0,1,1,0,0,1,0,0,0,0,0,none,0,1,1,1,1,0,0,0,1,1,0,0,0,1
4716,promo0,0,0.5366801086230654,0.7807878877206225,0,0,1,1,1,1,1,0,0,0,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
4717,promo0,1,0.0614456730903369,0.0718924203409532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,1,0,1,0,1
4718,promo0,0,0.6648717215339883,0.5176343071192999,0,1,0,1,0,1,0,1,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,1,0,0,1,1,0,1,1
4719,promo0,1,0.1030462397604111,0.1294276651904899,0,0,0,0,0,0,0,0,0,1,0,1,1,1,"low_watch_time,low_watch_days",1,0,0,1,1,0,1,0,1,1,1,0,0,1
4720,promo0,1,0.0897542975912435,0.1525436769875287,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
4721,promo0,1,0.1616368539566059,0.1768510554064666,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,1,1,0,1,0,1,1,1,0,0,1
4722,promo0,1,0.0181612379865506,0.0100836298553544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4723,promo0,0,0.9215265333476498,0.9720560369777116,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,1,0,0,0,1,0,1,1
4724,promo0,1,0.0642777645036821,0.3939472168758364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
4725,promo0,1,0.0584941977815729,0.0937960241896229,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,1,0,0,0,0,0,0,0,1,0,0
4726,promo0,1,0.0378695467490507,0.0394178658532599,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,0,1,1
4727,promo0,1,0.2504639492977146,0.4986828021987091,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
4728,promo0,0,0.4982016758365407,0.8713769978861118,1,0,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,1,0,0,0,0,0,1,0,0,0,0,1
4729,promo0,1,0.0144926982571532,0.1654795948797743,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
4730,promo0,1,0.0774004029637686,0.2380242254389143,0,0,0,0,0,0,0,0,0,1,0,1,0,1,low_watch_time,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4731,promo0,1,0.0772486559461083,0.4097440304756692,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
4732,promo0,1,0.1983289269926909,0.5567753291706834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4733,promo0,0,0.8682409313517576,0.9411178597291298,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,1,0,0,1,1,0,1,1
4734,promo0,0,0.1667690501000347,0.3145278134149913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,1,0,0,0,0,1,0,0,0,0,1
4735,promo0,1,0.0863216591636885,0.1168817069808045,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
4736,promo0,1,0.0637522527091755,0.1426526334204212,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,0,1,1,0,0,0,0,0,1,1,1,0,0,1
4737,promo0,1,0.0435747990041113,0.0740872486946148,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,1,0,0,0,0,0,0,1,0,1,1
4738,promo0,1,0.0725959236085275,0.1866049676485655,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
4739,promo0,1,0.1324379565573701,0.1869141989012629,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
4740,promo0,1,0.3473659673249295,0.5810202187610458,0,0,0,0,1,1,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,1,0,0,0,0,1,1,0,1,1
4741,promo0,0,0.1514982733665807,0.3243998449551273,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,1,1,0,1,0,1,1,1,0,0,1
4742,promo0,1,0.0103153397118912,0.0094683122551705,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4743,promo0,1,0.2450633960000626,0.6607198346180541,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4744,promo0,1,0.3026097126785434,0.7420211487703032,0,0,1,0,1,1,0,0,1,0,0,0,0,0,none,0,1,1,1,1,0,0,0,1,1,0,0,0,1
4745,promo0,0,0.4210281258678067,0.6000586135737205,0,0,0,0,1,1,0,0,0,1,0,1,0,1,low_watch_time,0,1,0,1,1,0,0,0,1,1,0,0,0,1
4746,promo0,1,0.1034896359388294,0.1747807018605099,0,0,0,0,0,0,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,0,0,0,0,0,0,1,1,0,0,1
4747,promo0,1,0.6470961580129253,0.8460228992811134,0,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,1,1
4748,promo0,1,0.1315999644037048,0.2081952800199936,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,1,1,0,1,0,1,0,1,0,1,1
4749,promo0,1,0.4085240053963942,0.5586054125733753,0,0,0,0,0,1,0,0,0,1,0,0,1,1,low_watch_days,0,1,1,0,1,1,0,0,1,1,1,0,1,1
4750,promo0,1,0.0785071944467805,0.2521842180849266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,1,1,0,0,0,1
4751,promo0,1,0.0249203608668273,0.0476817931473718,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,0,0,0,1,0,1
4752,promo0,0,0.3252740002551971,0.6184887775768704,0,0,0,0,1,1,0,0,0,1,0,0,1,1,low_watch_days,1,0,0,1,1,0,1,0,1,0,1,0,0,1
4753,promo0,0,0.6863967468459593,0.7965406256717811,0,1,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4754,promo0,1,0.0864615545321983,0.2628487847458453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4755,promo0,1,0.1244136402641593,0.1076572025691724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4756,promo0,1,0.0172897983771631,0.0861312957198192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4757,promo0,1,0.6867519539325825,0.8794166756212639,1,1,1,1,1,1,1,0,0,0,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,0,0,0,1,1,1,0,1,1
4758,promo0,1,0.1982941935872323,0.393820999521973,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4759,promo0,1,0.7813546488721022,0.965474285366944,1,1,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,0,1,1,0,0,0,1,0,0,0,0,1
4760,promo0,1,0.0812562184811347,0.1749776874709402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,1,0,0,0,0,0,0,0,0,1,0,1
4761,promo0,1,0.0982942045111486,0.1995567969804852,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4762,promo0,1,0.1618711895019662,0.2715276447923982,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
4763,promo0,1,0.5688133853404751,0.8431849989962696,0,0,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,1,1,1,0,0,0,1,0,0,0,0,1
4764,promo0,1,0.3199052482433274,0.6094943174261467,0,0,0,0,1,1,0,0,0,1,0,0,0,0,none,0,1,0,1,1,0,0,0,1,1,0,0,0,1
4765,promo0,0,0.5103421938522512,0.80476064743266,0,0,1,1,1,1,1,0,0,0,0,0,0,0,none,0,1,1,1,1,0,0,0,1,0,0,0,0,1
4766,promo0,1,0.2595410723000203,0.343392529811227,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"low_watch_count,low_watch_days",0,1,0,1,1,0,0,0,1,1,1,0,0,1
4767,promo0,1,0.650324878468812,0.92371234286654,1,1,1,1,1,1,1,0,0,0,1,0,1,1,"low_watch_count,low_watch_days",0,1,1,0,1,1,0,0,1,1,1,0,0,1
4768,promo0,1,0.1779425225137024,0.3740120635372613,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,1,0,0,0,0,1,1,1,0,0,1
4769,promo0,1,0.0166243226420239,0.0321851131447096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,1,0,1
4770,promo0,0,0.1725186598225818,0.5858270907873724,0,0,0,0,1,0,0,0,0,1,0,0,0,0,none,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4771,promo0,1,0.9288389274496024,0.9885438379084752,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",0,1,0,0,1,1,0,0,0,1,1,0,1,1
4772,promo0,1,0.4611402395191823,0.73695575072181,0,0,1,1,1,1,1,0,0,0,0,0,1,1,low_watch_days,0,1,1,0,1,1,0,0,1,1,1,0,0,1
4773,promo0,1,0.0447849948768718,0.0796517771241314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4774,promo0,1,0.0358999417340996,0.0709395685904932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,0,0,1,1,1
4775,promo0,1,0.4173060188601835,0.5492976123991675,0,0,0,0,0,1,0,0,0,1,0,0,0,0,none,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4776,promo0,1,0.4246526467964058,0.6468667734489673,0,0,0,0,1,1,0,0,0,1,0,0,0,0,none,0,1,1,1,1,0,0,0,1,1,1,0,0,1
4777,promo0,1,0.6944759435659127,0.9386332874358756,1,1,1,1,1,1,1,0,0,0,1,1,1,1,"low_watch_count,low_watch_time,low_watch_days",1,0,0,0,0,0,0,1,0,0,1,0,1,1
4778,promo0,1,0.0198349410074878,0.0227204637225831,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,0,0,0,1,0,1
4779,promo0,1,0.0202833294257062,0.0534361161703167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,none,0,1,0,1,0,0,0,0,1,1,0,0,0,1
4780,promo0,0,0.2974176259129949,0.8325159291306257,0,0,1,0,1,1,0,0,1,0,0,0,1,1,low_watch_days,0,1,0,1,1,0,0,0,1,1,1,0,1,1
4781,promo0,1,0.8226774697039924,0.9213489830618132,1,1,1,1,1,1,1,0,0,0,0,0,1,1,low_watch_days,0,1,1,0,1,1,0,0,1,1,1,0,0,1
4782,promo0,1,0.0415949487709653,0.1308091737629908,0,0,0,0,0,0,0,0,0,1,0,1,0,1,low_watch_time,0,1,0,0,0,0,0,0,0,1,0,0,0,1
