membership_row_id,w1_1_has_watch_obs,w1_1_total_watch_time,w1_1_total_sessions,w1_1_unique_contents,w1_1_unique_watch_days,w1_1_avg_watch_time_per_session,w1_1_max_daily_watch_time,w1_1_max_day_share,w1_1_one_minute_watch_count,w1_1_short_watch_count_le5,w1_1_short_watch_time_le5,w1_1_week1_watch_time,w1_1_week1_sessions,w1_1_week1_ratio
3865,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3866,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3867,1,92.0,1,1,1,92.0,92.0,1.0,0,0,0.0,92.0,1,1.0
3868,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3869,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
3870,1,201.0,3,2,2,67.0,158.0,0.78607,0,0,0.0,201.0,3,1.0
3871,1,141.0,4,4,4,35.25,99.0,0.702128,2,2,2.0,141.0,4,1.0
3872,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3873,1,3.0,1,1,1,3.0,3.0,1.0,0,1,3.0,3.0,1,1.0
3874,1,6.0,1,1,1,6.0,6.0,1.0,0,0,0.0,6.0,1,1.0
3875,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
3876,1,150.0,5,3,3,30.0,66.0,0.44,2,2,2.0,150.0,5,1.0
3877,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3878,1,22.0,2,2,1,11.0,22.0,1.0,0,0,0.0,22.0,2,1.0
3879,1,377.0,7,3,2,53.857143,252.0,0.668435,2,2,2.0,377.0,7,1.0
3880,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3881,1,115.0,6,4,2,19.166667,101.0,0.878261,4,4,4.0,115.0,6,1.0
3882,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3883,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3884,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3885,1,31.0,2,1,2,15.5,23.0,0.741935,0,0,0.0,31.0,2,1.0
3886,1,166.0,2,2,1,83.0,166.0,1.0,0,0,0.0,166.0,2,1.0
3887,1,18.0,5,4,3,3.6,16.0,0.888889,2,4,9.0,18.0,5,1.0
3888,1,349.0,6,5,1,58.166667,349.0,1.0,0,0,0.0,349.0,6,1.0
3889,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3890,1,8.0,6,6,4,1.333333,3.0,0.375,5,6,8.0,8.0,6,1.0
3891,1,136.0,5,3,1,27.2,136.0,1.0,1,3,5.0,136.0,5,1.0
3892,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
3893,1,14.0,2,1,2,7.0,12.0,0.857143,0,1,2.0,14.0,2,1.0
3894,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3895,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3896,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3897,1,94.0,6,4,4,15.666667,90.0,0.957447,5,5,5.0,94.0,6,1.0
3898,1,130.0,5,2,2,26.0,92.0,0.707692,2,2,2.0,130.0,5,1.0
3899,1,135.0,4,4,2,33.75,100.0,0.740741,0,1,4.0,135.0,4,1.0
3900,1,130.0,5,2,3,26.0,112.0,0.861538,1,2,5.0,130.0,5,1.0
3901,1,101.0,5,3,2,20.2,70.0,0.693069,1,2,3.0,101.0,5,1.0
3902,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3903,1,52.0,2,1,2,26.0,26.0,0.5,0,0,0.0,52.0,2,1.0
3904,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3905,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3906,1,78.0,1,1,1,78.0,78.0,1.0,0,0,0.0,78.0,1,1.0
3907,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3908,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3909,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3910,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3911,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3912,1,40.0,2,2,2,20.0,35.0,0.875,0,1,5.0,40.0,2,1.0
3913,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3914,1,145.0,1,1,1,145.0,145.0,1.0,0,0,0.0,145.0,1,1.0
3915,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3917,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3918,1,5.0,1,1,1,5.0,5.0,1.0,0,1,5.0,5.0,1,1.0
3919,1,74.0,1,1,1,74.0,74.0,1.0,0,0,0.0,74.0,1,1.0
3920,1,199.0,4,2,1,49.75,199.0,1.0,0,0,0.0,199.0,4,1.0
3921,1,111.0,1,1,1,111.0,111.0,1.0,0,0,0.0,111.0,1,1.0
3922,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3923,1,224.0,4,4,2,56.0,163.0,0.727679,0,0,0.0,224.0,4,1.0
3924,1,37.0,3,3,2,12.333333,35.0,0.945946,1,2,3.0,37.0,3,1.0
3925,1,75.0,1,1,1,75.0,75.0,1.0,0,0,0.0,75.0,1,1.0
3926,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3927,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3928,1,249.0,11,7,2,22.636364,126.0,0.506024,3,4,8.0,249.0,11,1.0
3929,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3930,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3931,1,33.0,3,3,1,11.0,33.0,1.0,1,2,3.0,33.0,3,1.0
3932,1,112.0,3,3,1,37.333333,112.0,1.0,0,0,0.0,112.0,3,1.0
3933,1,155.0,2,1,1,77.5,155.0,1.0,1,1,1.0,155.0,2,1.0
3934,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3935,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3936,1,108.0,1,1,1,108.0,108.0,1.0,0,0,0.0,108.0,1,1.0
3937,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
3938,1,285.0,4,4,1,71.25,285.0,1.0,0,1,5.0,285.0,4,1.0
3939,1,123.0,6,6,2,20.5,77.0,0.626016,1,2,6.0,123.0,6,1.0
3940,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3941,1,91.0,3,3,1,30.333333,91.0,1.0,0,1,2.0,91.0,3,1.0
3942,1,260.0,4,4,2,65.0,205.0,0.788462,0,1,3.0,260.0,4,1.0
3943,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
3944,1,91.0,1,1,1,91.0,91.0,1.0,0,0,0.0,91.0,1,1.0
3945,1,38.0,1,1,1,38.0,38.0,1.0,0,0,0.0,38.0,1,1.0
3946,1,251.0,3,3,3,83.666667,129.0,0.513944,1,1,1.0,251.0,3,1.0
3947,1,102.0,2,2,1,51.0,102.0,1.0,1,1,1.0,102.0,2,1.0
3948,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3949,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3950,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3951,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3953,1,100.0,2,2,1,50.0,100.0,1.0,0,0,0.0,100.0,2,1.0
3954,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3955,1,86.0,1,1,1,86.0,86.0,1.0,0,0,0.0,86.0,1,1.0
3956,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3957,1,233.0,3,3,3,77.666667,111.0,0.476395,0,0,0.0,233.0,3,1.0
3958,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3959,1,5.0,3,3,2,1.666667,3.0,0.6,2,3,5.0,5.0,3,1.0
3960,1,83.0,1,1,1,83.0,83.0,1.0,0,0,0.0,83.0,1,1.0
3961,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
3962,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3963,1,501.0,7,5,3,71.571429,208.0,0.41517,0,0,0.0,501.0,7,1.0
3964,1,137.0,2,2,2,68.5,75.0,0.547445,0,0,0.0,137.0,2,1.0
3965,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3966,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3967,1,175.0,3,2,1,58.333333,175.0,1.0,1,1,1.0,175.0,3,1.0
3968,1,156.0,8,5,2,19.5,148.0,0.948718,6,7,8.0,156.0,8,1.0
3969,1,113.0,4,2,2,28.25,102.0,0.902655,1,2,3.0,113.0,4,1.0
3970,1,455.0,6,5,2,75.833333,252.0,0.553846,1,1,1.0,455.0,6,1.0
3971,1,103.0,6,6,3,17.166667,97.0,0.941748,4,5,6.0,103.0,6,1.0
3972,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3973,1,30.0,2,2,2,15.0,18.0,0.6,0,0,0.0,30.0,2,1.0
3974,1,576.0,8,7,2,72.0,460.0,0.798611,0,2,4.0,576.0,8,1.0
3975,1,568.0,16,11,6,35.5,184.0,0.323944,10,11,12.0,568.0,16,1.0
3976,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3977,1,51.0,2,1,2,25.5,34.0,0.666667,0,0,0.0,51.0,2,1.0
3978,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3979,1,260.0,7,4,3,37.142857,142.0,0.546154,3,3,3.0,260.0,7,1.0
3980,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3981,1,10.0,1,1,1,10.0,10.0,1.0,0,0,0.0,10.0,1,1.0
3982,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,2.0,1,1.0
3983,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3984,1,659.0,13,10,5,50.692308,344.0,0.522003,1,2,4.0,659.0,13,1.0
3985,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3986,1,130.0,1,1,1,130.0,130.0,1.0,0,0,0.0,130.0,1,1.0
3987,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3988,1,350.0,5,4,1,70.0,350.0,1.0,0,0,0.0,350.0,5,1.0
3989,1,167.0,4,4,2,41.75,113.0,0.676647,0,0,0.0,167.0,4,1.0
3990,1,82.0,3,3,1,27.333333,82.0,1.0,1,1,1.0,82.0,3,1.0
3991,1,14.0,2,2,2,7.0,13.0,0.928571,1,1,1.0,14.0,2,1.0
3992,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
3993,1,426.0,8,7,4,53.25,201.0,0.471831,1,1,1.0,426.0,8,1.0
3994,1,51.0,1,1,1,51.0,51.0,1.0,0,0,0.0,51.0,1,1.0
3995,1,77.0,4,4,2,19.25,54.0,0.701299,0,0,0.0,77.0,4,1.0
3996,1,238.0,6,6,3,39.666667,122.0,0.512605,0,0,0.0,238.0,6,1.0
3997,1,234.0,3,3,2,78.0,133.0,0.568376,0,0,0.0,234.0,3,1.0
3998,1,110.0,1,1,1,110.0,110.0,1.0,0,0,0.0,110.0,1,1.0
3999,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4000,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4001,1,4.0,3,3,1,1.333333,4.0,1.0,2,3,4.0,4.0,3,1.0
4002,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4003,1,2.0,2,2,1,1.0,2.0,1.0,2,2,2.0,2.0,2,1.0
4004,1,147.0,3,2,1,49.0,147.0,1.0,0,0,0.0,147.0,3,1.0
4005,1,210.0,4,1,2,52.5,204.0,0.971429,0,2,6.0,210.0,4,1.0
4006,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4007,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4008,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4009,1,23.0,5,3,3,4.6,13.0,0.565217,2,2,2.0,23.0,5,1.0
4010,1,162.0,5,4,1,32.4,162.0,1.0,3,3,3.0,162.0,5,1.0
4011,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4012,1,239.0,6,3,1,39.833333,239.0,1.0,2,3,4.0,239.0,6,1.0
4013,1,326.0,5,3,1,65.2,326.0,1.0,1,1,1.0,326.0,5,1.0
4014,1,8.0,1,1,1,8.0,8.0,1.0,0,0,0.0,8.0,1,1.0
4015,1,276.0,4,2,2,69.0,267.0,0.967391,0,0,0.0,276.0,4,1.0
4016,1,91.0,2,1,1,45.5,91.0,1.0,1,1,1.0,91.0,2,1.0
4017,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4018,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
4019,1,189.0,4,3,2,47.25,124.0,0.656085,0,1,2.0,189.0,4,1.0
4020,1,116.0,3,2,2,38.666667,59.0,0.508621,0,0,0.0,116.0,3,1.0
4021,1,176.0,3,3,2,58.666667,91.0,0.517045,1,1,1.0,176.0,3,1.0
4022,1,239.0,3,2,2,79.666667,124.0,0.518828,0,0,0.0,239.0,3,1.0
4023,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4024,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4025,1,117.0,6,4,3,19.5,61.0,0.521368,0,2,6.0,117.0,6,1.0
4027,1,40.0,1,1,1,40.0,40.0,1.0,0,0,0.0,40.0,1,1.0
4028,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
4029,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4030,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
4031,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4032,1,258.0,6,3,3,43.0,111.0,0.430233,1,1,1.0,258.0,6,1.0
4034,1,213.0,3,3,3,71.0,94.0,0.441315,0,0,0.0,213.0,3,1.0
4035,1,101.0,2,2,2,50.5,70.0,0.693069,0,0,0.0,101.0,2,1.0
4036,1,182.0,6,5,5,30.333333,77.0,0.423077,0,1,4.0,182.0,6,1.0
4037,1,101.0,6,6,2,16.833333,74.0,0.732673,1,3,7.0,101.0,6,1.0
4038,1,144.0,3,3,1,48.0,144.0,1.0,1,2,4.0,144.0,3,1.0
4039,1,213.0,2,2,2,106.5,127.0,0.596244,0,0,0.0,213.0,2,1.0
4040,1,121.0,3,3,2,40.333333,106.0,0.876033,1,1,1.0,121.0,3,1.0
4041,1,398.0,7,4,5,56.857143,170.0,0.427136,2,2,2.0,398.0,7,1.0
4042,1,264.0,7,6,4,37.714286,97.0,0.367424,2,2,2.0,264.0,7,1.0
4043,1,22.0,1,1,1,22.0,22.0,1.0,0,0,0.0,22.0,1,1.0
4044,1,84.0,5,3,2,16.8,59.0,0.702381,2,3,4.0,84.0,5,1.0
4045,1,43.0,1,1,1,43.0,43.0,1.0,0,0,0.0,43.0,1,1.0
4046,1,557.0,6,5,2,92.833333,281.0,0.504488,0,0,0.0,557.0,6,1.0
4047,1,22.0,1,1,1,22.0,22.0,1.0,0,0,0.0,22.0,1,1.0
4048,1,113.0,3,1,1,37.666667,113.0,1.0,0,1,3.0,113.0,3,1.0
4049,1,3.0,1,1,1,3.0,3.0,1.0,0,1,3.0,3.0,1,1.0
4050,1,262.0,2,1,1,131.0,262.0,1.0,0,0,0.0,262.0,2,1.0
4051,1,179.0,2,2,2,89.5,90.0,0.502793,0,0,0.0,179.0,2,1.0
4052,1,445.0,18,15,2,24.722222,229.0,0.514607,14,14,14.0,445.0,18,1.0
4053,1,184.0,1,1,1,184.0,184.0,1.0,0,0,0.0,184.0,1,1.0
4054,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
4055,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4056,1,21.0,2,2,2,10.5,15.0,0.714286,0,0,0.0,21.0,2,1.0
4057,1,50.0,1,1,1,50.0,50.0,1.0,0,0,0.0,50.0,1,1.0
4058,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4059,1,178.0,2,2,1,89.0,178.0,1.0,0,0,0.0,178.0,2,1.0
4060,1,203.0,2,2,1,101.5,203.0,1.0,0,0,0.0,203.0,2,1.0
4061,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4062,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4063,1,276.0,7,2,5,39.428571,110.0,0.398551,0,0,0.0,276.0,7,1.0
4064,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4065,1,42.0,2,1,1,21.0,42.0,1.0,0,0,0.0,42.0,2,1.0
4066,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4067,1,39.0,11,10,1,3.545455,39.0,1.0,10,10,10.0,39.0,11,1.0
4068,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4070,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4071,1,157.0,4,2,3,39.25,83.0,0.528662,1,1,1.0,157.0,4,1.0
4072,1,111.0,2,1,2,55.5,57.0,0.513514,0,0,0.0,111.0,2,1.0
4073,1,99.0,1,1,1,99.0,99.0,1.0,0,0,0.0,99.0,1,1.0
4075,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
4076,1,5.0,3,3,1,1.666667,5.0,1.0,1,3,5.0,5.0,3,1.0
4077,1,1468.0,27,23,3,54.37037,655.0,0.446185,11,11,11.0,1468.0,27,1.0
4078,1,200.0,1,1,1,200.0,200.0,1.0,0,0,0.0,200.0,1,1.0
4079,1,26.0,3,3,1,8.666667,26.0,1.0,0,1,4.0,26.0,3,1.0
4080,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4081,1,2302.0,22,21,7,104.636364,455.0,0.197654,0,1,4.0,2302.0,22,1.0
4082,1,66.0,2,1,1,33.0,66.0,1.0,0,0,0.0,66.0,2,1.0
4083,1,200.0,1,1,1,200.0,200.0,1.0,0,0,0.0,200.0,1,1.0
4084,1,161.0,2,2,1,80.5,161.0,1.0,0,0,0.0,161.0,2,1.0
4085,1,237.0,2,1,2,118.5,119.0,0.50211,0,0,0.0,237.0,2,1.0
4086,1,162.0,3,2,3,54.0,106.0,0.654321,0,1,2.0,162.0,3,1.0
4087,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4088,1,6.0,3,3,1,2.0,6.0,1.0,2,3,6.0,6.0,3,1.0
4089,1,129.0,1,1,1,129.0,129.0,1.0,0,0,0.0,129.0,1,1.0
4090,1,91.0,1,1,1,91.0,91.0,1.0,0,0,0.0,91.0,1,1.0
4091,1,136.0,1,1,1,136.0,136.0,1.0,0,0,0.0,136.0,1,1.0
4092,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4094,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4095,1,4.0,4,3,2,1.0,3.0,0.75,4,4,4.0,4.0,4,1.0
4096,1,91.0,2,1,2,45.5,90.0,0.989011,1,1,1.0,91.0,2,1.0
4097,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4098,1,49.0,5,5,2,9.8,47.0,0.959184,3,4,5.0,49.0,5,1.0
4099,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4100,1,117.0,1,1,1,117.0,117.0,1.0,0,0,0.0,117.0,1,1.0
4103,1,466.0,4,1,2,116.5,400.0,0.858369,0,0,0.0,466.0,4,1.0
4104,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4105,1,252.0,4,1,2,63.0,250.0,0.992063,2,2,2.0,252.0,4,1.0
4106,1,18.0,3,3,2,6.0,17.0,0.944444,1,2,4.0,18.0,3,1.0
4107,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4108,1,223.0,2,2,1,111.5,223.0,1.0,0,0,0.0,223.0,2,1.0
4109,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4110,1,219.0,6,4,1,36.5,219.0,1.0,2,2,2.0,219.0,6,1.0
4111,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4112,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4113,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
4114,1,36.0,2,2,2,18.0,34.0,0.944444,0,1,2.0,36.0,2,1.0
4115,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4116,1,37.0,3,3,1,12.333333,37.0,1.0,2,2,2.0,37.0,3,1.0
4117,1,62.0,2,2,1,31.0,62.0,1.0,1,1,1.0,62.0,2,1.0
4118,1,6.0,1,1,1,6.0,6.0,1.0,0,0,0.0,6.0,1,1.0
4119,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,2.0,1,1.0
4120,1,334.0,6,2,3,55.666667,152.0,0.45509,0,0,0.0,334.0,6,1.0
4121,1,60.0,1,1,1,60.0,60.0,1.0,0,0,0.0,60.0,1,1.0
4122,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4123,1,86.0,4,4,3,21.5,54.0,0.627907,1,2,6.0,86.0,4,1.0
4124,1,166.0,5,3,3,33.2,86.0,0.518072,1,1,1.0,166.0,5,1.0
4125,1,133.0,2,2,1,66.5,133.0,1.0,0,0,0.0,133.0,2,1.0
4126,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4127,1,204.0,5,5,3,40.8,185.0,0.906863,1,2,6.0,204.0,5,1.0
4128,1,207.0,2,2,1,103.5,207.0,1.0,0,0,0.0,207.0,2,1.0
4129,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4130,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4131,1,35.0,3,3,2,11.666667,29.0,0.828571,0,1,2.0,35.0,3,1.0
4132,1,102.0,3,1,3,34.0,43.0,0.421569,0,0,0.0,102.0,3,1.0
4133,1,64.0,4,4,1,16.0,64.0,1.0,0,1,2.0,64.0,4,1.0
4134,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
4135,1,190.0,2,2,2,95.0,110.0,0.578947,0,0,0.0,190.0,2,1.0
4136,1,103.0,1,1,1,103.0,103.0,1.0,0,0,0.0,103.0,1,1.0
4137,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4138,1,54.0,2,2,2,27.0,53.0,0.981481,1,1,1.0,54.0,2,1.0
4139,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4140,1,229.0,13,4,4,17.615385,162.0,0.707424,6,8,11.0,229.0,13,1.0
4141,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
4142,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
4146,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4147,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4148,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4149,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4150,1,18.0,3,2,1,6.0,18.0,1.0,1,2,6.0,18.0,3,1.0
4151,1,223.0,2,2,2,111.5,116.0,0.520179,0,0,0.0,223.0,2,1.0
4152,1,41.0,4,4,3,10.25,30.0,0.731707,0,2,10.0,41.0,4,1.0
4153,1,88.0,1,1,1,88.0,88.0,1.0,0,0,0.0,88.0,1,1.0
4154,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4155,1,116.0,3,3,2,38.666667,111.0,0.956897,1,2,6.0,116.0,3,1.0
4156,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4157,1,144.0,2,2,2,72.0,92.0,0.638889,0,0,0.0,144.0,2,1.0
4158,1,20.0,1,1,1,20.0,20.0,1.0,0,0,0.0,20.0,1,1.0
4159,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4160,1,202.0,4,3,3,50.5,109.0,0.539604,0,0,0.0,202.0,4,1.0
4163,1,301.0,9,7,3,33.444444,251.0,0.833887,4,6,10.0,301.0,9,1.0
4164,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,1.0
4165,1,160.0,4,2,3,40.0,87.0,0.54375,2,2,2.0,160.0,4,1.0
4166,1,110.0,3,3,2,36.666667,95.0,0.863636,0,0,0.0,110.0,3,1.0
4167,1,2.0,2,2,1,1.0,2.0,1.0,2,2,2.0,2.0,2,1.0
4168,1,4.0,1,1,1,4.0,4.0,1.0,0,1,4.0,4.0,1,1.0
4169,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4170,1,98.0,2,2,2,49.0,90.0,0.918367,0,0,0.0,98.0,2,1.0
4171,1,19.0,1,1,1,19.0,19.0,1.0,0,0,0.0,19.0,1,1.0
4172,1,103.0,1,1,1,103.0,103.0,1.0,0,0,0.0,103.0,1,1.0
4173,1,95.0,3,3,1,31.666667,95.0,1.0,2,2,2.0,95.0,3,1.0
4174,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4175,1,327.0,12,7,5,27.25,193.0,0.590214,5,5,5.0,327.0,12,1.0
4176,1,25.0,2,2,2,12.5,24.0,0.96,1,1,1.0,25.0,2,1.0
4177,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4178,1,215.0,5,3,4,43.0,128.0,0.595349,0,1,4.0,215.0,5,1.0
4179,1,55.0,3,3,1,18.333333,55.0,1.0,0,0,0.0,55.0,3,1.0
4180,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4181,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4182,1,137.0,5,4,3,27.4,72.0,0.525547,3,3,3.0,137.0,5,1.0
4183,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4184,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4185,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4186,1,393.0,9,5,3,43.666667,155.0,0.394402,3,4,5.0,393.0,9,1.0
4187,1,113.0,1,1,1,113.0,113.0,1.0,0,0,0.0,113.0,1,1.0
4188,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4189,1,10.0,3,3,2,3.333333,8.0,0.8,1,2,3.0,10.0,3,1.0
4190,1,132.0,2,2,1,66.0,132.0,1.0,0,0,0.0,132.0,2,1.0
4191,1,35.0,1,1,1,35.0,35.0,1.0,0,0,0.0,35.0,1,1.0
4192,1,216.0,3,3,3,72.0,91.0,0.421296,0,0,0.0,216.0,3,1.0
4193,1,86.0,3,2,1,28.666667,86.0,1.0,0,1,4.0,86.0,3,1.0
4194,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0
4195,1,349.0,2,2,2,174.5,200.0,0.573066,0,0,0.0,349.0,2,1.0
