membership_row_id,w1_2_has_watch_obs,w1_2_total_watch_time,w1_2_total_sessions,w1_2_unique_contents,w1_2_unique_watch_days,w1_2_avg_watch_time_per_session,w1_2_max_daily_watch_time,w1_2_max_day_share,w1_2_one_minute_watch_count,w1_2_short_watch_count_le5,w1_2_short_watch_time_le5,w1_2_week1_watch_time,w1_2_week1_sessions,w1_2_week2_watch_time,w1_2_week2_sessions,w1_2_week1_ratio,w1_2_week2_ratio,w1_2_w2_minus_w1_watch_time
2534,1,1024.0,15,6,8,68.266667,178.0,0.173828,4,5,6.0,885.0,11,139.0,4,0.864258,0.135742,-746.0
2535,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2536,1,317.0,3,3,2,105.666667,180.0,0.567823,0,0,0.0,317.0,3,0.0,0,1.0,0.0,-317.0
2537,1,163.0,7,7,2,23.285714,113.0,0.693252,0,1,2.0,163.0,7,0.0,0,1.0,0.0,-163.0
2538,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
2539,1,2.0,2,2,1,1.0,2.0,1.0,2,2,2.0,2.0,2,0.0,0,1.0,0.0,-2.0
2540,1,917.0,22,12,9,41.681818,220.0,0.239913,0,4,13.0,410.0,11,507.0,11,0.44711,0.55289,97.0
2541,1,692.0,8,6,6,86.5,220.0,0.317919,0,0,0.0,428.0,4,264.0,4,0.618497,0.381503,-164.0
2542,1,198.0,9,5,4,22.0,113.0,0.570707,2,4,9.0,197.0,8,1.0,1,0.994949,0.005051,-196.0
2543,1,383.0,4,4,4,95.75,192.0,0.501305,0,0,0.0,144.0,2,239.0,2,0.375979,0.624021,95.0
2544,1,56.0,3,3,2,18.666667,38.0,0.678571,0,1,3.0,18.0,2,38.0,1,0.321429,0.678571,20.0
2545,1,201.0,2,2,2,100.5,105.0,0.522388,0,0,0.0,105.0,1,96.0,1,0.522388,0.477612,-9.0
2546,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2547,1,201.0,5,3,1,40.2,201.0,1.0,3,3,3.0,0.0,0,201.0,5,0.0,1.0,201.0
2548,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
2549,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2550,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2553,1,140.0,5,2,3,28.0,100.0,0.714286,3,3,3.0,0.0,0,140.0,5,0.0,1.0,140.0
2554,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
2555,1,85.0,3,2,2,28.333333,84.0,0.988235,2,2,2.0,0.0,0,85.0,3,0.0,1.0,85.0
2556,1,188.0,13,3,7,14.461538,57.0,0.303191,2,3,4.0,1.0,1,187.0,12,0.005319,0.994681,186.0
2557,1,899.0,11,9,7,81.727273,285.0,0.317019,2,2,2.0,506.0,7,393.0,4,0.562848,0.437152,-113.0
2558,1,290.0,4,2,2,72.5,206.0,0.710345,1,1,1.0,206.0,2,84.0,2,0.710345,0.289655,-122.0
2559,1,636.0,10,8,4,63.6,315.0,0.495283,2,2,2.0,433.0,7,203.0,3,0.680818,0.319182,-230.0
2560,1,641.0,12,11,4,53.416667,416.0,0.648986,0,2,7.0,566.0,10,75.0,2,0.882995,0.117005,-491.0
2561,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2562,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
2563,1,12.0,1,1,1,12.0,12.0,1.0,0,0,0.0,0.0,0,12.0,1,0.0,1.0,12.0
2564,1,504.0,8,7,6,63.0,102.0,0.202381,1,1,1.0,107.0,2,397.0,6,0.212302,0.787698,290.0
2565,1,55.0,3,2,2,18.333333,49.0,0.890909,1,1,1.0,55.0,3,0.0,0,1.0,0.0,-55.0
2566,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
2567,1,99.0,1,1,1,99.0,99.0,1.0,0,0,0.0,99.0,1,0.0,0,1.0,0.0,-99.0
2568,1,126.0,4,3,1,31.5,126.0,1.0,2,3,4.0,0.0,0,126.0,4,0.0,1.0,126.0
2569,1,359.0,4,2,2,89.75,272.0,0.75766,0,0,0.0,359.0,4,0.0,0,1.0,0.0,-359.0
2570,1,319.0,10,6,4,31.9,107.0,0.335423,0,1,3.0,319.0,10,0.0,0,1.0,0.0,-319.0
2571,1,819.0,19,10,4,43.105263,338.0,0.412698,0,6,16.0,556.0,14,263.0,5,0.678877,0.321123,-293.0
2572,1,42.0,1,1,1,42.0,42.0,1.0,0,0,0.0,42.0,1,0.0,0,1.0,0.0,-42.0
2573,1,108.0,3,3,2,36.0,105.0,0.972222,1,2,3.0,3.0,2,105.0,1,0.027778,0.972222,102.0
2574,1,25.0,1,1,1,25.0,25.0,1.0,0,0,0.0,0.0,0,25.0,1,0.0,1.0,25.0
2575,1,1489.0,26,17,10,57.269231,202.0,0.135662,8,8,8.0,665.0,10,824.0,16,0.446608,0.553392,159.0
2576,1,317.0,6,6,4,52.833333,126.0,0.397476,0,1,3.0,285.0,4,32.0,2,0.899054,0.100946,-253.0
2577,1,103.0,1,1,1,103.0,103.0,1.0,0,0,0.0,103.0,1,0.0,0,1.0,0.0,-103.0
2578,1,82.0,2,2,2,41.0,81.0,0.987805,1,1,1.0,81.0,1,1.0,1,0.987805,0.012195,-80.0
2579,1,361.0,9,7,6,40.111111,114.0,0.315789,1,3,8.0,247.0,6,114.0,3,0.684211,0.315789,-133.0
2580,1,47.0,1,1,1,47.0,47.0,1.0,0,0,0.0,0.0,0,47.0,1,0.0,1.0,47.0
2582,1,42.0,3,2,1,14.0,42.0,1.0,0,1,4.0,0.0,0,42.0,3,0.0,1.0,42.0
2583,1,109.0,2,2,2,54.5,106.0,0.972477,0,1,3.0,3.0,1,106.0,1,0.027523,0.972477,103.0
2584,1,150.0,3,2,3,50.0,83.0,0.553333,0,0,0.0,13.0,1,137.0,2,0.086667,0.913333,124.0
2585,1,276.0,6,5,3,46.0,118.0,0.427536,0,0,0.0,223.0,4,53.0,2,0.807971,0.192029,-170.0
2586,1,809.0,9,7,4,89.888889,292.0,0.360939,0,0,0.0,362.0,5,447.0,4,0.447466,0.552534,85.0
2587,1,192.0,4,3,3,48.0,113.0,0.588542,0,1,4.0,192.0,4,0.0,0,1.0,0.0,-192.0
2588,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2589,1,236.0,5,3,3,47.2,110.0,0.466102,1,2,3.0,161.0,4,75.0,1,0.682203,0.317797,-86.0
2590,1,81.0,1,1,1,81.0,81.0,1.0,0,0,0.0,0.0,0,81.0,1,0.0,1.0,81.0
2591,1,9.0,1,1,1,9.0,9.0,1.0,0,0,0.0,9.0,1,0.0,0,1.0,0.0,-9.0
2592,1,279.0,3,3,2,93.0,278.0,0.996416,1,1,1.0,1.0,1,278.0,2,0.003584,0.996416,277.0
2593,1,354.0,7,3,4,50.571429,134.0,0.378531,0,1,4.0,102.0,1,252.0,6,0.288136,0.711864,150.0
2594,1,6.0,4,4,3,1.5,3.0,0.5,3,4,6.0,1.0,1,5.0,3,0.166667,0.833333,4.0
2595,1,170.0,2,2,1,85.0,170.0,1.0,1,1,1.0,0.0,0,170.0,2,0.0,1.0,170.0
2596,1,204.0,3,3,2,68.0,126.0,0.617647,0,1,5.0,0.0,0,204.0,3,0.0,1.0,204.0
2597,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
2598,1,221.0,7,7,5,31.571429,139.0,0.628959,1,2,6.0,216.0,6,5.0,1,0.977376,0.022624,-211.0
2599,1,7.0,5,4,2,1.4,5.0,0.714286,3,5,7.0,5.0,3,2.0,2,0.714286,0.285714,-3.0
2600,1,40.0,2,1,2,20.0,39.0,0.975,1,1,1.0,40.0,2,0.0,0,1.0,0.0,-40.0
2601,1,205.0,10,3,5,20.5,81.0,0.395122,4,4,4.0,205.0,10,0.0,0,1.0,0.0,-205.0
2602,1,2.0,2,2,1,1.0,2.0,1.0,2,2,2.0,0.0,0,2.0,2,0.0,1.0,2.0
2603,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
2604,1,120.0,5,5,3,24.0,58.0,0.483333,0,0,0.0,120.0,5,0.0,0,1.0,0.0,-120.0
2605,1,172.0,3,3,2,57.333333,171.0,0.994186,1,1,1.0,0.0,0,172.0,3,0.0,1.0,172.0
2607,1,82.0,2,2,2,41.0,81.0,0.987805,1,1,1.0,82.0,2,0.0,0,1.0,0.0,-82.0
2608,1,422.0,8,7,6,52.75,174.0,0.412322,1,1,1.0,287.0,6,135.0,2,0.680095,0.319905,-152.0
2609,1,167.0,6,5,3,27.833333,163.0,0.976048,5,5,5.0,2.0,2,165.0,4,0.011976,0.988024,163.0
2610,1,171.0,2,2,1,85.5,171.0,1.0,0,0,0.0,171.0,2,0.0,0,1.0,0.0,-171.0
2611,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
2612,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2613,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2614,1,273.0,4,4,2,68.25,145.0,0.531136,0,0,0.0,273.0,4,0.0,0,1.0,0.0,-273.0
2615,1,174.0,4,3,4,43.5,85.0,0.488506,1,1,1.0,115.0,2,59.0,2,0.66092,0.33908,-56.0
2616,1,772.0,7,6,5,110.285714,257.0,0.332902,0,0,0.0,340.0,3,432.0,4,0.440415,0.559585,92.0
2617,1,5.0,3,3,3,1.666667,3.0,0.6,2,3,5.0,5.0,3,0.0,0,1.0,0.0,-5.0
2618,1,179.0,7,5,5,25.571429,75.0,0.418994,1,1,1.0,60.0,4,119.0,3,0.335196,0.664804,59.0
2619,1,390.0,8,5,2,48.75,259.0,0.664103,1,1,1.0,0.0,0,390.0,8,0.0,1.0,390.0
2620,1,46.0,4,3,3,11.5,29.0,0.630435,1,2,6.0,17.0,3,29.0,1,0.369565,0.630435,12.0
2621,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2622,1,64.0,1,1,1,64.0,64.0,1.0,0,0,0.0,64.0,1,0.0,0,1.0,0.0,-64.0
2623,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2624,1,194.0,4,2,3,48.5,104.0,0.536082,2,2,2.0,105.0,2,89.0,2,0.541237,0.458763,-16.0
2625,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2626,1,241.0,2,2,2,120.5,128.0,0.53112,0,0,0.0,0.0,0,241.0,2,0.0,1.0,241.0
2627,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
2628,1,221.0,2,2,2,110.5,120.0,0.542986,0,0,0.0,101.0,1,120.0,1,0.457014,0.542986,19.0
2629,1,100.0,2,2,2,50.0,94.0,0.94,0,0,0.0,94.0,1,6.0,1,0.94,0.06,-88.0
2630,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2631,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2632,1,88.0,3,1,2,29.333333,85.0,0.965909,0,1,3.0,88.0,3,0.0,0,1.0,0.0,-88.0
2633,1,18.0,2,2,1,9.0,18.0,1.0,1,1,1.0,0.0,0,18.0,2,0.0,1.0,18.0
2635,1,148.0,3,3,2,49.333333,114.0,0.77027,1,1,1.0,0.0,0,148.0,3,0.0,1.0,148.0
2636,1,3.0,1,1,1,3.0,3.0,1.0,0,1,3.0,0.0,0,3.0,1,0.0,1.0,3.0
2637,1,111.0,2,2,1,55.5,111.0,1.0,1,1,1.0,111.0,2,0.0,0,1.0,0.0,-111.0
2638,1,153.0,4,3,4,38.25,100.0,0.653595,1,2,5.0,153.0,4,0.0,0,1.0,0.0,-153.0
2639,1,148.0,2,1,2,74.0,147.0,0.993243,1,1,1.0,148.0,2,0.0,0,1.0,0.0,-148.0
2641,1,383.0,13,12,5,29.461538,160.0,0.417755,1,2,5.0,27.0,2,356.0,11,0.070496,0.929504,329.0
2642,1,94.0,1,1,1,94.0,94.0,1.0,0,0,0.0,94.0,1,0.0,0,1.0,0.0,-94.0
2643,1,339.0,6,3,5,56.5,177.0,0.522124,0,1,2.0,223.0,4,116.0,2,0.657817,0.342183,-107.0
2644,1,8.0,4,3,3,2.0,5.0,0.625,1,4,8.0,8.0,4,0.0,0,1.0,0.0,-8.0
2645,1,702.0,20,16,11,35.1,138.0,0.196581,0,2,9.0,351.0,10,351.0,10,0.5,0.5,0.0
2646,1,147.0,7,6,3,21.0,112.0,0.761905,4,5,6.0,112.0,4,35.0,3,0.761905,0.238095,-77.0
2647,1,261.0,6,4,4,43.5,107.0,0.409962,1,2,6.0,6.0,2,255.0,4,0.022989,0.977011,249.0
2648,1,204.0,4,3,3,51.0,109.0,0.534314,0,2,9.0,0.0,0,204.0,4,0.0,1.0,204.0
2649,1,101.0,4,2,2,25.25,100.0,0.990099,2,2,2.0,0.0,0,101.0,4,0.0,1.0,101.0
2650,1,74.0,2,2,2,37.0,67.0,0.905405,0,0,0.0,74.0,2,0.0,0,1.0,0.0,-74.0
2651,1,15.0,1,1,1,15.0,15.0,1.0,0,0,0.0,0.0,0,15.0,1,0.0,1.0,15.0
2652,1,310.0,6,2,3,51.666667,204.0,0.658065,1,3,7.0,0.0,0,310.0,6,0.0,1.0,310.0
2653,1,239.0,4,4,2,59.75,121.0,0.506276,0,0,0.0,239.0,4,0.0,0,1.0,0.0,-239.0
2654,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2655,1,723.0,9,4,6,80.333333,330.0,0.456432,0,0,0.0,28.0,2,695.0,7,0.038728,0.961272,667.0
2656,1,171.0,4,3,2,42.75,104.0,0.608187,0,0,0.0,67.0,1,104.0,3,0.391813,0.608187,37.0
2657,1,437.0,9,5,5,48.555556,249.0,0.569794,0,0,0.0,332.0,5,105.0,4,0.759725,0.240275,-227.0
2659,1,180.0,5,4,2,36.0,154.0,0.855556,0,0,0.0,26.0,1,154.0,4,0.144444,0.855556,128.0
2660,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2661,1,174.0,4,3,2,43.5,91.0,0.522989,2,2,2.0,174.0,4,0.0,0,1.0,0.0,-174.0
2662,1,7.0,1,1,1,7.0,7.0,1.0,0,0,0.0,7.0,1,0.0,0,1.0,0.0,-7.0
2663,1,22.0,2,1,2,11.0,20.0,0.909091,0,1,2.0,22.0,2,0.0,0,1.0,0.0,-22.0
2664,1,16.0,7,5,1,2.285714,16.0,1.0,2,7,16.0,16.0,7,0.0,0,1.0,0.0,-16.0
2665,1,223.0,5,3,2,44.6,140.0,0.627803,2,3,6.0,140.0,2,83.0,3,0.627803,0.372197,-57.0
2666,1,12.0,12,10,2,1.0,9.0,0.75,12,12,12.0,0.0,0,12.0,12,0.0,1.0,12.0
2667,1,85.0,1,1,1,85.0,85.0,1.0,0,0,0.0,85.0,1,0.0,0,1.0,0.0,-85.0
2668,1,226.0,8,5,5,28.25,68.0,0.300885,3,3,3.0,0.0,0,226.0,8,0.0,1.0,226.0
2669,1,110.0,1,1,1,110.0,110.0,1.0,0,0,0.0,0.0,0,110.0,1,0.0,1.0,110.0
2670,1,599.0,7,7,2,85.571429,407.0,0.679466,0,1,3.0,407.0,5,192.0,2,0.679466,0.320534,-215.0
2671,1,294.0,4,3,4,73.5,104.0,0.353741,0,0,0.0,0.0,0,294.0,4,0.0,1.0,294.0
2672,1,384.0,8,6,5,48.0,125.0,0.325521,1,4,9.0,109.0,2,275.0,6,0.283854,0.716146,166.0
2673,1,298.0,4,4,3,74.5,115.0,0.385906,1,1,1.0,183.0,2,115.0,2,0.614094,0.385906,-68.0
2674,1,510.0,12,6,8,42.5,114.0,0.223529,4,6,10.0,426.0,8,84.0,4,0.835294,0.164706,-342.0
2675,1,33.0,1,1,1,33.0,33.0,1.0,0,0,0.0,33.0,1,0.0,0,1.0,0.0,-33.0
2676,1,189.0,4,4,2,47.25,167.0,0.883598,0,0,0.0,189.0,4,0.0,0,1.0,0.0,-189.0
2678,1,174.0,4,3,3,43.5,92.0,0.528736,1,2,5.0,0.0,0,174.0,4,0.0,1.0,174.0
2680,1,1069.0,19,11,6,56.263158,292.0,0.273152,3,3,3.0,755.0,15,314.0,4,0.706268,0.293732,-441.0
2681,1,602.0,15,9,6,40.133333,202.0,0.335548,0,4,16.0,111.0,3,491.0,12,0.184385,0.815615,380.0
2682,1,139.0,2,1,2,69.5,82.0,0.589928,0,0,0.0,0.0,0,139.0,2,0.0,1.0,139.0
2683,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2684,1,56.0,2,2,2,28.0,35.0,0.625,0,0,0.0,21.0,1,35.0,1,0.375,0.625,14.0
2685,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
2686,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2687,1,202.0,3,3,2,67.333333,164.0,0.811881,1,1,1.0,38.0,2,164.0,1,0.188119,0.811881,126.0
2688,1,56.0,6,6,4,9.333333,24.0,0.428571,0,3,11.0,46.0,5,10.0,1,0.821429,0.178571,-36.0
2689,1,128.0,1,1,1,128.0,128.0,1.0,0,0,0.0,128.0,1,0.0,0,1.0,0.0,-128.0
2690,1,2.0,1,1,1,2.0,2.0,1.0,0,1,2.0,0.0,0,2.0,1,0.0,1.0,2.0
2691,1,399.0,7,6,4,57.0,156.0,0.390977,3,3,3.0,105.0,2,294.0,5,0.263158,0.736842,189.0
2692,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2693,1,90.0,1,1,1,90.0,90.0,1.0,0,0,0.0,0.0,0,90.0,1,0.0,1.0,90.0
2694,1,145.0,7,4,3,20.714286,108.0,0.744828,1,1,1.0,37.0,3,108.0,4,0.255172,0.744828,71.0
2695,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2696,1,599.0,9,9,5,66.555556,193.0,0.322204,0,1,3.0,596.0,8,3.0,1,0.994992,0.005008,-593.0
2697,1,189.0,3,3,2,63.0,187.0,0.989418,0,1,2.0,187.0,2,2.0,1,0.989418,0.010582,-185.0
2698,1,295.0,24,23,4,12.291667,188.0,0.637288,16,17,18.0,2.0,2,293.0,22,0.00678,0.99322,291.0
2699,1,9.0,3,3,2,3.0,8.0,0.888889,2,2,2.0,1.0,1,8.0,2,0.111111,0.888889,7.0
2700,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2701,1,265.0,9,5,6,29.444444,161.0,0.607547,3,5,9.0,165.0,5,100.0,4,0.622642,0.377358,-65.0
2702,1,779.0,9,5,6,86.555556,200.0,0.256739,0,0,0.0,450.0,4,329.0,5,0.577664,0.422336,-121.0
2703,1,168.0,3,1,1,56.0,168.0,1.0,0,0,0.0,0.0,0,168.0,3,0.0,1.0,168.0
2704,1,668.0,19,7,13,35.157895,69.0,0.103293,1,2,5.0,318.0,8,350.0,11,0.476048,0.523952,32.0
2705,1,163.0,2,2,2,81.5,93.0,0.570552,0,0,0.0,93.0,1,70.0,1,0.570552,0.429448,-23.0
2706,1,81.0,4,2,2,20.25,60.0,0.740741,0,0,0.0,0.0,0,81.0,4,0.0,1.0,81.0
2707,1,168.0,14,13,2,12.0,97.0,0.577381,3,3,3.0,168.0,14,0.0,0,1.0,0.0,-168.0
2708,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2709,1,246.0,6,4,4,41.0,115.0,0.46748,3,3,3.0,115.0,3,131.0,3,0.46748,0.53252,16.0
2710,1,12.0,9,9,3,1.333333,5.0,0.416667,6,9,12.0,3.0,2,9.0,7,0.25,0.75,6.0
2711,1,135.0,6,3,4,22.5,57.0,0.422222,3,3,3.0,46.0,3,89.0,3,0.340741,0.659259,43.0
2712,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2713,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
2714,1,56.0,3,3,2,18.666667,39.0,0.696429,0,1,3.0,17.0,2,39.0,1,0.303571,0.696429,22.0
2715,1,310.0,7,2,4,44.285714,225.0,0.725806,1,1,1.0,310.0,7,0.0,0,1.0,0.0,-310.0
2716,1,113.0,2,2,2,56.5,84.0,0.743363,0,0,0.0,113.0,2,0.0,0,1.0,0.0,-113.0
2717,1,25.0,3,3,1,8.333333,25.0,1.0,0,1,5.0,25.0,3,0.0,0,1.0,0.0,-25.0
2718,1,90.0,5,2,4,18.0,87.0,0.966667,3,3,3.0,1.0,1,89.0,4,0.011111,0.988889,88.0
2719,1,74.0,1,1,1,74.0,74.0,1.0,0,0,0.0,0.0,0,74.0,1,0.0,1.0,74.0
2720,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2721,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
2722,1,221.0,5,5,4,44.2,107.0,0.484163,1,1,1.0,106.0,2,115.0,3,0.479638,0.520362,9.0
2724,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
2725,1,229.0,5,3,3,45.8,225.0,0.982533,1,3,7.0,4.0,2,225.0,3,0.017467,0.982533,221.0
2726,1,380.0,7,6,3,54.285714,162.0,0.426316,3,4,5.0,218.0,6,162.0,1,0.573684,0.426316,-56.0
2727,1,39.0,1,1,1,39.0,39.0,1.0,0,0,0.0,39.0,1,0.0,0,1.0,0.0,-39.0
2728,1,501.0,8,3,3,62.625,314.0,0.626747,1,2,4.0,0.0,0,501.0,8,0.0,1.0,501.0
2729,1,279.0,13,8,8,21.461538,119.0,0.426523,2,4,9.0,181.0,8,98.0,5,0.648746,0.351254,-83.0
2730,1,13.0,9,8,5,1.444444,6.0,0.461538,5,9,13.0,8.0,6,5.0,3,0.615385,0.384615,-3.0
2731,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2732,1,134.0,3,2,1,44.666667,134.0,1.0,0,0,0.0,134.0,3,0.0,0,1.0,0.0,-134.0
2733,1,309.0,3,1,2,103.0,203.0,0.656958,0,0,0.0,0.0,0,309.0,3,0.0,1.0,309.0
2734,1,121.0,2,2,1,60.5,121.0,1.0,0,1,2.0,121.0,2,0.0,0,1.0,0.0,-121.0
2735,1,128.0,8,5,5,16.0,62.0,0.484375,3,5,7.0,65.0,3,63.0,5,0.507812,0.492188,-2.0
2736,1,385.0,6,5,4,64.166667,214.0,0.555844,0,2,6.0,60.0,3,325.0,3,0.155844,0.844156,265.0
2737,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
2738,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0,1.0,0.0,-1.0
2739,1,48.0,1,1,1,48.0,48.0,1.0,0,0,0.0,48.0,1,0.0,0,1.0,0.0,-48.0
2740,1,297.0,6,4,5,49.5,148.0,0.498316,2,2,2.0,244.0,4,53.0,2,0.821549,0.178451,-191.0
2741,1,158.0,7,3,6,22.571429,53.0,0.335443,1,2,5.0,116.0,4,42.0,3,0.734177,0.265823,-74.0
2742,1,271.0,3,2,2,90.333333,167.0,0.616236,0,0,0.0,167.0,2,104.0,1,0.616236,0.383764,-63.0
2743,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2744,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2745,1,160.0,3,1,2,53.333333,96.0,0.6,0,1,2.0,0.0,0,160.0,3,0.0,1.0,160.0
2746,1,111.0,3,2,2,37.0,109.0,0.981982,1,2,3.0,0.0,0,111.0,3,0.0,1.0,111.0
2747,1,373.0,6,4,5,62.166667,150.0,0.402145,0,2,8.0,8.0,2,365.0,4,0.021448,0.978552,357.0
2748,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2749,1,798.0,11,5,4,72.545455,410.0,0.513784,0,0,0.0,262.0,4,536.0,7,0.328321,0.671679,274.0
2750,1,16.0,3,3,1,5.333333,16.0,1.0,0,2,7.0,16.0,3,0.0,0,1.0,0.0,-16.0
2751,1,205.0,5,5,3,41.0,120.0,0.585366,2,3,5.0,200.0,2,5.0,3,0.97561,0.02439,-195.0
2752,1,246.0,4,2,3,61.5,103.0,0.418699,0,0,0.0,246.0,4,0.0,0,1.0,0.0,-246.0
2753,1,144.0,1,1,1,144.0,144.0,1.0,0,0,0.0,0.0,0,144.0,1,0.0,1.0,144.0
2754,1,40.0,3,3,2,13.333333,37.0,0.925,1,2,4.0,40.0,3,0.0,0,1.0,0.0,-40.0
2755,1,81.0,1,1,1,81.0,81.0,1.0,0,0,0.0,81.0,1,0.0,0,1.0,0.0,-81.0
2756,1,86.0,5,3,2,17.2,64.0,0.744186,1,2,4.0,86.0,5,0.0,0,1.0,0.0,-86.0
2757,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2758,1,496.0,9,5,4,55.111111,231.0,0.465726,1,2,4.0,338.0,5,158.0,4,0.681452,0.318548,-180.0
2759,1,71.0,7,4,3,10.142857,42.0,0.591549,4,4,4.0,29.0,5,42.0,2,0.408451,0.591549,13.0
2760,1,409.0,5,5,2,81.8,294.0,0.718826,0,0,0.0,294.0,3,115.0,2,0.718826,0.281174,-179.0
2761,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,1.0,1.0
2762,1,141.0,3,3,3,47.0,112.0,0.794326,0,0,0.0,132.0,2,9.0,1,0.93617,0.06383,-123.0
2763,1,69.0,2,2,1,34.5,69.0,1.0,0,1,2.0,0.0,0,69.0,2,0.0,1.0,69.0
2764,1,86.0,1,1,1,86.0,86.0,1.0,0,0,0.0,86.0,1,0.0,0,1.0,0.0,-86.0
2765,1,280.0,3,2,3,93.333333,105.0,0.375,0,0,0.0,0.0,0,280.0,3,0.0,1.0,280.0
2766,1,216.0,2,2,1,108.0,216.0,1.0,0,0,0.0,0.0,0,216.0,2,0.0,1.0,216.0
2767,1,29.0,4,4,1,7.25,29.0,1.0,1,3,5.0,0.0,0,29.0,4,0.0,1.0,29.0
2768,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0
2769,1,117.0,3,2,2,39.0,112.0,0.957265,1,2,6.0,112.0,2,5.0,1,0.957265,0.042735,-107.0
2770,1,355.0,5,4,3,71.0,203.0,0.571831,0,0,0.0,203.0,3,152.0,2,0.571831,0.428169,-51.0
2771,1,11.0,2,2,1,5.5,11.0,1.0,1,1,1.0,0.0,0,11.0,2,0.0,1.0,11.0
2772,1,241.0,2,2,2,120.5,149.0,0.618257,0,0,0.0,92.0,1,149.0,1,0.381743,0.618257,57.0
