membership_row_id,w1_4_has_watch_obs,w1_4_total_watch_time,w1_4_total_sessions,w1_4_unique_contents,w1_4_unique_watch_days,w1_4_avg_watch_time_per_session,w1_4_max_daily_watch_time,w1_4_max_day_share,w1_4_one_minute_watch_count,w1_4_short_watch_count_le5,w1_4_short_watch_time_le5,w1_4_week1_watch_time,w1_4_week1_sessions,w1_4_week2_watch_time,w1_4_week2_sessions,w1_4_week3_watch_time,w1_4_week3_sessions,w1_4_week4_watch_time,w1_4_week4_sessions,w1_4_week1_ratio,w1_4_week2_ratio,w1_4_week3_ratio,w1_4_week4_ratio,w1_4_w2_minus_w1_watch_time,w1_4_w3_minus_w2_watch_time,w1_4_w4_minus_w3_watch_time
5929,1,353.0,6,5,4,58.833333,177.0,0.501416,1,1,1.0,0.0,0,78.0,1,275.0,5,0.0,0,0.0,0.220963,0.779037,0.0,78.0,197.0,-275.0
5930,1,46.0,5,5,3,9.2,23.0,0.5,1,2,5.0,1.0,1,0.0,0,45.0,4,0.0,0,0.021739,0.0,0.978261,0.0,-1.0,45.0,-45.0
5931,1,739.0,16,10,7,46.1875,203.0,0.274696,3,7,15.0,355.0,8,67.0,2,317.0,6,0.0,0,0.480379,0.090663,0.428958,0.0,-288.0,250.0,-317.0
5932,1,39.0,3,3,2,13.0,38.0,0.974359,2,2,2.0,0.0,0,1.0,1,0.0,0,38.0,2,0.0,0.025641,0.0,0.974359,1.0,-1.0,38.0
5933,1,4.0,4,4,3,1.0,2.0,0.5,4,4,4.0,0.0,0,3.0,3,1.0,1,0.0,0,0.0,0.75,0.25,0.0,3.0,-2.0,-1.0
5934,1,161.0,5,4,4,32.2,150.0,0.931677,2,3,4.0,0.0,0,150.0,1,10.0,3,1.0,1,0.0,0.931677,0.062112,0.006211,150.0,-140.0,-9.0
5935,1,62.0,4,4,3,15.5,60.0,0.967742,2,2,2.0,0.0,0,60.0,2,1.0,1,1.0,1,0.0,0.967742,0.016129,0.016129,60.0,-59.0,0.0
5936,1,31.0,11,10,4,2.818182,19.0,0.612903,7,10,13.0,12.0,9,19.0,2,0.0,0,0.0,0,0.387097,0.612903,0.0,0.0,7.0,-19.0,0.0
5937,1,117.0,4,1,2,29.25,115.0,0.982906,0,2,7.0,0.0,0,0.0,0,117.0,4,0.0,0,0.0,0.0,1.0,0.0,0.0,117.0,-117.0
5938,1,470.0,8,4,5,58.75,134.0,0.285106,2,2,2.0,237.0,4,134.0,2,99.0,2,0.0,0,0.504255,0.285106,0.210638,0.0,-103.0,-35.0,-99.0
5939,1,313.0,8,7,6,39.125,111.0,0.354633,0,1,3.0,83.0,3,22.0,2,208.0,3,0.0,0,0.265176,0.070288,0.664537,0.0,-61.0,186.0,-208.0
5940,1,702.0,11,7,7,63.818182,200.0,0.2849,0,1,5.0,180.0,3,341.0,4,181.0,4,0.0,0,0.25641,0.485755,0.257835,0.0,161.0,-160.0,-181.0
5941,1,118.0,13,9,2,9.076923,117.0,0.991525,8,11,14.0,0.0,0,0.0,0,0.0,0,118.0,13,0.0,0.0,0.0,1.0,0.0,0.0,118.0
5942,1,727.0,17,8,7,42.764706,305.0,0.419532,2,6,12.0,367.0,11,360.0,6,0.0,0,0.0,0,0.504814,0.495186,0.0,0.0,-7.0,-360.0,0.0
5943,1,5.0,1,1,1,5.0,5.0,1.0,0,1,5.0,0.0,0,0.0,0,5.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,5.0,-5.0
5944,1,185.0,7,4,1,26.428571,185.0,1.0,5,5,5.0,0.0,0,0.0,0,0.0,0,185.0,7,0.0,0.0,0.0,1.0,0.0,0.0,185.0
5945,1,647.0,10,6,7,64.7,177.0,0.27357,0,0,0.0,0.0,0,337.0,6,310.0,4,0.0,0,0.0,0.520866,0.479134,0.0,337.0,-27.0,-310.0
5946,1,68.0,4,4,3,17.0,40.0,0.588235,1,1,1.0,27.0,1,0.0,0,40.0,2,1.0,1,0.397059,0.0,0.588235,0.014706,-27.0,40.0,-39.0
5947,1,706.0,8,4,4,88.25,315.0,0.446176,0,1,2.0,515.0,4,0.0,0,191.0,4,0.0,0,0.729462,0.0,0.270538,0.0,-515.0,191.0,-191.0
5948,1,499.0,6,3,3,83.166667,261.0,0.523046,0,0,0.0,261.0,2,0.0,0,98.0,1,140.0,3,0.523046,0.0,0.196393,0.280561,-261.0,98.0,42.0
5949,1,620.0,12,12,3,51.666667,328.0,0.529032,1,1,1.0,328.0,5,49.0,2,243.0,5,0.0,0,0.529032,0.079032,0.391935,0.0,-279.0,194.0,-243.0
5950,1,586.0,9,8,6,65.111111,213.0,0.363481,1,1,1.0,144.0,2,442.0,7,0.0,0,0.0,0,0.245734,0.754266,0.0,0.0,298.0,-442.0,0.0
5951,1,221.0,5,4,3,44.2,126.0,0.570136,3,3,3.0,0.0,0,1.0,1,220.0,4,0.0,0,0.0,0.004525,0.995475,0.0,1.0,219.0,-220.0
5952,1,224.0,2,2,2,112.0,124.0,0.553571,0,0,0.0,100.0,1,0.0,0,124.0,1,0.0,0,0.446429,0.0,0.553571,0.0,-100.0,124.0,-124.0
5953,1,677.0,14,8,7,48.357143,161.0,0.237814,1,1,1.0,327.0,6,99.0,3,251.0,5,0.0,0,0.483013,0.146233,0.370753,0.0,-228.0,152.0,-251.0
5955,1,135.0,1,1,1,135.0,135.0,1.0,0,0,0.0,135.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-135.0,0.0,0.0
5956,1,861.0,25,8,7,34.44,463.0,0.537747,8,10,12.0,0.0,0,231.0,6,106.0,6,524.0,13,0.0,0.268293,0.123113,0.608595,231.0,-125.0,418.0
5957,1,119.0,3,2,3,39.666667,117.0,0.983193,2,2,2.0,118.0,2,1.0,1,0.0,0,0.0,0,0.991597,0.008403,0.0,0.0,-117.0,-1.0,0.0
5958,1,105.0,2,2,1,52.5,105.0,1.0,1,1,1.0,0.0,0,0.0,0,105.0,2,0.0,0,0.0,0.0,1.0,0.0,0.0,105.0,-105.0
5959,1,118.0,6,4,4,19.666667,74.0,0.627119,2,2,2.0,14.0,1,30.0,2,0.0,0,74.0,3,0.118644,0.254237,0.0,0.627119,16.0,-30.0,74.0
5960,1,7.0,7,7,2,1.0,6.0,0.857143,7,7,7.0,6.0,6,1.0,1,0.0,0,0.0,0,0.857143,0.142857,0.0,0.0,-5.0,-1.0,0.0
5961,1,508.0,6,6,6,84.666667,128.0,0.251969,0,0,0.0,132.0,2,0.0,0,313.0,3,63.0,1,0.259843,0.0,0.616142,0.124016,-132.0,313.0,-250.0
5962,1,1256.0,25,16,10,50.24,480.0,0.382166,11,12,13.0,842.0,12,290.0,7,124.0,6,0.0,0,0.670382,0.230892,0.098726,0.0,-552.0,-166.0,-124.0
5963,1,203.0,5,2,3,40.6,93.0,0.458128,1,1,1.0,0.0,0,156.0,4,47.0,1,0.0,0,0.0,0.768473,0.231527,0.0,156.0,-109.0,-47.0
5964,1,1064.0,15,10,5,70.933333,395.0,0.371241,0,0,0.0,0.0,0,0.0,0,689.0,9,375.0,6,0.0,0.0,0.647556,0.352444,0.0,689.0,-314.0
5965,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5966,1,702.0,12,9,8,58.5,153.0,0.217949,1,2,6.0,226.0,2,110.0,1,366.0,9,0.0,0,0.321937,0.156695,0.521368,0.0,-116.0,256.0,-366.0
5967,1,800.0,19,14,6,42.105263,225.0,0.28125,1,5,14.0,502.0,14,298.0,5,0.0,0,0.0,0,0.6275,0.3725,0.0,0.0,-204.0,-298.0,0.0
5968,1,469.0,8,4,5,58.625,141.0,0.30064,1,1,1.0,0.0,0,332.0,5,137.0,3,0.0,0,0.0,0.707889,0.292111,0.0,332.0,-195.0,-137.0
5969,1,225.0,7,6,1,32.142857,225.0,1.0,2,2,2.0,0.0,0,0.0,0,225.0,7,0.0,0,0.0,0.0,1.0,0.0,0.0,225.0,-225.0
5970,1,465.0,13,13,4,35.769231,172.0,0.369892,2,4,6.0,0.0,0,0.0,0,330.0,11,135.0,2,0.0,0.0,0.709677,0.290323,0.0,330.0,-195.0
5971,1,1165.0,25,20,10,46.6,302.0,0.259227,6,7,11.0,102.0,1,189.0,7,654.0,8,220.0,9,0.087554,0.162232,0.561373,0.188841,87.0,465.0,-434.0
5972,1,93.0,3,1,2,31.0,67.0,0.72043,0,0,0.0,0.0,0,0.0,0,93.0,3,0.0,0,0.0,0.0,1.0,0.0,0.0,93.0,-93.0
5974,1,143.0,13,13,2,11.0,135.0,0.944056,11,12,13.0,8.0,7,135.0,6,0.0,0,0.0,0,0.055944,0.944056,0.0,0.0,127.0,-135.0,0.0
5975,1,258.0,5,3,5,51.6,94.0,0.364341,1,1,1.0,35.0,2,74.0,1,94.0,1,55.0,1,0.135659,0.286822,0.364341,0.213178,39.0,20.0,-39.0
5976,1,1418.0,38,3,10,37.315789,320.0,0.22567,10,12,18.0,0.0,0,0.0,0,674.0,20,744.0,18,0.0,0.0,0.475317,0.524683,0.0,674.0,70.0
5977,1,223.0,7,4,4,31.857143,112.0,0.502242,2,4,6.0,150.0,4,73.0,3,0.0,0,0.0,0,0.672646,0.327354,0.0,0.0,-77.0,-73.0,0.0
5978,1,548.0,10,5,6,54.8,197.0,0.359489,1,3,8.0,57.0,2,298.0,4,78.0,1,115.0,3,0.104015,0.543796,0.142336,0.209854,241.0,-220.0,37.0
5979,1,164.0,5,4,3,32.8,153.0,0.932927,2,3,5.0,0.0,0,153.0,2,1.0,1,10.0,2,0.0,0.932927,0.006098,0.060976,153.0,-152.0,9.0
5980,1,72.0,3,3,3,24.0,40.0,0.555556,0,1,3.0,40.0,1,3.0,1,29.0,1,0.0,0,0.555556,0.041667,0.402778,0.0,-37.0,26.0,-29.0
5981,1,207.0,4,3,3,51.75,112.0,0.541063,0,1,2.0,29.0,1,0.0,0,178.0,3,0.0,0,0.140097,0.0,0.859903,0.0,-29.0,178.0,-178.0
5982,1,84.0,1,1,1,84.0,84.0,1.0,0,0,0.0,0.0,0,84.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,84.0,-84.0,0.0
5983,1,435.0,10,10,8,43.5,179.0,0.411494,0,0,0.0,31.0,1,313.0,6,91.0,3,0.0,0,0.071264,0.71954,0.209195,0.0,282.0,-222.0,-91.0
5984,1,99.0,1,1,1,99.0,99.0,1.0,0,0,0.0,0.0,0,99.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,99.0,-99.0,0.0
5985,1,803.0,8,7,6,100.375,238.0,0.296389,0,0,0.0,341.0,4,146.0,1,316.0,3,0.0,0,0.424658,0.181818,0.393524,0.0,-195.0,170.0,-316.0
5988,1,333.0,10,6,5,33.3,164.0,0.492492,0,2,7.0,327.0,9,0.0,0,6.0,1,0.0,0,0.981982,0.0,0.018018,0.0,-327.0,6.0,-6.0
5990,1,778.0,8,7,6,97.25,202.0,0.25964,0,0,0.0,202.0,2,372.0,4,204.0,2,0.0,0,0.25964,0.478149,0.262211,0.0,170.0,-168.0,-204.0
5991,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,1.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0
5992,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
5993,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
5994,1,243.0,5,3,4,48.6,135.0,0.555556,2,2,2.0,0.0,0,0.0,0,210.0,4,33.0,1,0.0,0.0,0.864198,0.135802,0.0,210.0,-177.0
5995,1,458.0,30,21,6,15.266667,140.0,0.305677,14,19,29.0,0.0,0,357.0,24,101.0,6,0.0,0,0.0,0.779476,0.220524,0.0,357.0,-256.0,-101.0
5996,1,293.0,11,9,6,26.636364,236.0,0.805461,5,5,5.0,55.0,5,237.0,5,0.0,0,1.0,1,0.187713,0.808874,0.0,0.003413,182.0,-237.0,1.0
5997,1,150.0,3,2,2,50.0,149.0,0.993333,1,1,1.0,1.0,1,0.0,0,149.0,2,0.0,0,0.006667,0.0,0.993333,0.0,-1.0,149.0,-149.0
5998,1,169.0,7,6,5,24.142857,80.0,0.473373,3,3,3.0,44.0,2,110.0,3,15.0,2,0.0,0,0.260355,0.650888,0.088757,0.0,66.0,-95.0,-15.0
5999,1,104.0,2,1,2,52.0,91.0,0.875,0,0,0.0,104.0,2,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-104.0,0.0,0.0
6000,1,28.0,6,2,3,4.666667,25.0,0.892857,4,5,8.0,0.0,0,0.0,0,28.0,6,0.0,0,0.0,0.0,1.0,0.0,0.0,28.0,-28.0
6001,1,426.0,17,3,8,25.058824,121.0,0.284038,2,2,2.0,54.0,2,7.0,1,244.0,9,121.0,5,0.126761,0.016432,0.57277,0.284038,-47.0,237.0,-123.0
6002,1,197.0,3,2,2,65.666667,142.0,0.720812,1,1,1.0,0.0,0,142.0,1,55.0,2,0.0,0,0.0,0.720812,0.279188,0.0,142.0,-87.0,-55.0
6003,1,1274.0,21,15,3,60.666667,773.0,0.60675,2,5,14.0,0.0,0,218.0,4,773.0,15,283.0,2,0.0,0.171115,0.60675,0.222135,218.0,555.0,-490.0
6004,1,537.0,9,8,4,59.666667,221.0,0.411546,1,2,4.0,195.0,3,221.0,2,121.0,4,0.0,0,0.363128,0.411546,0.225326,0.0,26.0,-100.0,-121.0
6005,1,4.0,1,1,1,4.0,4.0,1.0,0,1,4.0,4.0,1,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-4.0,0.0,0.0
6006,1,245.0,8,4,5,30.625,181.0,0.738776,2,3,6.0,1.0,1,244.0,7,0.0,0,0.0,0,0.004082,0.995918,0.0,0.0,243.0,-244.0,0.0
6007,1,222.0,3,3,3,74.0,109.0,0.490991,0,0,0.0,0.0,0,0.0,0,0.0,0,222.0,3,0.0,0.0,0.0,1.0,0.0,0.0,222.0
6008,1,203.0,6,3,5,33.833333,98.0,0.482759,2,2,2.0,103.0,3,98.0,1,2.0,2,0.0,0,0.507389,0.482759,0.009852,0.0,-5.0,-96.0,-2.0
6009,1,597.0,9,8,5,66.333333,195.0,0.326633,1,2,3.0,112.0,1,110.0,3,180.0,2,195.0,3,0.187605,0.184255,0.301508,0.326633,-2.0,70.0,15.0
6010,1,871.0,13,11,7,67.0,205.0,0.235362,1,4,8.0,321.0,3,318.0,8,232.0,2,0.0,0,0.368542,0.365098,0.266361,0.0,-3.0,-86.0,-232.0
6011,1,68.0,4,4,3,17.0,53.0,0.779412,2,2,2.0,67.0,3,0.0,0,1.0,1,0.0,0,0.985294,0.0,0.014706,0.0,-67.0,1.0,-1.0
6012,1,24.0,1,1,1,24.0,24.0,1.0,0,0,0.0,0.0,0,0.0,0,24.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,24.0,-24.0
6013,1,126.0,1,1,1,126.0,126.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,126.0,1,0.0,0.0,0.0,1.0,0.0,0.0,126.0
6014,1,4.0,3,2,3,1.333333,2.0,0.5,2,3,4.0,2.0,1,0.0,0,2.0,2,0.0,0,0.5,0.0,0.5,0.0,-2.0,2.0,-2.0
6015,1,192.0,5,4,3,38.4,128.0,0.666667,0,0,0.0,128.0,2,41.0,2,23.0,1,0.0,0,0.666667,0.213542,0.119792,0.0,-87.0,-18.0,-23.0
6016,1,537.0,7,7,3,76.714286,370.0,0.689013,0,0,0.0,129.0,1,0.0,0,408.0,6,0.0,0,0.240223,0.0,0.759777,0.0,-129.0,408.0,-408.0
6017,1,69.0,2,1,1,34.5,69.0,1.0,1,1,1.0,0.0,0,0.0,0,69.0,2,0.0,0,0.0,0.0,1.0,0.0,0.0,69.0,-69.0
6018,1,1199.0,14,12,8,85.642857,316.0,0.263553,0,0,0.0,330.0,3,681.0,9,188.0,2,0.0,0,0.275229,0.567973,0.156797,0.0,351.0,-493.0,-188.0
6019,1,147.0,3,2,3,49.0,67.0,0.455782,0,0,0.0,0.0,0,0.0,0,80.0,2,67.0,1,0.0,0.0,0.544218,0.455782,0.0,80.0,-13.0
6020,1,328.0,6,5,6,54.666667,152.0,0.463415,2,2,2.0,15.0,1,153.0,2,160.0,3,0.0,0,0.045732,0.466463,0.487805,0.0,138.0,7.0,-160.0
6021,1,66.0,6,3,2,11.0,35.0,0.530303,2,2,2.0,0.0,0,0.0,0,0.0,0,66.0,6,0.0,0.0,0.0,1.0,0.0,0.0,66.0
6022,1,726.0,25,6,16,29.04,106.0,0.146006,1,7,21.0,266.0,9,220.0,5,240.0,11,0.0,0,0.366391,0.30303,0.330579,0.0,-46.0,20.0,-240.0
6023,1,109.0,2,2,2,54.5,84.0,0.770642,0,0,0.0,0.0,0,84.0,1,25.0,1,0.0,0,0.0,0.770642,0.229358,0.0,84.0,-59.0,-25.0
6024,1,70.0,1,1,1,70.0,70.0,1.0,0,0,0.0,0.0,0,0.0,0,70.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,70.0,-70.0
6025,1,281.0,5,3,3,56.2,143.0,0.508897,1,1,1.0,143.0,3,138.0,2,0.0,0,0.0,0,0.508897,0.491103,0.0,0.0,-5.0,-138.0,0.0
6026,1,206.0,2,2,2,103.0,174.0,0.84466,0,0,0.0,174.0,1,0.0,0,32.0,1,0.0,0,0.84466,0.0,0.15534,0.0,-174.0,32.0,-32.0
6027,1,494.0,9,8,6,54.888889,115.0,0.232794,2,2,2.0,226.0,5,268.0,4,0.0,0,0.0,0,0.45749,0.54251,0.0,0.0,42.0,-268.0,0.0
6028,1,819.0,13,10,4,63.0,385.0,0.470085,4,4,4.0,819.0,13,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-819.0,0.0,0.0
6029,1,65.0,4,2,4,16.25,32.0,0.492308,0,0,0.0,12.0,1,0.0,0,53.0,3,0.0,0,0.184615,0.0,0.815385,0.0,-12.0,53.0,-53.0
6030,1,76.0,6,5,4,12.666667,28.0,0.368421,1,2,5.0,29.0,3,0.0,0,47.0,3,0.0,0,0.381579,0.0,0.618421,0.0,-29.0,47.0,-47.0
6031,1,65.0,10,8,5,6.5,30.0,0.461538,1,4,13.0,8.0,2,17.0,2,40.0,6,0.0,0,0.123077,0.261538,0.615385,0.0,9.0,23.0,-40.0
6032,1,15.0,5,4,2,3.0,12.0,0.8,3,3,3.0,3.0,3,0.0,0,12.0,2,0.0,0,0.2,0.0,0.8,0.0,-3.0,12.0,-12.0
6033,1,467.0,10,7,5,46.7,207.0,0.443255,1,3,5.0,300.0,5,123.0,2,44.0,3,0.0,0,0.642398,0.263383,0.094218,0.0,-177.0,-79.0,-44.0
6034,1,568.0,12,7,5,47.333333,263.0,0.463028,3,3,3.0,186.0,5,0.0,0,366.0,6,16.0,1,0.327465,0.0,0.644366,0.028169,-186.0,366.0,-350.0
6036,1,473.0,11,8,9,43.0,92.0,0.194503,0,0,0.0,173.0,3,146.0,5,125.0,2,29.0,1,0.365751,0.308668,0.264271,0.061311,-27.0,-21.0,-96.0
6037,1,691.0,7,6,6,98.714286,200.0,0.289436,0,1,4.0,87.0,2,192.0,2,412.0,3,0.0,0,0.125904,0.277858,0.596237,0.0,105.0,220.0,-412.0
6038,1,2839.0,38,9,8,74.710526,874.0,0.307855,10,14,21.0,0.0,0,2005.0,28,834.0,10,0.0,0,0.0,0.706235,0.293765,0.0,2005.0,-1171.0,-834.0
6039,1,208.0,8,4,6,26.0,115.0,0.552885,6,6,6.0,2.0,2,1.0,1,205.0,5,0.0,0,0.009615,0.004808,0.985577,0.0,-1.0,204.0,-205.0
6040,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
6041,1,128.0,2,2,2,64.0,112.0,0.875,0,0,0.0,0.0,0,112.0,1,16.0,1,0.0,0,0.0,0.875,0.125,0.0,112.0,-96.0,-16.0
6042,1,302.0,3,3,2,100.666667,159.0,0.52649,0,0,0.0,0.0,0,159.0,2,0.0,0,143.0,1,0.0,0.52649,0.0,0.47351,159.0,-159.0,143.0
6043,1,380.0,8,7,4,47.5,130.0,0.342105,1,2,3.0,112.0,1,0.0,0,244.0,5,24.0,2,0.294737,0.0,0.642105,0.063158,-112.0,244.0,-220.0
6044,1,25.0,2,1,1,12.5,25.0,1.0,0,0,0.0,0.0,0,0.0,0,0.0,0,25.0,2,0.0,0.0,0.0,1.0,0.0,0.0,25.0
6045,1,270.0,7,5,3,38.571429,157.0,0.581481,2,3,4.0,0.0,0,113.0,2,157.0,5,0.0,0,0.0,0.418519,0.581481,0.0,113.0,44.0,-157.0
6046,1,254.0,8,6,7,31.75,125.0,0.492126,1,3,6.0,1.0,1,5.0,2,123.0,3,125.0,2,0.003937,0.019685,0.484252,0.492126,4.0,118.0,2.0
6047,1,3.0,2,1,1,1.5,3.0,1.0,1,2,3.0,0.0,0,3.0,2,0.0,0,0.0,0,0.0,1.0,0.0,0.0,3.0,-3.0,0.0
6048,1,126.0,14,7,2,9.0,100.0,0.793651,7,9,14.0,0.0,0,0.0,0,100.0,9,26.0,5,0.0,0.0,0.793651,0.206349,0.0,100.0,-74.0
6049,1,116.0,2,2,1,58.0,116.0,1.0,0,0,0.0,0.0,0,0.0,0,116.0,2,0.0,0,0.0,0.0,1.0,0.0,0.0,116.0,-116.0
6050,1,83.0,3,3,3,27.666667,81.0,0.975904,2,2,2.0,81.0,1,2.0,2,0.0,0,0.0,0,0.975904,0.024096,0.0,0.0,-79.0,-2.0,0.0
6051,1,17.0,4,4,2,4.25,9.0,0.529412,2,2,2.0,8.0,1,9.0,3,0.0,0,0.0,0,0.470588,0.529412,0.0,0.0,1.0,-9.0,0.0
6052,1,694.0,11,7,6,63.090909,286.0,0.412104,1,1,1.0,80.0,1,582.0,9,0.0,0,32.0,1,0.115274,0.838617,0.0,0.04611,502.0,-582.0,32.0
6053,1,89.0,1,1,1,89.0,89.0,1.0,0,0,0.0,0.0,0,0.0,0,89.0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,89.0,-89.0
6054,1,227.0,8,8,4,28.375,108.0,0.475771,0,1,2.0,108.0,3,119.0,5,0.0,0,0.0,0,0.475771,0.524229,0.0,0.0,11.0,-119.0,0.0
6055,1,208.0,9,2,5,23.111111,107.0,0.514423,5,5,5.0,207.0,8,1.0,1,0.0,0,0.0,0,0.995192,0.004808,0.0,0.0,-206.0,-1.0,0.0
6056,1,143.0,3,2,2,47.666667,73.0,0.51049,0,0,0.0,0.0,0,0.0,0,143.0,3,0.0,0,0.0,0.0,1.0,0.0,0.0,143.0,-143.0
6057,1,10.0,5,4,1,2.0,10.0,1.0,4,4,4.0,0.0,0,10.0,5,0.0,0,0.0,0,0.0,1.0,0.0,0.0,10.0,-10.0,0.0
6058,1,2.0,2,2,2,1.0,1.0,0.5,2,2,2.0,0.0,0,1.0,1,0.0,0,1.0,1,0.0,0.5,0.0,0.5,1.0,-1.0,1.0
6059,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,0.0,0,0.0,0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6060,1,2.0,2,2,1,1.0,2.0,1.0,2,2,2.0,2.0,2,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0
6061,1,9.0,5,4,5,1.8,4.0,0.444444,3,5,9.0,6.0,2,1.0,1,2.0,2,0.0,0,0.666667,0.111111,0.222222,0.0,-5.0,1.0,-2.0
6062,1,394.0,10,8,6,39.4,169.0,0.428934,3,4,5.0,33.0,3,360.0,6,1.0,1,0.0,0,0.083756,0.913706,0.002538,0.0,327.0,-359.0,-1.0
6063,1,391.0,4,2,2,97.75,221.0,0.565217,0,0,0.0,170.0,2,0.0,0,0.0,0,221.0,2,0.434783,0.0,0.0,0.565217,-170.0,0.0,221.0
6064,1,261.0,11,11,7,23.727273,103.0,0.394636,0,5,16.0,51.0,3,81.0,5,129.0,3,0.0,0,0.195402,0.310345,0.494253,0.0,30.0,48.0,-129.0
6065,1,193.0,29,20,6,6.655172,163.0,0.84456,11,26,56.0,165.0,16,15.0,7,0.0,0,13.0,6,0.854922,0.07772,0.0,0.067358,-150.0,-15.0,13.0
6066,1,615.0,8,5,8,76.875,178.0,0.289431,0,1,2.0,229.0,3,156.0,3,230.0,2,0.0,0,0.372358,0.253659,0.373984,0.0,-73.0,74.0,-230.0
6067,1,265.0,11,7,7,24.090909,130.0,0.490566,2,3,4.0,212.0,5,36.0,3,17.0,3,0.0,0,0.8,0.135849,0.064151,0.0,-176.0,-19.0,-17.0
6070,1,541.0,8,7,3,67.625,331.0,0.61183,3,3,3.0,0.0,0,331.0,5,210.0,3,0.0,0,0.0,0.61183,0.38817,0.0,331.0,-121.0,-210.0
6071,1,94.0,4,3,3,23.5,88.0,0.93617,1,3,6.0,0.0,0,94.0,4,0.0,0,0.0,0,0.0,1.0,0.0,0.0,94.0,-94.0,0.0
6072,1,567.0,12,4,8,47.25,108.0,0.190476,1,2,3.0,343.0,6,224.0,6,0.0,0,0.0,0,0.604938,0.395062,0.0,0.0,-119.0,-224.0,0.0
6075,1,53.0,7,4,4,7.571429,27.0,0.509434,2,3,4.0,44.0,4,0.0,0,9.0,3,0.0,0,0.830189,0.0,0.169811,0.0,-44.0,9.0,-9.0
6076,1,324.0,10,8,7,32.4,140.0,0.432099,2,3,5.0,50.0,5,160.0,3,114.0,2,0.0,0,0.154321,0.493827,0.351852,0.0,110.0,-46.0,-114.0
6077,1,208.0,4,3,4,52.0,105.0,0.504808,0,0,0.0,56.0,1,47.0,2,0.0,0,105.0,1,0.269231,0.225962,0.0,0.504808,-9.0,-47.0,105.0
6078,1,166.0,7,6,2,23.714286,93.0,0.560241,0,1,5.0,0.0,0,166.0,7,0.0,0,0.0,0,0.0,1.0,0.0,0.0,166.0,-166.0,0.0
6079,1,656.0,16,11,10,41.0,158.0,0.240854,1,2,4.0,243.0,7,165.0,6,229.0,2,19.0,1,0.370427,0.251524,0.349085,0.028963,-78.0,64.0,-210.0
6080,1,560.0,9,4,4,62.222222,161.0,0.2875,0,0,0.0,122.0,1,438.0,8,0.0,0,0.0,0,0.217857,0.782143,0.0,0.0,316.0,-438.0,0.0
6081,1,22.0,2,2,1,11.0,22.0,1.0,0,1,3.0,0.0,0,22.0,2,0.0,0,0.0,0,0.0,1.0,0.0,0.0,22.0,-22.0,0.0
6082,1,40.0,2,1,2,20.0,38.0,0.95,0,1,2.0,0.0,0,38.0,1,2.0,1,0.0,0,0.0,0.95,0.05,0.0,38.0,-36.0,-2.0
6083,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
6084,1,74.0,11,10,5,6.727273,31.0,0.418919,1,6,14.0,32.0,2,33.0,6,9.0,3,0.0,0,0.432432,0.445946,0.121622,0.0,1.0,-24.0,-9.0
6085,1,1425.0,29,21,7,49.137931,406.0,0.284912,12,16,28.0,1091.0,26,215.0,2,119.0,1,0.0,0,0.765614,0.150877,0.083509,0.0,-876.0,-96.0,-119.0
6086,1,1.0,1,1,1,1.0,1.0,1.0,1,1,1.0,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
6087,1,27.0,5,5,2,5.4,26.0,0.962963,1,3,6.0,27.0,5,0.0,0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,-27.0,0.0,0.0
