row_id,promo_scope,is_repurchase,previous_segment_id,revised_segment_family,revised_assignment_reason,gb_churn_risk_score_oof,lr_churn_risk_score_oof,key_flags,retained_subsignals,user_approval_required
1704,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0326413447206282,0.0707113297055473,retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
1705,promo0,1,promo0_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0478177649792109,0.1849317901319529,stable_usage;content_preference_signal,content_context_marker,yes
1706,promo0,0,promo0_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.2949448580759382,0.5729124242103817,week3_inactive;retention_decay;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
1707,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2557785482980688,0.5599654494442169,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
1708,promo0,1,promo0_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.6725115596938905,0.9464640901650002,week3_inactive;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
1709,promo0,0,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2813895019244866,0.592789331164693,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
1710,promo0,1,promo0_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.2903106749837715,0.7118066580817441,week3_inactive;retention_decay;genre_preference_clear,genre_action_cue;retention_decay_subsignal,yes
1711,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2742912905227634,0.3738082690491586,week3_inactive;retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
1712,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2072383577379491,0.3433568319709049,week3_inactive;retention_decay;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
1713,promo0,0,promo0_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.3832848939784889,0.6387427116673028,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
1714,promo0,1,promo0_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0346552288491172,0.0485989757786284,stable_usage;content_preference_signal,content_context_marker,yes
1715,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2332780964604784,0.3008701193360573,week3_inactive;retention_decay;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
1716,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2248504760732911,0.4985910925554788,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
1717,promo0,1,promo0_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.137840578965285,0.2031802691481462,stable_usage;content_preference_signal,content_context_marker,yes
1718,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.2723694218965097,0.5711344751455961,week3_inactive;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
1719,promo0,1,promo0_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.5549578822723878,0.926794009634074,week3_inactive;retention_decay;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
1720,promo0,0,promo0_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.5926711340148941,0.6961805398295478,week3_inactive;retention_decay;cold_start_weak;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
1721,promo0,1,promo0_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0221367172429592,0.1434091609710905,stable_usage;content_preference_signal,content_context_marker,yes
1722,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0526120144381444,0.1033141218242928,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
1723,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.071419929627866,0.0367352331886672,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
1724,promo0,1,promo0_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.1487449012058141,0.2968556775969249,stable_usage;content_preference_signal,content_context_marker,yes
1725,promo0,1,promo0_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0175041832964475,0.0201175233434813,stable_usage;content_preference_signal,content_context_marker,yes
1726,promo0,1,promo0_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.5487167067188716,0.8165446410602353,week3_inactive;cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
1727,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0171097486215558,0.0243570869288861,content_preference_signal,content_context_marker,yes
1728,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1016012501287291,0.3328680706822536,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
1729,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0904545576899005,0.2153227277938256,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
1730,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.052800595669273,0.1364314770152483,week3_inactive;retention_decay;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
1731,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1153078585565308,0.0759143035314557,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
1732,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1835694838113277,0.5066394619134859,retention_decay;content_preference_signal,content_context_marker;retention_decay_subsignal,yes
1733,promo0,0,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0359890922416845,0.0996207722727539,week3_inactive;retention_decay;cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
1734,promo0,0,promo0_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.8555457130488313,0.9706519808891304,week3_inactive;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
1735,promo0,1,promo0_s06,stable_usage_lower_risk,Stable usage without GB top20 high-risk flag,0.0275007403023044,0.0429525025921443,stable_usage;content_preference_signal,content_context_marker,yes
1736,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0489641080350568,0.0508067802688483,low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
1737,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0590912067945539,0.1713046130758605,week3_inactive;retention_decay;cold_start_weak;low_activity;content_preference_signal,content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
1738,promo0,1,promo0_s01,high_risk_week3_inactivity_or_retention_decay,GB top20 plus week3 inactivity or retention decay,0.8116052864784067,0.9764701081133262,week3_inactive;only_w1;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
1739,promo0,0,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1712341622462815,0.4428916267559714,content_preference_signal,content_context_marker,yes
1740,promo0,0,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1422466654502588,0.2851546307987235,cold_start_weak;low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
1741,promo0,0,promo0_s04,high_risk_activation_or_low_engagement,"GB top20 plus weak activation, low activity, or cold start",0.8434208202523068,0.934364976514464,low_activity;content_preference_signal,content_context_marker;low_activity_subsignal,yes
1742,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1117444220440811,0.0729642939226764,cold_start_weak;content_preference_signal,content_context_marker,yes
1743,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.1912993121593711,0.287103064686008,cold_start_weak;content_preference_signal,content_context_marker,yes
1744,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0980335526989454,0.2142393256118125,cold_start_weak;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;low_activity_subsignal,yes
1745,promo0,1,promo0_s99,other_needs_review_residual,No revised representative behavior family rule matched,0.0953009032096978,0.3039409512502844,retention_decay;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
1746,promo0,1,promo0_s99,mid_risk_retention_watchlist,GB top30 residual watchlist after higher priority rules,0.3688640130472539,0.2020941109542476,week3_inactive;retention_decay;low_activity;genre_preference_clear;content_preference_signal,genre_action_cue;content_context_marker;retention_decay_subsignal;low_activity_subsignal,yes
