MOVIE_NUM,movie_title,ott_release_month,category
5552,앨빈과슈퍼밴드:악동어드벤처,201701,Animation/Family
5554,안티고네,202011,Thriller/Crime
5557,스타워즈5:제국의역습,201701,Documentary
5558,화광여인,201912,Drama
5562,웜바디스,201612,Romance
5565,365일:비밀의여자,202102,Thriller/Crime
5568,니모를찾아서[2D],201701,Animation/Family
5569,5솔저스,201902,Historical/War
5576,센츄리온,202008,Drama
5578,15시17분파리행열차,201805,Drama
5581,크로우즈제로(2007),201607,Thriller/Crime
5584,찰리채플린걸작선1,201802,Drama
5592,아이엠어히어로,201611,Horror
5593,공작,201809,Drama
5596,마약전쟁(2019),201904,Thriller/Crime
5596,마약전쟁(2019),201904,Thriller/Crime
5599,래비지,202010,Thriller/Crime
5601,아메리칸패스토럴,201706,Animation/Family
5605,러브액츄얼리,201601,Romance
5607,목격자(2018),201809,Drama
5619,파울볼,201504,Documentary
5621,레전드인더스카이,201808,Historical/War
5630,더길티(2019),201904,Thriller/Crime
5633,송가인더드라마,202103,Documentary
5634,노인을위한나라는없다,201211,Thriller/Crime
5636,다크워터스,202004,Historical/War
5639,위대한침묵,201304,Documentary
5646,스튜어트리틀2(2002),202004,SF/Fantasy
5650,파일럿:스카이미션,201812,Drama
5654,스푸트닉,202102,SF/Fantasy
5667,발렌티노:마지막황제,201501,Documentary
5668,멜랑콜리아(2011),201705,SF/Fantasy
5669,대부,201506,Thriller/Crime
5672,마이뉴파트너,202001,Comedy
5683,무서운이야기3:화성에서온소녀,201606,Horror
5693,골든에이지(2007),201904,Historical/War
5697,그레이브인카운터2,202001,Horror
5698,똥개,202003,Drama
5699,브이아이피,201709,Thriller/Crime
5700,까미유끌로델,201612,Drama
5703,조작된도시,201703,Thriller/Crime
5706,뉴문,201407,Animation/Family
5713,환상특급이야기2,201902,Horror
5719,마일22,201809,Action/Adventure
5720,더문(2009),202002,SF/Fantasy
5722,레이드2(2014),202009,Thriller/Crime
5724,아홉살인생,201410,Drama
5725,에스코바르,201811,Thriller/Crime
5729,매디슨카운티의다리,201504,Romance
5730,에베레스트(2019),202007,Action/Adventure
5730,에베레스트(2019),202007,Action/Adventure
5735,아이엠우먼,202101,Romance
5738,장산범,201709,Thriller/Crime
5740,와이키키브라더스,202003,Drama
5741,만신,201911,Documentary
5742,백투더퓨쳐,201506,SF/Fantasy
5743,마지막황제,201503,Historical/War
5748,하이에나로드,202003,Historical/War
5753,가문의위기:가문의영광2,201901,Thriller/Crime
5760,멋진하루,201304,Romance
5760,멋진하루,201304,Romance
5763,인어공주(1989),201912,Romance
5763,인어공주(1989),201912,SF/Fantasy
5763,인어공주(1989),201912,Romance
5763,인어공주(1989),201912,SF/Fantasy
5763,인어공주(1989),201912,Romance
5765,나우유씨미:마술사기단(2013),201810,Thriller/Crime
5766,진용,201607,Historical/War
5767,검우강호(2010),201611,Action/Adventure
5770,위시유,202101,Drama
5774,언피니시드(2010),201805,Drama
5776,선희와슬기,201904,Drama
5786,천녀유혼(2011),201702,Horror
5786,천녀유혼(2011),201702,Horror
5787,미스푸줏간[무삭제판],201706,Comedy
5787,미스푸줏간[무삭제판],201706,Comedy
5790,트립투스페인,201805,Comedy
5794,바우하우스,201909,Documentary
5795,백문오갑,202101,SF/Fantasy
5796,엑스맨2,201505,SF/Fantasy
5797,헌터킬러,201901,Action/Adventure
5803,사랑과영혼,201301,Comedy
5805,로스트크리스마스,201412,Drama
5809,좀비아포칼립스,202012,Historical/War
5811,몬스터(2014),201907,Drama
5811,몬스터(2014),201907,Drama
5811,몬스터(2014),201907,Drama
5811,몬스터(2014),201907,Drama
5812,메이트,201901,Horror
5819,족구왕,201508,Comedy
5822,비거스플래쉬,201612,Romance
5825,쇼독스:언더커버캅스,202007,Action/Adventure
5832,노무현입니다,201707,Documentary
5835,혈투,201407,Historical/War
5837,바이러스격리구역,201701,Horror
5839,항마전:황금룡의부활,201808,SF/Fantasy
5843,해피투게더(1997)[리마스터링],202103,Romance
5844,님포매니악볼륨1,201407,Drama
5848,응보,202009,Horror
5849,식스볼,202009,Other
5852,처키의저주,202011,Horror
5853,설국열차,201404,SF/Fantasy
5854,스킵트레이스:합동수사,202103,Comedy
5855,대호,201601,Historical/War
5856,엽문2[특별판],202004,Drama
5857,데드워터(2019),202005,Horror
5864,마녀(2013),201410,Other
5865,러브포세일,201905,Drama
5867,로베르토의특별한일주일,201605,Comedy
5871,적벽대전2부:최후의결전,201901,Historical/War
5875,시크릿가든,202008,SF/Fantasy
5875,시크릿가든,202008,SF/Fantasy
5877,나홀로집에2,201511,Animation/Family
5881,도가니,201201,Drama
5892,인크레더블2[디지털특별판],201810,Animation/Family
5893,클로저,201302,Romance
5894,삼국지:용의부활,202002,Historical/War
5896,소원,202009,Drama
5900,다시만난날들,202011,Other
5902,라붐1,202004,Documentary
5909,파이널리벤지,202101,Historical/War
5912,밀리언달러베이비(2004),201901,Drama
5914,젊은이의양지,202011,Drama
5914,젊은이의양지,202011,Drama
5917,나인송즈(2004),201812,Romance
5918,도둑들,202002,Thriller/Crime
5922,사자,201908,Other
5924,"메리,퀸오브스코틀랜드",201903,Drama
5928,강적(2006),201912,Drama
5930,셜록:유령신부[다국어자막],201611,Thriller/Crime
5931,의적로빈후드,202003,Action/Adventure
5937,라이프라이크,202001,Thriller/Crime
5941,야연(2006),202102,Romance
5944,스테이트오브플레이,201404,Thriller/Crime
5946,엑시트,201909,Comedy
5955,언더월드(2003),201602,Horror
5964,언더워터,201610,Thriller/Crime
5964,언더워터,201610,Thriller/Crime
5966,몽타주,201901,Drama
5970,유주얼서스펙트,201201,Thriller/Crime
5971,곰돌이푸다시만나행복해,201811,Action/Adventure
5971,곰돌이푸다시만나행복해,201811,Action/Adventure
5976,잭리처:네버고백,201701,Thriller/Crime
5977,메이즈러너,201801,SF/Fantasy
5978,취권(1978),201910,Comedy
5979,아이스프린세스,201801,Animation/Family
5982,스카이아크:지구최후의날,201510,SF/Fantasy
5983,골든슬럼버[가치봄],202009,Thriller/Crime
5985,빌리엘리어트(2000),201702,Animation/Family
5987,청담보살,201508,Comedy
5991,애정중독,201701,Drama
5994,난징!난징!,202010,Historical/War
5995,일대고수,201403,Action/Adventure
5999,춘몽,201611,Drama
6001,핸즈오브스톤,201612,Drama
6002,나이팅게일(2020),202101,Thriller/Crime
6003,침입자(2020)[별도편성][예고편],202102,Thriller/Crime
6004,블러드머신,202102,SF/Fantasy
6007,레바논감정,201403,Romance
6008,문라이즈킹덤,201302,Romance
6009,타임라인(2003),201510,SF/Fantasy
6017,사바하,201903,Thriller/Crime
6023,스텔스핵잠수함vs아메리카,201509,Action/Adventure
6024,신패왕화:예스마담,202103,Action/Adventure
6026,아이언맨2,201505,SF/Fantasy
6034,파운더,201705,Drama
6039,야누스:욕망의두얼굴,202003,Thriller/Crime
6041,아오이유우의편지,201911,Drama
6044,신의한수,201408,Thriller/Crime
6049,나이스걸라이크유,202012,Romance
6052,카센타,201912,Thriller/Crime
6062,스타트렉비욘드,201701,SF/Fantasy
6065,포세이돈(2013),201409,SF/Fantasy
6066,베이비콜,201210,Thriller/Crime
6067,레볼루션아일랜드2,201710,SF/Fantasy
6069,라스트레터(2018)[별도편성][예고편],202103,Romance
6073,알렉산더(2004),202002,Historical/War
6075,웨이다운,202103,Action/Adventure
6076,적선인:흑마살수,202004,SF/Fantasy
6080,롤플레이2:동침,201907,Romance
6082,내부자들,201601,Thriller/Crime
6090,판더믹,201808,Action/Adventure
6094,"어디갔어,버나뎃",202010,Comedy
6095,앵커,202003,Drama
6096,공주와개구리,201706,Romance
6096,공주와개구리,201706,Romance
6099,비포선셋,201504,Drama
6102,브레이븐,201809,Drama
6106,잭리처,201612,Action/Adventure
6122,88분,202004,Thriller/Crime
6123,자매의공동묘지,202005,Horror
6131,더페이버릿:여왕의여자,201904,Drama
6136,포드V페라리,202001,Drama
6167,엑스맨:아포칼립스,201607,SF/Fantasy
6169,복수의밤,202102,Thriller/Crime
6172,더리더:책읽어주는남자,201701,Historical/War
6176,암수살인,201808,Thriller/Crime
6177,나의청춘은너의것,202005,Romance
6178,스카이라인:더비욘드,201904,SF/Fantasy
6183,언셀러,201503,Thriller/Crime
6185,해피엔드(2019),201907,Drama
6185,해피엔드(2019),201907,Drama
6185,해피엔드(2019),201907,Drama
6188,우아한거짓말,201405,Drama
6190,경계선,201911,Thriller/Crime
6195,대전차특공대:스페셜포스,201711,Historical/War
6201,적인걸:측전무후의비밀,201812,Action/Adventure
6203,더포스트,201804,Drama
6207,2046[리마스터링],202103,Drama
6208,연애완전정복[무삭제판],202009,Other
6216,복수는나의것,201410,Thriller/Crime
6216,복수는나의것,201410,Thriller/Crime
6219,앱솔루틀리애니씽,201612,SF/Fantasy
6222,진정령생혼,202007,Action/Adventure
6223,로스트인파리,201705,Romance
6224,무림지존:천하제일검,201703,Drama
6226,가족의탄생(2006),201612,Drama
6236,에이리언:커버넌트,201706,SF/Fantasy
6239,부력,202007,Thriller/Crime
6242,토이스토리2,201703,Animation/Family
6242,토이스토리2,201703,Animation/Family
6249,음치클리닉,201301,Comedy
6250,잃어버린세계-지구속으로,201406,Action/Adventure
6251,포인트블랭크,201202,Thriller/Crime
6252,헤븐퀘스트,202007,SF/Fantasy
6260,먹거나먹히거나,201910,Thriller/Crime
6261,은행나무침대,201308,Romance
6268,스탈린이죽었다!,201905,Comedy
6271,레컨,202103,Historical/War
6275,포카혼타스,201405,Animation/Family
6275,포카혼타스,201405,Animation/Family
6279,맞짱의신:시라소니,202007,Action/Adventure
6281,라이온킹2,201612,Animation/Family
6286,몬스터즈(2014),201501,Drama
6287,두근두근내인생(2014),201910,Drama
6288,데이라이트,201903,Thriller/Crime
6290,비긴어게인[무한도전더빙판],201608,Romance
6291,리플리,201406,Thriller/Crime
6301,외전혜옥란,201909,Drama
6306,러브,201209,Drama
6306,러브,201209,Drama
6309,그린존,201404,Historical/War
6317,고양이케디,201709,Documentary
6319,간첩,201211,Comedy
6323,범죄도시(2017),201711,Thriller/Crime
6323,범죄도시(2017),201711,Thriller/Crime
6324,용쟁호투:전설의시작,201804,Drama
6327,"색,계(2007)",201907,Romance
6330,사운드오브뮤직(1965),201603,Other
6331,폭력교실,201605,Horror
6332,신요괴전:나타요해,201910,SF/Fantasy
6334,들개들,202008,Thriller/Crime
6336,차일드44,201612,Thriller/Crime
6337,메카닉:리크루트,201702,Thriller/Crime
6340,트랜스포머,201111,SF/Fantasy
6343,더렌탈:소리없는감시자,202009,Horror
6345,가족은괴로워2,201907,Animation/Family
6346,UFO스케치,202103,Documentary
6349,미션임파서블:고스트프로토콜,201203,Action/Adventure
6350,헬로우고스트,201508,Comedy
6352,파크,201711,Animation/Family
6362,용의자,201902,Animation/Family
6362,용의자,201902,Animation/Family
6362,용의자,201902,Animation/Family
6364,내가널사랑할수없는10가지이유,202002,Comedy
6365,안경(2007),202003,Drama
6372,어떤관계,202011,Drama
6373,택시드라이버,201210,Drama
6377,저스티스리그,201712,SF/Fantasy
6381,찰리와초콜릿공장,201610,SF/Fantasy
6384,GP506,201901,Thriller/Crime
6396,어스인베이젼,202101,SF/Fantasy
6399,오퍼레이션레드씨,201808,Drama
6400,열정의제국[리마스터링],201509,Horror
6402,절대연필,202003,Comedy
6405,가나의혼인잔치:언약,202012,Documentary
6412,트랜스포머:사라진시대,201409,SF/Fantasy
6413,라푼젤,201908,Animation/Family
6413,라푼젤,201908,Animation/Family
6416,데드맨1부:복수의서막,201904,Action/Adventure
6424,슬리핑위드아더피플,201511,Comedy
6426,로보캅(2014),201908,SF/Fantasy
6427,아웃랜더,201503,SF/Fantasy
6430,타운,201504,Thriller/Crime
6432,독고리와인드(2018)[하],201810,Drama
6436,윈드리버,201709,Thriller/Crime
6436,윈드리버,201709,Thriller/Crime
6438,대결(2016),201701,Drama
6439,나는고양이로소이다,201706,Documentary
6440,늦여름,201811,Romance
6450,슈퍼맨2(1980),201503,SF/Fantasy
6451,트리플엑스2:넥스트레벨,202003,Thriller/Crime
6457,사랑하기때문에,201701,Comedy
6458,트랩(2007),202012,Thriller/Crime
6461,하오의연정(1957),201606,Comedy
6462,컨트랙티드2,201902,Horror
6467,폴라익스프레스,201504,Animation/Family
6468,표적,201406,Drama
6468,표적,201406,Drama
6470,하이스쿨뮤지컬(2006),201812,Animation/Family
6476,죽이러갑니다,201407,Comedy
6477,이모티:더무비,201708,Animation/Family
6477,이모티:더무비,201708,Animation/Family
6479,호두까기인형과4개의왕국,201901,SF/Fantasy
6479,호두까기인형과4개의왕국,201901,SF/Fantasy
6481,헌트(2020),202004,Drama
6481,헌트(2020),202004,Drama
6481,헌트(2020),202004,Drama
6490,엑스마키나,201502,SF/Fantasy
6491,<소울>의음악[별도편성],202103,Documentary
6494,디어미,201207,Comedy
6497,이니시에이션러브,201701,Romance
6498,달나라에사는여인,201912,Romance
6500,에이아이,201504,Other
6504,관계의가나다에있는우리는,202102,Drama
6506,울프콜,202003,Action/Adventure
6513,나의사적인여자친구,202003,Comedy
6515,래빗홀(2010),201612,Animation/Family
6518,크림슨타이드(1995),201711,Action/Adventure
6519,청설(2009),201811,Romance
6519,청설(2009),201811,Romance
6520,툴리,201812,Drama
6521,더시크릿(2021),202101,Thriller/Crime
6521,더시크릿(2021),202101,Thriller/Crime
6524,"그아이의,포로",201904,Romance
6525,대부:끝나지않은이야기,201612,Thriller/Crime
6531,맹룡과강,201909,Thriller/Crime
6533,익스펜더블3,201911,Action/Adventure
6533,익스펜더블3,201911,Action/Adventure
6534,심장이뛴다(2010),201701,Drama
6540,몽키킹:손오공의탄생,201909,SF/Fantasy
6544,동갑내기과외하기,201410,Comedy
6545,째즈빠히로시마,201402,Romance
6549,파도가지나간자리,201704,Romance
6550,나이트크롤러,202004,Thriller/Crime
6552,위시업,201812,Other
6555,하이큐!!또다른도전,202006,Animation/Family
6557,마신자:빨간옷소녀의저주,201611,Horror
6558,소림사:무림8대고수,201501,Action/Adventure
6559,토네이도:지구재앙의날,202005,Action/Adventure
6562,천군,201305,Action/Adventure
6564,다운폴,201401,Historical/War
6566,새벽의저주:좀비랜드,201710,SF/Fantasy
6568,아이즈온미:더무비,202011,Other
6572,요묘전:레전드오브더데몬캣,201808,SF/Fantasy
6573,"마리오푸조의대부,에필로그:마이클콜레오네의죽음",202012,Thriller/Crime
6574,반교:디텐션,202008,Horror
6579,슈퍼맨리턴즈,201504,SF/Fantasy
6580,보리vs매켄로,201805,Drama
6586,우견아랑,201910,Drama
6588,리틀포레스트2:겨울과봄,201508,Drama
6591,상은:너에게중독되다,201906,Romance
6593,체인지오버,201910,SF/Fantasy
6594,고스트오브워,202009,Horror
6605,싸움의기술[무삭제판],202004,Action/Adventure
6605,싸움의기술[무삭제판],202004,Action/Adventure
6605,싸움의기술[무삭제판],202004,Action/Adventure
6610,무림쟁패:황제암살단,201702,Drama
6611,핫썸머나이츠,201811,Drama
6612,펠론(2008),201903,Thriller/Crime
6614,깊고푸른밤(1985),202004,Romance
6620,로스트인베이징(2007),202007,Drama
6621,내이야기!!(2018),201804,Romance
6623,플래닛바이러스,202003,SF/Fantasy
6626,제인에어,201809,Romance
6636,페르시아의왕자:시간의모래,201402,SF/Fantasy
6637,공수도,202009,Comedy
6641,매기,201701,Drama
6647,석조저택살인사건,201705,Thriller/Crime
6648,메가크로커다일,202009,SF/Fantasy
6650,엑스텐션(2003),202006,Horror
6653,프로메테우스,201505,SF/Fantasy
6654,뱅가드,202101,Action/Adventure
6657,동사서독리덕스(2008),202007,Drama
6662,테러시티22,201907,Drama
6673,바람과함께사라지다(2012),202011,Historical/War
6678,대가리3:일진후배들,202007,Drama
6679,미이라2,201701,Horror
6687,7일간의정상회담,202012,Thriller/Crime
6691,악마를보았다,201112,Thriller/Crime
6691,악마를보았다,201112,Thriller/Crime
6694,외출(2005),201510,Drama
6697,아기와나(2017),201712,Drama
6703,내겐너무어려운연애,202102,Comedy
