MovieCd,movieNm(api),movieNmEn,showTm,prdtYear,openDt,typeNm,nationNm,genreNm,directors,actors,watchGrade,wavve_title
20135362,크루즈 패밀리,The Croods,98.0,2013.0,20130516.0,장편,미국,애니메이션|가족|코미디,커크 드 미코|크리스 샌더스,니콜라스 케이지|라이언 레이놀즈|엠마 스톤|캐서린 키너|클락 듀크,전체관람가,크루즈패밀리[2D]
20184126,퍼미션,Permission,98.0,2017.0,20190227.0,장편,미국,코미디|드라마|멜로/로맨스,브라이언 크라노,레베카 홀|댄 스티븐스,청소년관람불가,퍼미션
20121067,포 러버즈,Happy Few,103.0,2010.0,20121101.0,장편,프랑스,멜로/로맨스,앙토니 코르디에,마리나 포이스|로쉬디 젬|엘로디 부셰|니콜라스 뒤보셸,청소년관람불가,포러버즈
20137526,그 강아지 그 고양이,Cats and Dogs,104.0,2013.0,20131212.0,장편,한국,멜로/로맨스,민병우,손민지|신명근|백재호|김용구|김찬희,12세이상관람가,그강아지그고양이
20008237,세븐 데이 투 리브,7 Days To Live,93.0,2000.0,20010804.0,장편,독일|체코|미국,드라마|공포(호러)|스릴러,세바스찬 니만,아만다 플러머|숀 퍼트위,15세관람가,세븐데이투리브
20088646,무협양축 검접,Butterfly Lovers,102.0,2008.0,20170502.0,장편,홍콩|중국,액션|멜로/로맨스,마초성,채탁연|오존,12세이상관람가,무협양축검접
20182561,당갈,Dangal,160.0,2016.0,20180425.0,장편,인도,액션|드라마,니테쉬 티와리,아미르 칸|파티마 사나 셰이크|산야 말호트라,12세이상관람가,당갈
20122005,"다시, 뜨겁게 사랑하라!",Love Is All You Need,116.0,2012.0,20130103.0,장편,덴마크|스웨덴,드라마|멜로/로맨스,수잔 비에르,피어스 브로스넌|트린 디어홈|파프리카 스틴|킴 보드니아,15세이상관람가,"다시,뜨겁게사랑하라!"
20072159,엑스텐션,Switchblade Romance,85.0,2003.0,20031231.0,장편,프랑스,공포(호러),알렉산더 아야,마이웬 르 베스코|필립 나혼|세실 드 프랑스,18세관람가,엑스텐션(2003)
20060074,에이트 빌로우,Eight Below,120.0,2006.0,20060406.0,장편,미국,어드벤처|드라마,프랭크 마샬,폴 워커|브루스 그린우드,전체관람가,에이트빌로우(2006)
20110900,사라의 열쇠,Sarah’s Key,111.0,2010.0,20110811.0,장편,프랑스,드라마,질스 파겟-브레너,크리스틴 스콧 토마스,12세이상관람가,사라의열쇠
20151226,몽 루아,MON ROI,125.0,2015.0,20160526.0,장편,프랑스,멜로/로맨스|드라마,마이웬 르 베스코,엠마누엘 베르코|뱅상 카셀|루이 가렐,청소년관람불가,몽루아
20183815,로쿠로쿠 요괴괴담,ROKUROKU: The Promise of the Witch,91.0,2017.0,,장편,일본,공포(호러),야마구치 유다이,나카니시 미호|시호,12세이상관람가,로쿠로쿠요괴괴담
20060697,운동회,Driving Mrs. Park,15.0,2002.0,,단편,한국,,,,,운동회(2018)
20100808,애프터 라이프,After.Life,103.0,2009.0,20100902.0,장편,미국,드라마|미스터리|스릴러,아그네츠카 보토위츠 보슬루,크리스티나 리치|리암 니슨|저스틴 롱,15세이상관람가,애프터라이프
19840072,애정의 조건,Terms Of Endearment,132.0,1983.0,19840331.0,장편,미국,가족|드라마|코미디,제임스 L. 브룩스,대니 드비토|제프 다니엘스|데브라 윙거,연소자관람불가,애정의조건
20180401,풀잎들,Grass,66.0,2017.0,20181025.0,장편,한국,드라마,홍상수,김민희|정진영|기주봉|서영화|김새벽,15세이상관람가,풀잎들
20205001,도망친 여자,The Woman Who Ran,77.0,2019.0,20200917.0,장편,한국,드라마,홍상수,김민희|서영화|송선미|김새벽|권해효,청소년관람불가,도망친여자
20134532,마드모아젤 C,Mademoiselle C,92.0,2013.0,20140102.0,장편,프랑스,다큐멘터리,파비앙 콩스탕트,카린 로이펠트|톰 포드|칼 라거펠드,전체관람가,마드모아젤C
20040576,늑대의 유혹,Romance Of Their Own,113.0,2004.0,20040722.0,장편,한국,드라마,김태균,강동원|이청아|조한선|이명수|정혜영,12세관람가,늑대의유혹
20141060,쓰리 썸머 나잇,Three Summer Night,106.0,2014.0,20150715.0,장편,한국,코미디,김상진,김동욱|임원희|손호준|윤제문|류현경,청소년관람불가,쓰리썸머나잇[무삭제판]
20178342,치하야후루 상편,Chihayafuru Part 1,111.0,2016.0,20180228.0,장편,일본,드라마,코이즈미 노리히로,히로세 스즈|노무라 슈헤이,전체관람가,치하야후루상편
20191581,나의 한국어 선생님,My Korean Teacher,98.0,2016.0,20190521.0,장편,일본,멜로/로맨스|코미디,아사하라 유조,예성|사사키 노조미,12세이상관람가,나의한국어선생님
20183132,사랑의 선물,The Gift of Love,88.0,2018.0,20190815.0,장편,한국,드라마,김규민,문영동|김소민|김려원|강성용|정재영,15세이상관람가,사랑의선물
20178081,엄마의 레시피,"What's For Dinner, Mom?",116.0,2016.0,20180607.0,장편,일본,드라마,시라하 미츠히토,카와이 미치코|후지모토 이즈미|키나미 하루카,전체관람가,엄마의레시피
20191109,페인 앤 글로리,Dolor y gloria,113.0,2019.0,20200205.0,장편,스페인,드라마,페드로 알모도바르,페넬로페 크루즈|안토니오 반데라스,청소년관람불가,페인앤글로리
20119770,세상의 모든 계절,Another Year,129.0,2010.0,20110324.0,장편,미국,드라마|코미디,마이크 리,짐 브로드벤트|레슬리 맨빌,12세이상관람가,세상의모든계절
20080850,공포분자,The Terrorizers,108.0,1986.0,20200917.0,장편,기타,드라마,에드워드 양,무건인|왕 안,15세이상관람가,공포분자
20070502,오다기리 죠의 도쿄타워,"Tokyo Tower - Mom & Me, Sometimes Dad",142.0,2007.0,20071025.0,장편,일본,드라마,마츠오카 조지,오다기리 죠|키키 키린|마츠 다카코,12세이상관람가,오다기리죠의도쿄타워
20136224,데스페라도,El Desperado,103.0,1967.0,,장편,이탈리아|스페인,서부극(웨스턴),프랑코 로세티,안드레아 지오다나|로즈메리 덱스터,,데스페라도(1995)
20080348,연의 황후,An Empress And The Warriors,94.0,2008.0,20080409.0,장편,홍콩,사극|드라마|액션|멜로/로맨스|판타지,정소동,진혜림|여명|견자단,15세이상관람가,연의황후
20179123,어둔 밤,Behind the Dark Night,112.0,2017.0,20180906.0,장편,한국,액션|코미디,심찬양,송의성|이요셉|오수경|장의선|김상훈,15세이상관람가,어둔밤
20194045,극장판 반지의 비밀일기,Banzi’s Secret Diary,72.0,2019.0,20190911.0,장편,한국,애니메이션,한승우,방연지|김선혜|조경이|조진숙|채민지,전체관람가,극장판반지의비밀일기
20151003,장산범,The Mimic,99.0,2017.0,20170817.0,장편,한국,미스터리|스릴러,허정,염정아|박혁권|허진|신린아|방유설,15세이상관람가,장산범
20136968,제인 에어,Jane Eyre,98.0,1944.0,,장편,미국,드라마,로버트 스티븐슨,오손 웰즈|조안 폰테인,,제인에어
20176251,내안의 그놈,The Dude in Me,122.0,2018.0,20190109.0,장편,한국,판타지|코미디,강효진,박성웅|진영|라미란|이수민|이준혁,15세이상관람가,내안의그놈
20174647,튼튼이의 모험,Loser's Adventure,106.0,2017.0,20180621.0,장편,한국,코미디,고봉수,김충길|백승환|신민재|고성완|차유미,15세이상관람가,튼튼이의모험
20132799,족구왕,The King of Jokgu,104.0,2013.0,20140821.0,장편,한국,코미디|멜로/로맨스|드라마,우문기,안재홍|황승언|황미영|강봉성|박호산,15세이상관람가,족구왕
20173724,직쏘,Jigsaw,91.0,2017.0,20171102.0,장편,미국,공포(호러)|스릴러|범죄,피터 스피어이그|마이클 스피어리그,토빈 벨|칼럼 키스 레니|클레 베넷|맷 패스모어|한나 에밀리 앤더슨,청소년관람불가,직쏘
20156822,야반소두,Midnight Hair,95.0,2014.0,,장편,중국,스릴러|공포(호러),,,,야반소두
20110798,러브 앤 프렌즈,Something Borrowed,112.0,2011.0,20110616.0,장편,미국,드라마,루크 그린필드,케이트 허드슨|지니퍼 굿윈,15세이상관람가,러브앤프렌즈
20136164,윔피 키드 2,Diary of a Wimpy Kid: Rodrick Rules,99.0,2011.0,,장편,미국,코미디,데이빗 보워스,데본 보스틱|재커리 고든|레이첼 해리스,,윔피키드2(2011)
20155321,최악의 하루,Worst Woman,93.0,2016.0,20160825.0,장편,한국,멜로/로맨스,김종관,한예리|이와세 료|권율|이승연|최유화,15세이상관람가,최악의하루
20060242,"연애, 그 참을 수 없는 가벼움",Between Love And Hate,125.0,2006.0,20060907.0,장편,한국,멜로/로맨스|드라마,김해곤,장진영|김승우|권지민|손상준|박영호,18세관람가,"연애,그참을수없는가벼움"
20185886,시크릿 어페어,About Love,94.0,2017.0,20180706.0,장편,러시아,멜로/로맨스|드라마,브라디미르 보르초,안냐 치포브스카야|드미트리 페브초브|알렉시 차도브,청소년관람불가,시크릿어페어
2022A107,007 제로,Double zero,,2004.0,,온라인전용,프랑스,액션,,,,007제로
20149340,넥스트 제네레이션 패트레이버 2,The Next generation Patlabor (episode 2),92.0,2014.0,20140619.0,장편,일본,액션|SF,오시이 마모루,마노 에리나|카케이 토시오|후쿠시 세이지|오타 리나,12세이상관람가,넥스트제네레이션패트레이버2
20143590,넥스트 제네레이션 패트레이버4,,92.0,2014.0,20141113.0,장편,일본,액션|SF,오시이 마모루,,12세이상관람가,넥스트제네레이션패트레이버4
2022A002,넥스트 제네레이션 패트레이버: 수도결전,,,2015.0,,온라인전용,일본,SF,,,,넥스트제네레이션패트레이버:수도결전
20110877,13인의 자객,Thirteen Assasins,142.0,2010.0,20110609.0,장편,일본,액션,미이케 다카시,야쿠쇼 코지|야마다 타카유키,청소년관람불가,13인의자객(2010)
20183582,테라포마스,Terraformars,108.0,2016.0,,장편,일본,액션|공포(호러)|SF,미이케 다카시,이토 히데아키|타케이 에미|야마시타 토모히사|오구리 슌,15세이상관람가,테라포마스
20177521,모탈 어페어,MORTAL AFFAIR,92.0,2016.0,20170608.0,장편,러시아,범죄|스릴러,레나트 다블레티아로프,,청소년관람불가,모탈어페어
20011240,아름다운 파도와 바다,,90.0,2000.0,,장편,한국,성인물(에로),봉만대,,18세관람가,아름다운파도와바다
20188124,레옹 디 오리지널,LEON,110.0,1994.0,20200611.0,장편,프랑스,액션|범죄|드라마,뤽 베송,장 르노|나탈리 포트만|게리 올드만,청소년관람불가,레옹디오리지널
20158366,파리의 도적,The Thief Of Paris,120.0,1967.0,,장편,프랑스|이탈리아,코미디|드라마,루이 말,장 폴 벨몽도|쥬느비에브 뷰졸드|마리 뒤부아,,파리의도적
20196701,69세,An Old Lady,99.0,2019.0,20200820.0,장편,한국,드라마,임선애,예수정|기주봉|김태훈|김중기|김준경,15세이상관람가,69세
20134798,연평해전,Northern Limit Line,130.0,2015.0,20150624.0,장편,한국,드라마,김학순,김무열|진구|이현우|이완|이한종,12세이상관람가,연평해전
20150661,"알로, 슈티",Bienvenue Chez Les Ch'tis,106.0,2008.0,20150702.0,장편,프랑스,코미디,대니 분,카드 메라드|대니 분|조 펠릭스|안네 마리빈,12세이상관람가,"알로,슈티"
20112935,블랙 헤븐,"L'autre Monde, Black Heaven",105.0,2010.0,,장편,프랑스|벨기에,스릴러,질스 마챈드,그레고리 레프린스 링귀에|멜빌 푸포|루이즈 보르고앙|폴린 에티엔,청소년관람불가,블랙헤븐
20030101,도그빌,Dogville,178.0,2003.0,20030801.0,장편,덴마크,범죄|드라마,라스 폰 트리에,니콜 키드먼|해리엇 안데르손,18세관람가,도그빌
20199587,굿 우먼,A GOOD WOMAN IS HARD TO FIND,96.0,2019.0,,장편,아일랜드|영국|벨기에,스릴러|액션,아브너 패스톨,사라 볼거,청소년관람불가,굿우먼(2019)
20199302,테스와 보낸 여름,My Extraordinary Summer with Tess,84.0,2019.0,20200910.0,장편,네덜란드,드라마,스티븐 바우터루드,소니 코프스 판 우테렌|조세핀 아렌센|트에보 게리츠마|제니퍼 호프만,전체관람가,테스와보낸여름
20208765,글로리아를 위하여,Gloria Mundi,107.0,2019.0,20201029.0,장편,프랑스|이탈리아,드라마,로베르 게디기앙,아리안 아스카리드|제라드 메이란|장 피에르 다루셍|아나이스 드무스티에,15세이상관람가,글로리아를위하여
20208122,카페 벨에포크,La belle epoque,115.0,2019.0,20200520.0,장편,프랑스,코미디|드라마,니콜라스 베도스,다니엘 오떼유|기욤 까네|도리아 틸리에|화니 아르당,15세이상관람가,카페벨에포크
20202265,누군가 어디에서 나를 기다리면 좋겠다,I Wish Someone Were Waiting for Me Somewhere,88.0,2019.0,20201217.0,장편,프랑스,드라마|가족,아르노 비야르,장-폴 루브|앨리스 태그리오니|오로르 클레망|벤자민 라베른헤,15세이상관람가,누군가어디에서나를기다리면좋겠다
20206865,애프터 웨딩 인 뉴욕,After the Wedding,111.0,2019.0,20200423.0,장편,영국,드라마,바트 프룬디치,미쉘 윌리엄스|줄리안 무어|빌리 크루덥,12세이상관람가,애프터웨딩인뉴욕
20197112,뮤지컬 브로드웨이 42번가,42nd Street: The Musical,135.0,2019.0,20200708.0,장편,미국,뮤지컬,마크 브램블,보니 랭포드,전체관람가,뮤지컬브로드웨이42번가
20143502,어떤살인,The Lost Choices,108.0,2015.0,20151028.0,장편,한국,스릴러,안용훈,윤소이|신현빈|김용우|조영진|안세하,청소년관람불가,어떤살인
20142741,혼스,Horns,119.0,2014.0,20141127.0,장편,미국,판타지|스릴러,알렉산더 아야,다니엘 래드클리프|주노 템플,청소년관람불가,혼스
20206097,나는 살을 빼기로 결심했다,Heavy Craving,89.0,2019.0,,장편,기타,가족|드라마|어드벤처,,,,나는살을빼기로결심했다
20196609,개와 고양이를 위한 시간,A Time for dogs and Cats,83.0,2019.0,,장편,한국,다큐멘터리,임진평,,,개와고양이를위한시간
20199532,고양이 집사,Our Cat,96.0,2019.0,20200514.0,장편,한국,다큐멘터리,이희섭,강용구|강종석|권도현|김라희|김복득,전체관람가,고양이집사
20175601,나는 고양이로소이다,I am a Cat,89.0,2017.0,20170608.0,장편,한국,다큐멘터리,조은성,강민혁|이용한|김하연,전체관람가,나는고양이로소이다
20171986,고양이 케디,Kedi,79.0,2017.0,20170921.0,장편,미국,다큐멘터리,제다 토룬,,전체관람가,고양이케디
20170590,1987,1987: When the Day Comes,129.0,2017.0,20171227.0,장편,한국,드라마,장준환,김윤석|하정우|유해진|김태리|이희준,15세이상관람가,1987[가치봄]
20215163,창세기 이야기,The Book Of Genesis,81.0,2016.0,,장편,미국,드라마,,,,창세기이야기
20150564,혼숨,HIDE-AND-NEVER SEEK,88.0,2016.0,20161026.0,장편,한국,공포(호러),이두환,류덕환|조복래|이수빈|박형서|조동혁,15세이상관람가,혼숨
20223783,헬프,Help,14.0,2021.0,,단편,한국,드라마,,김현수,,헬프
20231253,일주일간 친구,One Week Friends,106.0,2021.0,20230906.0,장편,중국,드라마|멜로/로맨스,임효겸,조금맥|린이|심월|왕가휘,12세이상관람가,일주일간친구(2017)
20078583,화이트 노이즈 2,White Noise 2 : The Light,99.0,2007.0,20110901.0,장편,미국|캐나다,미스터리|공포(호러)|스릴러,패트릭 루지어,나단 필리온|케이티 색호프,12세이상관람가,화이트노이즈2
20183324,비트윈 랜드 앤 씨,Between Land and Sea,94.0,2016.0,20180809.0,장편,아일랜드,어드벤처,로스 휘태커,,전체관람가,비트윈랜드앤씨
20206808,꼴통 2인조,,81.0,2020.0,20200409.0,장편,한국,액션,박준식,차지혁|강신형|황윤성|진호은|천희주,15세이상관람가,꼴통2인조
