membership_row_id,is_repurchase,target_repurchase,repurchase_score,churn_risk_score,risk_band,hierarchical_segment,hierarchical_rank,seg_top_decile_high_churn_risk,seg_low_or_no_early_engagement,seg_late_heavy_week3_intensive,seg_delayed_start,seg_early_routine_stable,seg_week2_surge_users,seg_genre_affinity_thriller_crime,seg_genre_affinity_animation_family,seg_genre_affinity_drama,seg_genre_affinity_action_adventure,seg_high_price_or_promotion_sensitive
7219,N,0,0.4431902293955451,0.5568097706044549,risk_10_30,late_heavy_week3_intensive,3,0,0,1,1,0,0,1,0,0,0,1
7220,N,0,0.3992690239669639,0.6007309760330362,risk_10_30,low_or_no_early_engagement,2,0,1,0,1,0,0,1,0,0,1,1
7221,Y,1,0.6594517657483248,0.34054823425167524,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,0,1
7222,N,0,0.5383363443802589,0.4616636556197411,risk_10_30,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,0,0,1
7223,N,0,0.47287567079469617,0.5271243292053038,risk_10_30,early_routine_stable,9,0,0,0,0,1,0,0,0,0,0,1
7224,Y,1,0.8179151133953514,0.1820848866046486,risk_30_60,week2_surge_users,11,0,0,0,0,0,1,0,0,0,0,0
7225,N,0,0.718182208342112,0.281817791657888,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,1,1
7226,Y,1,0.8834790877298048,0.11652091227019523,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,0,1,0,1,0,0,1
7227,N,0,0.2843448561177716,0.7156551438822284,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,1,0,0,1,1
7228,N,0,0.5873215140549831,0.4126784859450169,risk_10_30,late_heavy_week3_intensive,3,0,0,1,1,0,1,0,0,0,1,1
7229,Y,1,0.9578418737744036,0.04215812622559645,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,0,0,1
7230,Y,1,0.49780147477497405,0.502198525225026,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,0,0,1,1,0,0,1
7231,N,0,0.38564489328739837,0.6143551067126016,risk_10_30,genre_affinity_drama,7,0,0,0,0,1,0,0,0,1,0,0
7232,Y,1,0.9564030486576954,0.04359695134230457,bottom_40_lowest_risk,genre_affinity_drama,7,0,0,0,0,0,0,0,0,1,0,1
7233,Y,1,0.5968179868467683,0.40318201315323166,risk_30_60,delayed_start,4,0,0,0,1,0,1,0,0,0,1,1
7234,N,0,0.25361302301688293,0.7463869769831171,top_10_highest_risk,top_decile_high_churn_risk,1,1,0,0,0,1,0,1,0,0,1,0
7235,Y,1,0.9867022456456278,0.013297754354372193,bottom_40_lowest_risk,high_price_or_promotion_sensitive,10,0,0,0,0,0,1,0,0,0,0,1
7236,Y,1,0.8841421253827412,0.11585787461725883,risk_30_60,week2_surge_users,11,0,0,0,0,0,1,0,0,0,0,0
7237,Y,1,0.9592063286107598,0.04079367138924017,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,1,0,1,0,0,1
7238,N,0,0.23510337272443382,0.7648966272755662,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,0,0,0,0,1
7239,N,0,0.4109797027732168,0.5890202972267832,risk_10_30,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,0,0,1
7240,Y,1,0.7601919314010231,0.23980806859897685,risk_30_60,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,1,0,1,1
7241,N,0,0.36270352723627014,0.6372964727637298,risk_10_30,genre_affinity_drama,7,0,0,0,0,1,0,0,0,1,1,1
7242,Y,1,0.9728519265452511,0.0271480734547489,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,0,1
7243,N,0,0.6843062364009119,0.3156937635990881,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,1,0,1
7244,N,0,0.2756228005627361,0.7243771994372639,top_10_highest_risk,top_decile_high_churn_risk,1,1,0,0,0,1,0,1,0,1,1,0
7245,Y,1,0.6935021441435285,0.3064978558564715,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,1,1
7246,Y,1,0.4604897937141169,0.5395102062858831,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
7247,N,0,0.5651322027419271,0.4348677972580729,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
7248,Y,1,0.9412590312932884,0.05874096870671164,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,0,1,0,1
7249,N,0,0.38890668880404344,0.6110933111959566,risk_10_30,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,0
7250,Y,1,0.6570121208796325,0.34298787912036754,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
7251,Y,1,0.9820700821912152,0.017929917808784834,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,1,1,0,0,0,1
7252,Y,1,0.7604446744093241,0.23955532559067594,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
7253,Y,1,0.942694125863086,0.057305874136914015,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,0,1
7254,Y,1,0.8544007763951877,0.14559922360481226,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,0,1,1
7255,Y,1,0.3242624761004668,0.6757375238995331,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,0,0,1
7256,Y,1,0.9819674627073139,0.018032537292686057,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,1,0,1
7257,Y,1,0.7329581601404918,0.26704183985950825,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
7258,Y,1,0.9856767202155453,0.01432327978445469,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,1,0,0,0,1
7259,N,0,0.9189893674253512,0.0810106325746488,bottom_40_lowest_risk,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,0,1,1,1
7260,N,0,0.2546891366007888,0.7453108633992112,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,0,0,0,1,0
7261,N,0,0.33085585417525,0.66914414582475,risk_10_30,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,0
7262,N,0,0.24580807666883395,0.754191923331166,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,1,0,0,0,0
7263,Y,1,0.7693639750600607,0.2306360249399393,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
7264,Y,1,0.5166856410272372,0.48331435897276276,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,0,0,0,1
7265,Y,1,0.9587178825286347,0.04128211747136534,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,1,0,1,0,1
7266,N,0,0.34770191756233376,0.6522980824376663,risk_10_30,delayed_start,4,0,0,0,1,0,1,1,0,0,0,1
7267,Y,1,0.9667970611245358,0.033202938875464216,bottom_40_lowest_risk,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,1,1,0,0
7268,Y,1,0.693335925794762,0.306664074205238,risk_30_60,late_heavy_week3_intensive,3,0,0,1,1,0,0,0,0,0,0,1
7269,Y,1,0.6197214472598216,0.3802785527401784,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,0,0,1
7270,N,0,0.28377577031884504,0.716224229681155,top_10_highest_risk,top_decile_high_churn_risk,1,1,0,0,0,0,0,1,0,0,0,1
7271,Y,1,0.9389526703855811,0.061047329614418944,bottom_40_lowest_risk,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,1,0,1,1
7272,Y,1,0.6774921570001291,0.3225078429998709,risk_30_60,genre_affinity_action_adventure,8,0,0,0,0,0,1,0,0,0,1,0
7273,Y,1,0.9086344469602736,0.09136555303972638,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,0,1,1
7274,Y,1,0.6723696833513553,0.3276303166486447,risk_30_60,genre_affinity_thriller_crime,5,0,0,0,0,0,0,1,0,0,0,1
7275,Y,1,0.579624522029152,0.42037547797084795,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,0,0,1,0
7276,Y,1,0.9524784191828994,0.04752158081710056,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,1,0,0
7277,Y,1,0.24488020006284128,0.7551197999371587,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,0,0,0,0,1,0,1
7278,Y,1,0.2746363359468303,0.7253636640531698,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,0,0,0,0,1
7279,Y,1,0.9001402679061534,0.09985973209384658,bottom_40_lowest_risk,high_price_or_promotion_sensitive,10,0,0,0,0,0,0,0,0,0,0,1
7280,N,0,0.6338763897117415,0.36612361028825846,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,1,1,0,1,0,1
7281,N,0,0.5993114858778655,0.40068851412213446,risk_30_60,high_price_or_promotion_sensitive,10,0,0,0,0,0,1,0,0,0,0,1
7282,Y,1,0.910777453893001,0.08922254610699898,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,1,0,1
7283,Y,1,0.9767625833826388,0.02323741661736123,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,0,0,1,0,0,1
7284,Y,1,0.3658906503621019,0.6341093496378981,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,0,0,0,1
7285,N,0,0.7439779777306743,0.2560220222693257,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
7286,Y,1,0.9648152583506022,0.03518474164939778,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,1,0,1
7287,Y,1,0.9365930496392653,0.06340695036073474,bottom_40_lowest_risk,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,0,1,1,0
7288,Y,1,0.9458550597545837,0.05414494024541627,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,1,0,0,0,0,1
7289,Y,1,0.9624501728586173,0.03754982714138266,bottom_40_lowest_risk,genre_affinity_action_adventure,8,0,0,0,0,0,0,0,0,0,1,1
7290,Y,1,0.17450098652888732,0.8254990134711127,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,0,0,1,0,0,0,1
7291,Y,1,0.878221588009124,0.12177841199087602,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,1,0,0,1,0,0,1
7292,Y,1,0.3139754635569637,0.6860245364430363,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
7293,N,0,0.3330460588488221,0.6669539411511779,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,1,0,0,0,1
7294,Y,1,0.9473076620987052,0.052692337901294795,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,0,1
7295,N,0,0.2730403655550684,0.7269596344449316,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,0,0,0,0,1
7296,Y,1,0.8948793308961226,0.1051206691038774,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,1,1,1
7297,Y,1,0.8916078413478832,0.10839215865211682,risk_30_60,genre_affinity_drama,7,0,0,0,0,1,0,0,0,1,0,1
7298,Y,1,0.3631517090047062,0.6368482909952937,risk_10_30,genre_affinity_action_adventure,8,0,0,0,0,1,0,0,0,0,1,1
7299,Y,1,0.763688528677589,0.23631147132241104,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
7300,Y,1,0.9802650347446223,0.019734965255377657,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,0,1,1
7301,N,0,0.2897939026254596,0.7102060973745403,risk_10_30,genre_affinity_action_adventure,8,0,0,0,0,1,0,0,0,0,1,1
7302,Y,1,0.9147224313566522,0.08527756864334779,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,0,0,0,0,1,0,0,1
7303,N,0,0.8697693475735128,0.13023065242648724,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,1,0,0,1
7304,Y,1,0.9453444313245746,0.054655568675425426,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,1,1,0,0,0,1
7305,Y,1,0.9492194356865679,0.05078056431343214,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,0,0,1
7306,Y,1,0.7326981034832822,0.26730189651671776,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
7307,Y,1,0.6290093132708314,0.3709906867291686,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,1,0,0,0,1
7308,Y,1,0.9535038703301136,0.046496129669886366,bottom_40_lowest_risk,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,0,1,1,1
7309,Y,1,0.937044994971827,0.06295500502817297,bottom_40_lowest_risk,genre_affinity_action_adventure,8,0,0,0,0,0,0,0,0,0,1,1
7310,Y,1,0.705016872294749,0.29498312770525104,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
7311,N,0,0.5982823687917322,0.40171763120826776,risk_30_60,genre_affinity_drama,7,0,0,0,0,1,0,0,0,1,0,1
7312,N,0,0.8552066144728037,0.14479338552719634,risk_30_60,delayed_start,4,0,0,0,1,0,1,0,0,0,0,1
7313,Y,1,0.9453233410021868,0.054676658997813155,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,0,0
7314,Y,1,0.8797154292172328,0.12028457078276722,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,1,1,1
7315,N,0,0.7491858932888731,0.2508141067111269,risk_30_60,genre_affinity_action_adventure,8,0,0,0,0,1,0,0,0,0,1,0
7316,N,0,0.7656093873930073,0.23439061260699268,risk_30_60,genre_affinity_drama,7,0,0,0,0,0,0,0,0,1,0,1
7317,Y,1,0.6661555534864194,0.3338444465135806,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
7318,Y,1,0.887302229770132,0.11269777022986804,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,1,0,1,1,0,1,0
7320,Y,1,0.7659907782307427,0.23400922176925731,risk_30_60,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,0,1,0,0
7321,Y,1,0.9626402565520725,0.037359743447927474,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,0,1
7322,N,0,0.22239859111466975,0.7776014088853302,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,1,0,0,0,0
7323,N,0,0.43203661578660046,0.5679633842133995,risk_10_30,genre_affinity_drama,7,0,0,0,0,0,0,0,0,1,0,1
7324,N,0,0.3573869192737916,0.6426130807262084,risk_10_30,early_routine_stable,9,0,0,0,0,1,0,0,0,0,0,1
7325,Y,1,0.9757915559991555,0.024208444000844542,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,0,0
7326,Y,1,0.9465732034614609,0.0534267965385391,bottom_40_lowest_risk,week2_surge_users,11,0,0,0,0,0,1,0,0,0,0,0
7327,N,0,0.17014959651821268,0.8298504034817873,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,0,0,0,0,1
7328,Y,1,0.6742061088216036,0.3257938911783964,risk_30_60,genre_affinity_action_adventure,8,0,0,0,0,1,0,0,0,0,1,1
7329,N,0,0.28132058094937407,0.7186794190506259,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,0,0,1,0,0
7330,N,0,0.7728610190665297,0.2271389809334703,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,1,0,1
7331,Y,1,0.9825282398521913,0.017471760147808713,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,1,0,1,1,0,1
7332,N,0,0.6661555534864194,0.3338444465135806,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
7333,N,0,0.7429111769499495,0.25708882305005054,risk_30_60,genre_affinity_thriller_crime,5,0,0,0,0,0,0,1,0,1,0,1
7334,N,0,0.5644464373484972,0.4355535626515028,risk_10_30,genre_affinity_action_adventure,8,0,0,0,0,0,1,0,0,0,1,1
7335,Y,1,0.8130063252075669,0.18699367479243312,risk_30_60,high_price_or_promotion_sensitive,10,0,0,0,0,0,0,0,0,0,0,1
7336,Y,1,0.42048893055853914,0.5795110694414609,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,1,0,1,0,0,0,1
7337,Y,1,0.9174410701576845,0.0825589298423155,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,0,0,1
7338,N,0,0.5927626424390149,0.4072373575609851,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,1,0,1
7339,N,0,0.22980691882958906,0.770193081170411,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,0,0,0,1,1
7340,N,0,0.7890226827022512,0.21097731729774882,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,1,1,1,0,1,1
7341,Y,1,0.762175208088336,0.23782479191166395,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,1,0,0,1,0,0,0
7342,Y,1,0.5720767042541083,0.4279232957458917,risk_10_30,delayed_start,4,0,0,0,1,0,1,1,0,0,1,1
7343,Y,1,0.8402458074060943,0.15975419259390566,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,1,0,1
7344,N,0,0.2975304806928607,0.7024695193071393,risk_10_30,genre_affinity_drama,7,0,0,0,0,1,0,0,0,1,0,1
7345,Y,1,0.7723857437968743,0.2276142562031257,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,0,0,0,1,1,1,1
7346,Y,1,0.971155705441173,0.028844294558826977,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,1,0,1,0,0,0
7347,Y,1,0.2879434129515477,0.7120565870484523,risk_10_30,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
7348,Y,1,0.9638903768443018,0.03610962315569821,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,0,1
7349,Y,1,0.8774873081361588,0.12251269186384117,risk_30_60,delayed_start,4,0,0,0,1,0,1,0,0,0,0,1
7350,Y,1,0.9577453590840035,0.04225464091599651,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,0,0,0,1,0,1
7351,N,0,0.5571131063376912,0.4428868936623088,risk_10_30,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,0
7352,Y,1,0.9717682984186727,0.028231701581327262,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,1,0,1
7353,N,0,0.6018745413807357,0.3981254586192643,risk_30_60,delayed_start,4,0,0,0,1,0,0,0,0,0,0,1
7354,Y,1,0.9115380241172127,0.08846197588278726,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,0,0,1,0,0,1
7355,Y,1,0.9694997496163921,0.03050025038360793,bottom_40_lowest_risk,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,0,1,0,0
7356,N,0,0.7196539134491929,0.28034608655080706,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,1,0,0,0,0,0,1
7357,N,0,0.27141349108456503,0.728586508915435,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,0,0,0,0,1
7358,Y,1,0.529125137568294,0.47087486243170595,risk_10_30,week2_surge_users,11,0,0,0,0,0,1,0,0,0,0,0
7359,Y,1,0.6309948809749734,0.36900511902502664,risk_30_60,genre_affinity_action_adventure,8,0,0,0,0,1,0,0,0,0,1,1
7360,Y,1,0.3888269896954909,0.6111730103045091,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,1,0,1,0,1
7361,N,0,0.14782395397191417,0.8521760460280858,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,0,0,0,1,1
7362,Y,1,0.9568911197627145,0.04310888023728554,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,1,1,1
7363,Y,1,0.9449447015036553,0.05505529849634472,bottom_40_lowest_risk,week2_surge_users,11,0,0,0,0,0,1,0,0,0,0,0
7364,N,0,0.21035719316506196,0.789642806834938,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,1,0,0,0,0,0,1,1
7365,N,0,0.1538033259669037,0.8461966740330963,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,1,0,0,0,1
7366,Y,1,0.9489289860083782,0.05107101399162184,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,1,0,1,0,0,1
7367,Y,1,0.8435532778272783,0.1564467221727217,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,0,0,0,1
7368,N,0,0.8967846152367411,0.10321538476325887,bottom_40_lowest_risk,genre_affinity_thriller_crime,5,0,0,0,0,0,0,1,0,0,1,1
7369,Y,1,0.9634979166187899,0.03650208338121008,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,0,1
7370,N,0,0.40654690828199747,0.5934530917180025,risk_10_30,genre_affinity_action_adventure,8,0,0,0,0,0,0,0,0,0,1,0
7371,Y,1,0.9641466969608762,0.03585330303912382,bottom_40_lowest_risk,genre_affinity_drama,7,0,0,0,0,0,0,0,0,1,1,1
7372,Y,1,0.41274931785788505,0.587250682142115,risk_10_30,genre_affinity_thriller_crime,5,0,0,0,0,0,0,1,0,0,1,1
7373,Y,1,0.9631611245944172,0.03683887540558284,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,1,0,1,0,0,1
7374,Y,1,0.8773062939327255,0.12269370606727448,risk_30_60,genre_affinity_animation_family,6,0,0,0,0,0,1,0,1,0,0,1
7375,N,0,0.5651322027419271,0.4348677972580729,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
7376,Y,1,0.9386113760489826,0.06138862395101741,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,1,0,1
7377,N,0,0.4974831651933542,0.5025168348066458,risk_10_30,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
7378,Y,1,0.9780790236949134,0.021920976305086604,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,1,0,0,1,0,0
7379,Y,1,0.9834032694257118,0.016596730574288232,bottom_40_lowest_risk,genre_affinity_animation_family,6,0,0,0,0,0,1,0,1,1,0,0
7380,Y,1,0.9138948136848092,0.08610518631519082,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,1,1,0,0,1,1
7381,Y,1,0.8615758621092302,0.1384241378907698,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,1,0,0,1
7382,Y,1,0.8746204794326089,0.1253795205673911,risk_30_60,delayed_start,4,0,0,0,1,0,1,0,0,0,0,1
7383,Y,1,0.26207557975986545,0.7379244202401345,top_10_highest_risk,top_decile_high_churn_risk,1,1,0,0,0,1,0,1,0,0,1,1
7384,Y,1,0.7585098908521111,0.24149010914788893,risk_30_60,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,0,1,1,1
7385,Y,1,0.9122863038195193,0.08771369618048075,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,1,0,1
7386,Y,1,0.9543017693848455,0.045698230615154545,bottom_40_lowest_risk,delayed_start,4,0,0,0,1,0,1,0,0,1,0,1
7387,N,0,0.7191689286656591,0.28083107133434093,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,0
7388,N,0,0.7096737365901811,0.29032626340981893,risk_30_60,genre_affinity_action_adventure,8,0,0,0,0,0,1,0,0,0,1,1
7389,Y,1,0.697414407020626,0.30258559297937404,risk_30_60,low_or_no_early_engagement,2,0,1,0,0,0,0,0,0,0,0,1
7390,Y,1,0.7645605903574055,0.23543940964259447,risk_30_60,genre_affinity_thriller_crime,5,0,0,0,0,0,1,1,0,0,1,1
7391,Y,1,0.971060772835738,0.028939227164262005,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,1,1
7392,Y,1,0.9094766507565727,0.09052334924342731,bottom_40_lowest_risk,early_routine_stable,9,0,0,0,0,1,0,0,0,0,0,1
7393,N,0,0.193105269964986,0.806894730035014,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,0,0,0,0,1,0,1
7394,N,0,0.41214848878446075,0.5878515112155392,risk_10_30,low_or_no_early_engagement,2,0,1,0,1,0,0,0,0,0,0,1
7395,Y,1,0.5521130583606016,0.44788694163939835,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,1,0,0,1
7396,Y,1,0.9813650901284952,0.018634909871504846,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,1,0,0,1,0,1
7397,Y,1,0.7144883013271484,0.28551169867285164,risk_30_60,late_heavy_week3_intensive,3,0,0,1,0,0,0,1,1,0,1,1
7398,Y,1,0.9887826424537542,0.011217357546245754,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,0,0,0,1
7399,Y,1,0.46186121295543253,0.5381387870445675,risk_10_30,delayed_start,4,0,0,0,1,0,0,1,0,0,0,1
7400,Y,1,0.29409205529276733,0.7059079447072327,risk_10_30,low_or_no_early_engagement,2,0,1,0,0,1,0,0,0,0,0,1
7401,Y,1,0.9431978482605419,0.05680215173945813,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,1,1
7402,Y,1,0.8645411585913182,0.1354588414086818,risk_30_60,delayed_start,4,0,0,0,1,0,0,0,0,0,1,1
7403,Y,1,0.9399435636149089,0.06005643638509106,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,0,0,0,0,1,0,0,1
7404,Y,1,0.857218976471473,0.14278102352852695,risk_30_60,genre_affinity_action_adventure,8,0,0,0,0,0,1,0,0,0,1,1
7405,Y,1,0.8822538351913635,0.11774616480863653,risk_30_60,low_or_no_early_engagement,2,0,1,0,1,0,0,0,1,0,0,1
7406,Y,1,0.9848790169767001,0.015120983023299894,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,1,1,0,1,0,1
7407,Y,1,0.9774337490130479,0.022566250986952086,bottom_40_lowest_risk,late_heavy_week3_intensive,3,0,0,1,1,0,0,1,0,1,0,0
7408,Y,1,0.9637723228754252,0.03622767712457475,bottom_40_lowest_risk,low_or_no_early_engagement,2,0,1,0,1,0,1,0,0,1,0,1
7409,Y,1,0.8569771841115937,0.14302281588840626,risk_30_60,genre_affinity_thriller_crime,5,0,0,0,0,0,0,1,0,1,0,1
7410,Y,1,0.7324346580695292,0.26756534193047077,risk_30_60,genre_affinity_drama,7,0,0,0,0,1,0,0,0,1,0,1
7411,Y,1,0.9863092345340563,0.013690765465943722,bottom_40_lowest_risk,high_price_or_promotion_sensitive,10,0,0,0,0,0,1,0,0,0,0,1
7412,N,0,0.4777807329148461,0.522219267085154,risk_10_30,genre_affinity_action_adventure,8,0,0,0,0,0,0,0,0,0,1,1
7413,N,0,0.21395805045101876,0.7860419495489812,top_10_highest_risk,top_decile_high_churn_risk,1,1,1,0,0,1,0,1,0,0,0,1
