dataset,feature_set,model_name,risk_decile,n,avg_risk_score,avg_proba_repurchase,actual_repurchase_rate,actual_churn_rate,churn_count,churn_capture_rate
promotion_only,without_churn_prevention,gradient_boosting,8,225,0.2710254487421456,0.7289745512578544,0.7244444444444444,0.27555555555555555,62,0.07496977025392987
promotion_only,without_churn_prevention,gradient_boosting,9,224,0.24133144718161395,0.758668552818386,0.7232142857142857,0.2767857142857143,62,0.07496977025392987
promotion_only,without_churn_prevention,gradient_boosting,10,225,0.19570550053251107,0.804294499467489,0.8311111111111111,0.1688888888888889,38,0.045949214026602174
promotion_only,without_churn_prevention,hist_gradient_boosting,1,225,0.6937535434122525,0.30624645658774746,0.5066666666666667,0.49333333333333335,111,0.13422007255139057
promotion_only,without_churn_prevention,hist_gradient_boosting,2,225,0.5483641781460471,0.4516358218539529,0.5155555555555555,0.48444444444444446,109,0.13180169286577992
promotion_only,without_churn_prevention,hist_gradient_boosting,3,224,0.46432788377671746,0.5356721162232826,0.5848214285714286,0.41517857142857145,93,0.1124546553808948
promotion_only,without_churn_prevention,hist_gradient_boosting,4,225,0.4020716239539042,0.5979283760460957,0.5688888888888889,0.4311111111111111,97,0.11729141475211609
promotion_only,without_churn_prevention,hist_gradient_boosting,5,224,0.35416621803909976,0.6458337819609002,0.6205357142857143,0.3794642857142857,85,0.10278113663845223
promotion_only,without_churn_prevention,hist_gradient_boosting,6,225,0.31232172187898316,0.6876782781210168,0.6222222222222222,0.37777777777777777,85,0.10278113663845223
promotion_only,without_churn_prevention,hist_gradient_boosting,7,224,0.27389692248304875,0.7261030775169512,0.7232142857142857,0.2767857142857143,62,0.07496977025392987
promotion_only,without_churn_prevention,hist_gradient_boosting,8,225,0.23676672966757592,0.763233270332424,0.7022222222222222,0.29777777777777775,67,0.08101571946795647
promotion_only,without_churn_prevention,hist_gradient_boosting,9,224,0.19520209251713783,0.8047979074828622,0.6607142857142857,0.3392857142857143,76,0.09189842805320435
promotion_only,without_churn_prevention,hist_gradient_boosting,10,225,0.13301222659566395,0.8669877734043361,0.8133333333333334,0.18666666666666668,42,0.05078597339782346
promotion_only,without_churn_prevention,lightgbm,1,225,0.6879417150203291,0.3120582849796709,0.47555555555555556,0.5244444444444445,118,0.14268440145102781
promotion_only,without_churn_prevention,lightgbm,2,225,0.5417316426290868,0.4582683573709132,0.5511111111111111,0.4488888888888889,101,0.12212817412333736
promotion_only,without_churn_prevention,lightgbm,3,224,0.4675883367650132,0.5324116632349868,0.59375,0.40625,91,0.11003627569528417
promotion_only,without_churn_prevention,lightgbm,4,225,0.4122598614997703,0.5877401385002297,0.5022222222222222,0.49777777777777776,112,0.1354292623941959
promotion_only,without_churn_prevention,lightgbm,5,224,0.36295169879305833,0.6370483012069416,0.6517857142857143,0.3482142857142857,78,0.094316807738815
promotion_only,without_churn_prevention,lightgbm,6,225,0.3179375713541818,0.6820624286458182,0.6977777777777778,0.3022222222222222,68,0.08222490931076179
promotion_only,without_churn_prevention,lightgbm,7,224,0.28039100182444393,0.7196089981755561,0.65625,0.34375,77,0.09310761789600967
promotion_only,without_churn_prevention,lightgbm,8,225,0.24038859857005845,0.7596114014299415,0.68,0.32,72,0.08706166868198308
promotion_only,without_churn_prevention,lightgbm,9,224,0.1956764554820391,0.8043235445179608,0.7008928571428571,0.29910714285714285,67,0.08101571946795647
promotion_only,without_churn_prevention,lightgbm,10,225,0.1328244285776304,0.8671755714223696,0.8088888888888889,0.19111111111111112,43,0.05199516324062878
promotion_only,without_churn_prevention,logistic,1,225,0.7242185797986082,0.27578142020139185,0.4088888888888889,0.5911111111111111,133,0.1608222490931076
promotion_only,without_churn_prevention,logistic,2,225,0.6315436111400973,0.3684563888599028,0.5111111111111111,0.4888888888888889,110,0.13301088270858524
promotion_only,without_churn_prevention,logistic,3,224,0.5772835909197525,0.4227164090802475,0.5535714285714286,0.44642857142857145,100,0.12091898428053205
promotion_only,without_churn_prevention,logistic,4,225,0.5321028371063325,0.4678971628936674,0.5822222222222222,0.4177777777777778,94,0.11366384522370013
promotion_only,without_churn_prevention,logistic,5,224,0.49507835012788853,0.5049216498721114,0.5892857142857143,0.4107142857142857,92,0.11124546553808948
promotion_only,without_churn_prevention,logistic,6,225,0.4596290686188838,0.5403709313811161,0.6711111111111111,0.3288888888888889,74,0.08948004836759371
promotion_only,without_churn_prevention,logistic,7,224,0.4255204565321116,0.5744795434678884,0.6919642857142857,0.3080357142857143,69,0.08343409915356712
promotion_only,without_churn_prevention,logistic,8,225,0.39569729071059895,0.604302709289401,0.6755555555555556,0.3244444444444444,73,0.08827085852478839
promotion_only,without_churn_prevention,logistic,9,224,0.3604044183730926,0.6395955816269074,0.7991071428571429,0.20089285714285715,45,0.05441354292623942
promotion_only,without_churn_prevention,logistic,10,225,0.2977451227288556,0.7022548772711443,0.8355555555555556,0.16444444444444445,37,0.044740024183796856
promotion_only,without_churn_prevention,random_forest,1,225,0.6804954726786702,0.31950452732132983,0.41333333333333333,0.5866666666666667,132,0.1596130592503023
promotion_only,without_churn_prevention,random_forest,2,225,0.6008964531804803,0.39910354681951976,0.5155555555555555,0.48444444444444446,109,0.13180169286577992
promotion_only,without_churn_prevention,random_forest,3,224,0.5539525775188072,0.4460474224811928,0.625,0.375,84,0.10157194679564692
promotion_only,without_churn_prevention,random_forest,4,225,0.5152788938386252,0.48472110616137476,0.5511111111111111,0.4488888888888889,101,0.12212817412333736
promotion_only,without_churn_prevention,random_forest,5,224,0.47927778348393335,0.5207222165160666,0.5669642857142857,0.4330357142857143,97,0.11729141475211609
promotion_only,without_churn_prevention,random_forest,6,225,0.44520676248692415,0.5547932375130759,0.6622222222222223,0.3377777777777778,76,0.09189842805320435
promotion_only,without_churn_prevention,random_forest,7,224,0.4138401457974435,0.5861598542025565,0.6607142857142857,0.3392857142857143,76,0.09189842805320435
promotion_only,without_churn_prevention,random_forest,8,225,0.38265353112399714,0.6173464688760029,0.7244444444444444,0.27555555555555555,62,0.07496977025392987
promotion_only,without_churn_prevention,random_forest,9,224,0.3541775584223244,0.6458224415776755,0.7678571428571429,0.23214285714285715,52,0.06287787182587666
promotion_only,without_churn_prevention,random_forest,10,225,0.30656842096318376,0.6934315790368162,0.8311111111111111,0.1688888888888889,38,0.045949214026602174
promotion_only,without_churn_prevention,xgboost,1,225,0.609664261341095,0.3903357982635498,0.43555555555555553,0.5644444444444444,127,0.15356711003627568
promotion_only,without_churn_prevention,xgboost,2,225,0.5133781433105469,0.48662182688713074,0.48444444444444446,0.5155555555555555,116,0.14026602176541716
promotion_only,without_churn_prevention,xgboost,3,224,0.45852312445640564,0.541476845741272,0.5669642857142857,0.4330357142857143,97,0.11729141475211609
promotion_only,without_churn_prevention,xgboost,4,225,0.4107903838157654,0.5892096757888794,0.6177777777777778,0.38222222222222224,86,0.10399032648125756
promotion_only,without_churn_prevention,xgboost,5,224,0.37057867646217346,0.6294213533401489,0.6383928571428571,0.36160714285714285,81,0.09794437726723096
promotion_only,without_churn_prevention,xgboost,6,225,0.33192887902259827,0.6680710911750793,0.6266666666666667,0.37333333333333335,84,0.10157194679564692
promotion_only,without_churn_prevention,xgboost,7,224,0.296604186296463,0.7033958435058594,0.6919642857142857,0.3080357142857143,69,0.08343409915356712
promotion_only,without_churn_prevention,xgboost,8,225,0.2661269009113312,0.7338730692863464,0.6844444444444444,0.31555555555555553,71,0.08585247883917775
promotion_only,without_churn_prevention,xgboost,9,224,0.2339445799589157,0.7660554051399231,0.7142857142857143,0.2857142857142857,64,0.0773881499395405
promotion_only,without_churn_prevention,xgboost,10,225,0.1851760298013687,0.8148239254951477,0.8577777777777778,0.14222222222222222,32,0.03869407496977025
