query_title,title,releasedate,originalreleaseyear,country,targetage,playtime,genre
레디오어낫,레디 오어 낫,,2019.0,미국,,95.0,공포(호러)|미스터리|스릴러
국제시장[가치봄],국제시장,20141217.0,2014.0,한국,12세이상관람가,126.0,드라마
세븐데이투리브,세븐 데이 투 리브,20010804.0,2000.0,독일|체코|미국,15세관람가,93.0,드라마|공포(호러)|스릴러
용형호제(1986),용형호제,19870101.0,1986.0,홍콩,국민학생관람불가,100.0,액션|어드벤처|코미디
더컬링,더 컬링,20160408.0,2014.0,미국,15세이상관람가,81.0,공포(호러)|스릴러
더윈드:악마의속삭임,더 윈드: 악마의 속삭임,,2018.0,미국,,87.0,공포(호러)|스릴러
위크엔드인파리,위크엔드 인 파리,20140501.0,2013.0,영국,15세이상관람가,99.0,드라마|멜로/로맨스|코미디
흑표천하(1993),흑표천하,19940903.0,1994.0,홍콩,고등학생이상관람가,90.0,액션
마운틴맨,마운틴맨,20170518.0,2015.0,인도,12세이상관람가,117.0,드라마
신데렐라2(2002),신데렐라 2,,2002.0,미국,,73.0,애니메이션
드래그,드래그,,2018.0,캐나다|미국,청소년관람불가,158.0,범죄|액션
양의나무,양의 나무,20181018.0,2017.0,일본,15세이상관람가,125.0,스릴러
다크에이지,다크에이지,,2004.0,,,6.0,
악어,악어,,2019.0,스페인,,4.0,드라마
앙:단팥인생이야기,앙: 단팥 인생 이야기,20150910.0,2015.0,일본,12세이상관람가,113.0,드라마
퇴마전:마령검의비밀,퇴마전: 마령검의 비밀,20150827.0,2015.0,중국|홍콩|미국,15세이상관람가,117.0,판타지
시티오브더리빙데드,시티 오브 더 리빙 데드,,1980.0,이탈리아,,,공포(호러)
잭애스(2002),잭애스,20031024.0,2002.0,미국,18세관람가,84.0,코미디
비밀은없다,비밀은 없다,20160623.0,2015.0,한국,청소년관람불가,102.0,스릴러
마파도2,마파도2,20070118.0,2007.0,한국,12세이상관람가,129.0,코미디
사탄의영혼,사탄의 영혼,20170727.0,2016.0,미국,청소년관람불가,79.0,공포(호러)|스릴러
언드래프트,언드래프트,,2016.0,미국,,,가족
쥬피터스타쉽,쥬피터 스타쉽,20200508.0,2019.0,미국,15세이상관람가,84.0,SF
콜:사라진여자들,콜: 사라진 여자들,,2020.0,미국,15세이상관람가,84.0,스릴러
데드웨스트,데드 웨스트,20170907.0,2010.0,미국,15세이상관람가,93.0,액션|공포(호러)|서부극(웨스턴)
레프트비하인드:휴거의시작,레프트 비하인드 : 휴거의 시작,20160908.0,2014.0,미국,12세이상관람가,110.0,액션|스릴러|SF
울지마톤즈(2010),"울지마, 톤즈",20100909.0,2010.0,한국,전체관람가,91.0,다큐멘터리
공포극장:절규편,공포극장:절규편,20171013.0,2015.0,일본,15세이상관람가,74.0,공포(호러)|드라마
크리드(2015),크리드,,2016.0,미국,,,기타
케빈에대하여(2011),케빈에 대하여,20120726.0,2011.0,영국|미국,청소년관람불가,112.0,드라마|스릴러
히어애프터(2016),히어애프터,20110324.0,2010.0,미국,12세이상관람가,130.0,드라마|판타지
무림풍운,무림풍운,,1970.0,홍콩,,,액션|사극
1914전투,1914 전투,,2019.0,폴란드,,139.0,전쟁|액션
커피와담배,커피와 담배,20060727.0,2003.0,미국,12세관람가,96.0,드라마
몬스터워,몬스터 워,20170613.0,2011.0,미국,15세이상관람가,80.0,스릴러|공포(호러)
소꿉놀이,소꿉놀이,20160225.0,2015.0,한국,전체관람가,96.0,다큐멘터리
골렘위치스토리,골렘 위치 스토리,,2018.0,미국,15세이상관람가,94.0,공포(호러)|액션|판타지
마녀나무의저주,마녀나무의 저주,,2015.0,미국,15세이상관람가,102.0,스릴러|드라마|공포(호러)
스마트폰을떨어뜨렸을뿐인데,스마트폰을 떨어뜨렸을 뿐인데,20190404.0,2018.0,일본,15세이상관람가,116.0,스릴러|미스터리|드라마
하드라이드투헬,하드 라이드 투 헬,,2010.0,미국,,94.0,공포(호러)
잉글랜드이즈마인,잉글랜드 이즈 마인,20180705.0,2017.0,영국,12세이상관람가,94.0,드라마
나와언니와셀린디온,나와 언니와 셀린 디온,,2019.0,프랑스,,90.0,가족|드라마
연애의참견:사랑공포증,연애의 참견: 사랑 공포증,20200826.0,2019.0,미국,15세이상관람가,85.0,멜로/로맨스
시체전문처리반-스머글러,시체 전문 처리반 - 스머글러,20130905.0,2011.0,일본,청소년관람불가,114.0,스릴러|액션
데스티네이션콘트롤,데스티네이션 콘트롤,20190326.0,2019.0,영국,15세이상관람가,104.0,미스터리|판타지|멜로/로맨스
잘가요내사랑,잘가요 내 사랑,,1975.0,미국,,95.0,범죄|미스터리|스릴러
더버터플라이(2007),더 버터플라이,20071108.0,2007.0,영국,15세이상관람가,94.0,스릴러|드라마|범죄
피아니스트의비밀,피아니스트의 비밀,,2019.0,기타,,80.0,드라마
인류멸종:좀비바이러스,인류 멸종 - 좀비 바이러스,20151216.0,2015.0,캐나다,청소년관람불가,83.0,액션|스릴러|공포(호러)
극장판반지의비밀일기,극장판 반지의 비밀일기,20190911.0,2019.0,한국,전체관람가,72.0,애니메이션
더베스트오브에너미즈,더 베스트 오브 에너미즈,,2019.0,미국,,,드라마
블레어위치,블레어 위치,20161123.0,2016.0,미국,15세이상관람가,89.0,공포(호러)|스릴러
녹색광선,녹색광선,,1986.0,프랑스,12세이상관람가,98.0,드라마|멜로/로맨스
13인의자객(2010),13인의 자객,20110609.0,2010.0,일본,청소년관람불가,142.0,액션
어른도감,어른도감,20180823.0,2017.0,한국,12세이상관람가,91.0,코미디|드라마
트로피컬마닐라,트로피컬 마닐라,20120426.0,2008.0,한국,청소년관람불가,84.0,드라마
더럽혀진얼굴의천사,더럽혀진 얼굴의 천사,,1938.0,미국,,97.0,범죄|드라마
트래쉬,트래쉬,20150514.0,2015.0,미국,15세이상관람가,113.0,어드벤처|드라마|스릴러
파이란(2001),파이란,20010428.0,2001.0,한국,15세관람가,116.0,드라마
크레이지샤크,크레이지 샤크,20131204.0,2012.0,미국,15세이상관람가,94.0,스릴러|공포(호러)
"사랑,스무살","사랑, 스무살",20181025.0,2018.0,미국,12세이상관람가,101.0,멜로/로맨스|코미디
블랙잭(1997),블랙잭,19970913.0,1997.0,한국,연소자관람불가,120.0,미스터리|범죄|액션
신석기블루스(2004),신석기 블루스,20041230.0,2004.0,한국,15세관람가,110.0,코미디
전장의묵시록(2008),전장의 묵시록,20140917.0,2012.0,폴란드,청소년관람불가,91.0,전쟁|드라마
베티블루37.2디오리지널,베티블루 37.2 디오리지널,20160728.0,1986.0,프랑스,청소년관람불가,184.0,멜로/로맨스
세상에서가장아름다운여인,세상에서 가장 아름다운 여인,,1955.0,이탈리아,,107.0,코미디|드라마
10바이10,10 바이 10,20190103.0,2018.0,영국,15세이상관람가,86.0,스릴러
열정같은소리하고있네,열정같은소리하고있네,20151125.0,2015.0,한국,15세이상관람가,106.0,드라마
죽음의키스,죽음의 키스,19910323.0,1988.0,미국,연소자관람불가,94.0,드라마|스릴러|미스터리|공포(호러)
파리시청앞에서의키스:로베르두아노,파리 시청 앞에서의 키스: 로베르 두아노,20170824.0,2016.0,프랑스,전체관람가,80.0,다큐멘터리
어쿠스틱,어쿠스틱,20101028.0,2010.0,한국,12세이상관람가,88.0,드라마
호세마리아신부의길,호세마리아 신부의 길,20131128.0,2011.0,미국|아르헨티나|스페인,15세이상관람가,121.0,드라마
미인어,미인어,20170222.0,2016.0,중국,12세이상관람가,93.0,판타지|멜로/로맨스|코미디
그래도좋아해,그래도 좋아해,,2017.0,중국,12세이상관람가,106.0,멜로/로맨스
리버풀클롭의숨겨진우승스토리,리버풀 클롭의 숨겨진 우승 스토리,,2020.0,영국,,,다큐멘터리
요가학원:죽음의쿤달리니,요가학원 : 죽음의 쿤달리니,20201118.0,2019.0,한국,청소년관람불가,93.0,공포(호러)
악인은너무많다,악인은 너무 많다,20111215.0,2011.0,한국,청소년관람불가,75.0,드라마|스릴러
칠드런오브맨(2006),칠드런 오브 맨,20160922.0,2006.0,영국|미국,15세이상관람가,109.0,SF|액션|스릴러
마다가스카,마다가스카,20050714.0,2005.0,미국,전체관람가,86.0,애니메이션|코미디|어드벤처
나를잊지말아요,나를 잊지 말아요,20160107.0,2015.0,한국,15세이상관람가,106.0,멜로/로맨스
파수꾼(2010),파수꾼,20110303.0,2010.0,한국,15세이상관람가,117.0,드라마
히든피겨스,히든 피겨스,20170323.0,2016.0,미국,12세이상관람가,126.0,드라마
레드라텍스,레드 라텍스,,2019.0,미국,,,스릴러
폰부스,폰부스,20030613.0,2002.0,미국,12세관람가,81.0,범죄|스릴러
미드나잇쇼타임,미드나잇 쇼타임,20190918.0,2017.0,캐나다,청소년관람불가,80.0,액션
"크리스마스,어게인","크리스마스, 어게인",,2014.0,미국,,,드라마
산티아고의흰지팡이,산티아고의 흰 지팡이,20200319.0,2019.0,한국,전체관람가,98.0,다큐멘터리
공수도-극진파이터,공수도-극진파이터,,2020.0,홍콩,,87.0,액션|드라마
사제출마,사제출마,19800503.0,1980.0,홍콩,국민학생관람불가,100.0,액션
롤라,롤라,20190822.0,1961.0,프랑스|이탈리아,12세이상관람가,88.0,멜로/로맨스|뮤지컬
성기사단:어둠의마법사,성기사단: 어둠의 마법사,20200203.0,2019.0,미국,12세이상관람가,106.0,액션
델타보이즈,델타 보이즈,20170608.0,2016.0,한국,15세이상관람가,120.0,드라마|코미디
가을우체국,가을 우체국,20171019.0,2015.0,한국,12세이상관람가,84.0,멜로/로맨스|드라마
레트리뷰션:분노의복수,레트리뷰션 : 분노의 복수,,2016.0,영국,,83.0,액션|범죄|스릴러
하바나다크니스,하바나 다크니스,20200803.0,2018.0,미국,15세이상관람가,84.0,공포(호러)
쥬라기공원:다이노어택,쥬라기공원: 다이노어택,20160310.0,2013.0,미국,15세이상관람가,82.0,공포(호러)|SF|액션
아버지의기억,아버지의 기억,,2017.0,미국,12세이상관람가,89.0,드라마
드래곤헌터[우리말],드래곤 헌터,20130124.0,2007.0,프랑스|독일,전체관람가,82.0,애니메이션|어드벤처
더헌팅(1999),더 헌팅,19990918.0,1999.0,미국,12세관람가,112.0,공포(호러)|미스터리|스릴러
단지세상의끝,단지 세상의 끝,20170118.0,2016.0,캐나다|프랑스,15세이상관람가,99.0,드라마
키핑로지,키핑 로지,,2014.0,영국,청소년관람불가,93.0,드라마|스릴러
분노의건샷,분노의 건샷,20161214.0,2015.0,미국,15세이상관람가,89.0,범죄|스릴러
투라이프,투 라이프,20150507.0,2014.0,프랑스,15세이상관람가,104.0,드라마
별장에서생긴일,별장에서 생긴 일,,2019.0,미국|영국,,108.0,공포(호러)|스릴러
대인물,대인물,,2018.0,중국,,105.0,범죄|액션|코미디
러브송포바비롱,러브 송 포 바비 롱,,2004.0,미국,,119.0,드라마
무사:400vs1,무사: 400 vs 1,20210208.0,2020.0,일본,15세이상관람가,91.0,액션
케이프피어,케이프 피어,19920314.0,1991.0,미국,연소자관람불가,127.0,스릴러|드라마|범죄
트루스,트루스,20160824.0,2015.0,미국,15세이상관람가,125.0,드라마
조블랙의사랑(1998),조블랙의 사랑,19981219.0,1998.0,미국,15세 미만인 자는 관람할 수 없는 등급 ,180.0,드라마|멜로/로맨스|판타지
쿠스코?쿠스코!(2000),쿠스코? 쿠스코!,20010113.0,2000.0,미국,전체관람가,79.0,애니메이션
"패션,위험한열정","패션, 위험한 열정",20130814.0,2012.0,독일|프랑스,청소년관람불가,101.0,스릴러
섹터4,섹터 4,,2014.0,미국,,89.0,액션|전쟁
과거는낯선나라다,과거는 낯선 나라다,20080306.0,2007.0,한국,12세이상관람가,90.0,다큐멘터리
굿바이레닌,굿바이 레닌,20031024.0,2003.0,독일,12세관람가,120.0,드라마|코미디
베를린[가치봄],베를린,,2019.0,독일,,1.0,애니메이션
애프터이미지,애프터이미지,20151006.0,2014.0,싱가포르,15세이상관람가,91.0,공포(호러)
아이스에이지2,아이스 에이지 2,20060420.0,2006.0,미국,전체관람가,90.0,애니메이션|코미디|어드벤처
다운레인지,다운레인지,,2017.0,미국|일본,,89.0,스릴러
나의사랑나의신부,나의 사랑 나의 신부,20141008.0,2014.0,한국,15세이상관람가,111.0,멜로/로맨스|코미디
반두비(2009),반두비,20090625.0,2009.0,한국,청소년관람불가,107.0,드라마|멜로/로맨스
터치,터치,,2013.0,한국,,17.0,코미디|드라마
울프앳더도어,울프 앳 더 도어,20140710.0,2013.0,브라질,청소년관람불가,101.0,드라마
요요현상,요요현상,20210114.0,2019.0,한국,전체관람가,92.0,다큐멘터리
은밀한교육의비밀,은밀한 교육의 비밀,20171207.0,2017.0,미국,청소년관람불가,94.0,스릴러
국제시장,국제시장,20141217.0,2014.0,한국,12세이상관람가,126.0,드라마
서유기2017:손오공대요괴백골정,서유기 2017: 손오공 대 요괴 백골정,20180524.0,2016.0,중국,12세이상관람가,92.0,판타지|코미디
파이널킬,파이널 킬,20200921.0,2020.0,미국,15세이상관람가,80.0,액션
헤이트풀8,헤이트풀8,20160107.0,2015.0,미국,청소년관람불가,167.0,액션|스릴러|서부극(웨스턴)
강력범죄,강력 범죄,20160211.0,2013.0,미국,15세이상관람가,98.0,액션|스릴러
컨저링:악마의집,컨저링: 악마의 집,,2018.0,홍콩,,86.0,공포(호러)
지구최후의밤,지구 최후의 밤,20190725.0,2018.0,중국,12세이상관람가,138.0,드라마|미스터리
레모네이드,레모네이드,,2018.0,루마니아|캐나다|독일|스웨덴,15세이상관람가,88.0,드라마
페인앤게인,페인 앤 게인,,2012.0,미국,15세이상관람가,129.0,액션|코미디
몽키킹:왕의귀환,몽키킹: 왕의 귀환,,2018.0,중국,,98.0,판타지|액션
검은집:죽음을보는눈,검은 집: 죽음을 보는 눈,20161229.0,2014.0,미국,청소년관람불가,102.0,공포(호러)
야수와미녀(2005),야수와 미녀,20051027.0,2005.0,한국,12세관람가,101.0,코미디
레드스카이,레드 스카이,20170302.0,2014.0,미국,12세이상관람가,107.0,액션
검신의제국2,검신의 제국 2,,2020.0,홍콩,,67.0,기타
하울링,하울링,20120216.0,2011.0,한국,15세이상관람가,114.0,범죄|드라마
자토이치(2003),자토이치,20040130.0,2003.0,일본,15세관람가,119.0,액션
원스어게인,원스 어게인,20120112.0,2011.0,미국|체코|아일랜드,12세이상관람가,88.0,드라마|다큐멘터리
스윙키즈[가치봄],스윙키즈,20181219.0,2018.0,한국,12세이상관람가,133.0,드라마
설국,설국,19771123.0,1977.0,한국,12세이상관람가,100.0,드라마
세상끝의사랑,세상끝의 사랑,20151112.0,2015.0,한국,청소년관람불가,100.0,멜로/로맨스
더빌리지,더 빌리지,20191107.0,2018.0,기타,15세이상관람가,114.0,공포(호러)
작전레닌그라드,작전 레닌그라드,,2019.0,러시아,,,드라마
팅커벨,팅커 벨,,2008.0,미국,전체관람가,78.0,애니메이션|어드벤처
나무없는산,나무없는 산,20090827.0,2008.0,한국,전체관람가,89.0,드라마
소림소자,소림소자,,1994.0,홍콩,,87.0,액션|코미디
싱글인LA,싱글 인 LA,20131212.0,2013.0,미국,청소년관람불가,88.0,멜로/로맨스|코미디
베스트엑조틱메리골드호텔,베스트 엑조틱 메리골드 호텔,20120712.0,2011.0,영국,15세이상관람가,124.0,코미디|드라마
공포의묘지2,공포의 묘지 2,,1992.0,미국,,96.0,공포(호러)
미스컨덕트,미스컨덕트,20160330.0,2015.0,미국,15세이상관람가,105.0,범죄|스릴러
무덤위마지막집,무덤 위 마지막 집,,2015.0,영국,,82.0,공포(호러)
윤희에게,윤희에게,20191114.0,2019.0,한국,12세이상관람가,104.0,멜로/로맨스
