source_row_number,USER_KEY,is_promotion,is_repurchase,reg_date,end_date,duration_days,flag_duration_lt_21,flag_duration_eq_0,flag_duration_21_30,flag_duration_ge_21,flag_invalid_reg_date,flag_invalid_end_date,flag_full_duplicate_all_columns,flag_full_duplicate_keep_first,flag_full_duplicate_to_exclude_from_main,flag_duplicated_USER_KEY,flag_cross_promotion_USER_KEY_overlap,primary_main_cohort_candidate_before_duplicate_policy,primary_main_cohort_final,exclusion_reason_for_primary_main_cohort,sensitivity_all_duration_candidate,anomaly_duration_lt21_reference
4223,27cab1937977542c09d2bbc62e511f4072fbc497478f2965ca96e395a8ac2df799503807502d7c64a747e5d113efc5a07bdb44b94a5a0b71e9d56b536e3e8661,0,0,2021-03-13,2021-04-14,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4224,16e14d629bdaff35258806855ce08cf886817c0e4e6d0033e5f36a3d4ab061dccb06dcfa9d7dc8bc21799efb37e829e276ab215c4f302c2e3ad54a1d55a8a3e7,1,0,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4225,55bb9f98ba3cf9db166f8b74f1e66715470d554e135bfe53b7ba34a43745992d2c65fd50b0f7dadb43dc8fa412150bf9c84af9fbf33a2a3cd18fb1a1ed974389,0,0,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4226,2d61c833577c1e2818eb4d4b17dae23a9c47a88e13f1e7e4457d0fb9325ec488d56b7b184e64edfb4851bf62b42f202460a46877fe3f41ed5ef57b278467556b,0,1,2021-03-06,2021-04-07,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4227,7ba65a1d68d69093de928d6ad380d60ff8c3029d66a92b72542b3819be9869dfd9b1974ec209f68b6fe3c06fcfe1021b67ebfff09b69c0de77c7a4a72a0e850e,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4228,32b77d7e85c29c9739e5b8e477725b3f904568adbda5ec3bf9c046823e439266ac8c93472b13115e39c2d8176fd98aa83064096d45b0d59a05118b22a49ad999,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4229,97624576988861a3d714c0764c6dfe3cac6377d4b9deece30893ae28793e55432a88b58df8363a51706273f472c2545ccbc1295dff2b3fd4f4245d867d8591c7,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4230,5e6583f3a1806597ea4161153263934cce4a7c69e09281d429aa5a14526832a0797ff640f529fb193e80d5718d8f08432b7194007a68356ce564c3f75dbad82b,1,0,2021-03-11,2021-04-11,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4231,54d0fb3d010dbb2edc9690b2f9172e0eaabcc5675490f04b61e9eed675504030890aa9bc9b8f846ef00bd962b9a41158d02b1a51786a1122d1e9e51852074889,1,1,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4232,af35b7b2d369b96c9cc70d3a721ab98909ff3732e024838ae2110dda75285001d440f038ea977f0d560cc31501210f96eb7263a3d5f20b48ae56346e584b4b0c,1,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4233,b57cee6ee43c4ed0f24bcbdb4ec92970ac0ae8ada5f5ed1924087ecc65fa1805f35d7a1220b68e6ad011659b55b5fe3a38754fccc1b8ccf6a798f1f386ae5540,1,0,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4234,6ed82c961c6f4bfdaa78e58a9a26acb91169c1f4a8afcc380f790999e0d33512eb92f1ed86d536d242730af9e341c68a9ba3355937592a1a8bb036f94004c277,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4235,aaf08ef3e7a13167a0d14424364365882f5c1d44e74a258d9af63b8fc4e4d9f584e2483f83fa665338556eb7e7e258c4fda933c88da441484af075a197f4a861,0,0,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4236,89aa8b1c402ef28931431106972f50181e161cfc991af51d2c45f777b1eebdf728d7f2e6cce68b36f019e0bda194c8b342e31e538dc82a0e2d0b4c073822b9a0,1,1,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4237,ec8aa917141c2ed7e9746e8e85cb930054fc434b5097ca37d497278fe651c1600eba7a217ba7a4bbb323e7b1ead953e0186b1849ad6288022d3deebc3727781e,0,1,2021-03-10,2021-04-11,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4238,98f8dee5dfa5906377d3479cef0a87fcfc3e95a13c77a0709362b81057e2eabfa3f1a14720305bb713db7c4fe6956d4aef52bbfb266276732d633e72d1b011c8,1,1,2021-03-10,2021-04-10,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4239,16554446df5085abe5b829cfef0e60e356f576c7676a7196807c544857caa92cd39e8ed33c34a6bc7d43d5bffd090e159d3088c7cfe0e88276623981e0581262,1,1,2021-03-10,2021-04-10,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4240,08953f563a36c4ed4467864aa675f0762787c3dffceae94d01d24d97847584e61cc76ab2a12768eb082d6a9772cb5f70a1dc9c75682554a0df850c3e7b13a04e,1,0,2021-03-03,2021-04-03,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4241,713254c97204fbfd37649d4a082b29197160f2bd71c52e3dd6495d7e9bdee65ad202e4770e7e111013d79536f6ce46f7f0f86bf61e1d9e587facca3f3c06ff13,0,0,2021-03-02,2021-04-03,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4242,f45c66b35680f76b8ddad8316b11fba004ba5e21d438a4b5ebbed01169068a7e9df1abf46f43a71455bb653e940ee473c6c6ba5103aafd31cfb2ffd442d583b3,0,1,2021-03-12,2021-04-13,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4243,b1d348672a36ed593201c289a156e25a9b6115c5f0a350a7349b52b8b5c19bd8e853685b43c577e4e42d66d6723d10089557f3afbc5238af66db78ce7ccb2c91,0,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4244,6e525320ab9a2b8077d2e610663e86ee96f930e85293d633a08e2bd49b8aed24819874c57b9dcb6698b19a6cebe9364694bf00fc0a6000a8a2e641b04c115bbb,0,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4245,d4c665ead81fba4e224636fb1f33e68fde1578e0e6a9f03bd01ebfa190388b372d6253ea8ff22a98a95d68f9af7b23bfa119bebd4442395ccfa025e8a45c17ce,0,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4246,eeae2e8821ce36cad1807245692e9879a5b34dcff8aa19f38ca2013ae9f2f409a584c9fa4b55a7f802edad623b16a928020d10c1e49192f864ea5c7107d3d595,0,1,2021-03-04,2021-04-05,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4247,450dce556efc3d2668ca420159cbd665b4d4be69d9633b8f06024231d01bac691674bd7dd8ed578903ead3f5df7452732d5d0effd5df967f7c30988f13d8d013,0,1,2021-03-05,2021-04-06,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4248,9ae0423f0a168b7ba0ee920dbb07f80d1f07213ae60e3e19a6e66679d7aa737f136e11e6923a2742f2b09309ead5ddef99410998bcb2d3746f9a5586e9917e8f,1,1,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4249,e06ab0c02f3cb25b59d19ee6d000b35261bb2b9de5e69088d91cf0498532640b23d77b4358f40bb2c7ad828f9630a0cc9a09ff07c00657b863c671a46efb2cf2,0,1,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4250,fb75d4e54380fd0a7938d601753f219f94f58210edf8c41ba6e7fd5da1a68d5915d220bdfedffbf503f1b5f41f8dce98f2b31406b33eff080bea5fb43a0e53cf,1,0,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4251,590c17a3ab212b34874be0f6543d1de59b72492056083cef940343d467924f9cca44978d147b65456285905a1886827e68fc5355112613370a140ce9b5a68102,0,0,2021-03-08,2021-04-08,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4252,550c535bbe42fce2d3cdb35234c1e1bb506490f2547fa647a2de30a210e7d32e7000f23e66109079bef7e5ae38a6fc77e0a5195e1a286a74523d548551ef45f5,1,1,2021-03-08,2021-04-08,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4253,b672c347d55bb17fd33b6f1a800018203bab5a8379b55a3b8a2cd9e2f1e9d1222eb18789025166ef734bf31baa59adae37b8cf2f818061967cf36b6373fc0fa7,0,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4254,e120e039435c4c3192fbd2e8330127dcaa70395815cf722b82da5fb82b9e5b89589330dda2628e0f03b2d559377c1acafcfcea8bd62bc7ccd89a0a9c24496cb9,1,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4255,56059dcc0c4deab95c959083cc8f0903c098ec479a4ebf5d4b33f6520f1e7f053319738b12cf720922a46ea784193a9fcf9b1095d18d54ff6420ebc841a667d7,0,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4256,8b8a82b67710af305a7e42a05d0e9137ab3bd5a15b3890c572596c6cc80e73fd5d31f3665073e05dfe532459281ec2c0906c0ad24a66eae0d17a8f3f1bd83642,0,1,2021-03-01,2021-04-02,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4257,71cc5102af9e111e95d6e1d54f1a50f8d855405ec69be31b6f288315a007e8ac9371e26987adba907b36d89b327cf075d43940f52f3917a17392ab3b4760fd9b,1,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4258,b087064101d67e14252a5dca555036a455ec27fa34468e0e7c3c6c8639cae27f68a53aebd4f485d35d27334c34d43706fa89a52784c7d1c65dea01cb8d7841df,0,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4259,4bd880dff53fc64b720a024f2ca5f2da923bcf6266389fb828df0908239e76a245757360cd2be62180a398eb7eb8631d9996a987d1e9a09ef11d5be2777cb35d,1,1,2021-03-03,2021-04-03,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4260,ff47bb2783be54abb5df3aa72515d469254b47146f091232817e29db93196340a199eff7bf4528d3ff3b7399e82fe379b74c66a3d40563b3def52240f59dc70d,1,0,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4261,4ff5a480dc5c55aa109216bc384e1ab97dc5b5f7e72fa1dc3de8e777a87aedc7b0149f015b74d5f9d854564e555ae879d9321bfbf2df10fc2d23121ce87b6ed6,0,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4262,afd586e56137a0600db4478a6643f697338b2b0ff59513e148724a3cda82789e677577099b90d254dcfdd4d0161c2b91a8525ca4c55967fa9e8c8139e354e99d,1,0,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4263,6d92edc5f13565758c40cd56317ad55261cb12be76cb91bf945a4744e114d94885bdc39a8624307e263f1cf00c91d46a5fbeb7bd114078df68755647655f6588,1,0,2021-03-15,2021-04-15,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4264,7f50d0525347fd9a8b8190da5b64e0086c9c2a7fa773b1f779cb6b9045563d481f66d78e98dfb77914d2b2118f585ce0d176e0e53e2f37c1b0ef886beb615120,1,1,2021-03-09,2021-04-09,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4265,422d86fdb3cf11eeebd9b64b5b62a9d3e1f2a18ca28b06b91b66273aed5b5a425d3761fa31916830faebcabf5f3f5bf5c35b4aa59c7ef82666cab204328b4114,0,1,2021-03-06,2021-04-07,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4266,f6069a8272bea97d39f933dfa4f7adb87cf9c1cbfc35c3f00a43c82ca1f2a9d4e2b2c9b4f8f5e9678e79e9a856a919787b7230bdd82237bdb25f2d878df46df3,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4267,663e8a82a3f8a8ce70bffcb03b825a06ad739184d75ace8db10ccf552f9befcc0ff81c0ca3f3979b6c8c586dfcb0ed4b0072aa04c80b50db257ad94f552089a5,1,1,2021-03-02,2021-04-02,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4268,ea2ea86154f5c08272a1073272b336eaff0dd406606f01edb7a0c6411df871e93d724bd073826176daf672e77185dfecf7deff52d77adc55d0045cf7d3cd7e44,0,1,2021-03-11,2021-04-11,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4269,40092c26f6020efefbba342a2c3ff7930a0a8cb4be11335a7cd1ace0cebe6090692ddb645af92b0061a84c43c0d7a7f3df3cb39af6a44da9655a615214a771e0,1,0,2021-03-15,2021-04-15,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4270,d97015b17cc1ced3f2afc7e769b1d919d3b5a57677119eb21112e3df16c330d5653f4f43dc2a20bc9374acf5d3bb9fcc8781212996c769a5bba0e07a4888f9b4,0,1,2021-03-04,2021-04-05,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4271,7b8bb93835af1773a06cba185d36c205496e5f25cfa8745ad22c2aaaebd110cb762667abbd8e3d84de1b2a9604cc4257a2a390f356b39b1a5d1c280333b9ce8a,1,1,2021-03-04,2021-04-04,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4272,4db38c20b3cba1c34224489c808ae2c3e23f54514355328dc203e2d8a46c0653dda95120653c70f73a33c49959cf988095041478275796be846a9745a8a5a172,1,1,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4273,8fe72665b9ac78aa2402187b16017e24d8cd17ba04bf8de7392efdb01a2d825d97c801121eb356e2c95e5b7d52da53a62610417d9e92e1d4cbd2f45db849794c,1,0,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4274,4658389ee4833803e159e4e1741b35927cca0e9798836c43453766625d76db1d96abd51b15ab41c890c8d99a5d0de7275fe68e1871b39bb4a178a64a55f76c41,1,1,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4275,3a55cff80865b7f2bd88f86ae62e72ef23409274afa7d8871b1ccc1bef5cf83e7c8738a41879034bdcc76b3ebbfcf1aa541e1e849b5c5a5f052bb36c8a6161fa,0,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4276,b84d81d5a39513e9d4064ba77ed148fea96440ddfcf1ac4048b1ec084364e0d3985d400d75ddb4028bc2cfe2f3b833e0f56ae58d7986d65adb05a6ff19bbe79a,0,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4277,d0225e09562aaf220f5a814eeef26958a20130ccdd351517c3c607eecfa97094a26698514ab27467ad178c2bb927dafbe40f492e792aa35bee6b531a34bb64e2,0,1,2021-03-01,2021-04-01,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4278,1c050ce40d580920311d696ca5e942f4c2ff3519affab5e50539f3af010017ec04c16fc7494170d68837bd4d186dea11aa098d8ae58437b387913e8c9118ad77,0,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4279,802578d8854a589d453cedf0ecef63f32e8f253f07d220fddeb914102fc18cb96ff1b4c987703b33b31d37ef48f972306aba3a0deb82925ef9197b352d49f4f8,1,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4280,d391a06362a189530c9152cfe92877b76c6c6e88fbf40cea6a19d480d49b00af39735ec5f8cc9a236c73584fb27fde6eb7a1f05564e08322d2546a2d1bb04846,1,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4281,f6be120ceb7fbb521656df10be883626940a13a901f3c2505ba376d9cc7b9cf1a38d492224f56d50105377eb0b961c109ec62a88fa74651acb70570a8b9c714e,1,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4282,b747de4ca5687ccaea97b98e432150fdb5891f798e9e545a0096aaec462b4f14e70b8a6f2bda190cc043d3e8562adf970cfb20daea4ee813816fd1a1e63f12ad,1,1,2021-03-10,2021-04-10,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4283,152a7ff11fd070ba10cfe0785e9b51ef604c7b1704ec3edd7f8ad300c2075623e7c6c799eb88a8a0aa788524c0f3137fd6ded29ef8672f4c309487daac89bfdc,1,0,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4284,f5173779768557b57075c619648f44917b5d32386aeb5a096edcdb59ec0f9b460c0713fd477ae6b69871c06b5e5aa3f2b956150af5872034392010412b8bef0b,0,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4285,4d956a99acfbbc6d468a38310affeb1223f870fa9c8d32908bebd5ecaa4e028bd72ffe2e72aa16a1d235749e52eef2706c31bad317e9b91847b2e3fdbda6b5e1,1,1,2021-03-07,2021-04-07,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4286,85c9dfe0eaee77da9a8c57872618267256705bc8d77d19371684a72c60a114c8fd9246449739ab9de2b49be8fcdefc834adb537d6c0402314392e7b367b30b30,0,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4287,51066f3844e9ae67c9d5432d43c8ba092a857741a526cd96c1c8c39c027da803c064faf43268b9a7ff180648a1c8de117eb4dc1405f5f8c03b677d5dc4c7f366,1,1,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4288,a9cf5ff0cfba15010bde675ef7f05f266ab7024f00621fd087ea17f972897f98b6a017f3a2ff7d35c0dc739e5617e36ce4fc5148a9ccb7f500b8470bcdc6f732,0,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4289,5cd89718461d3ad57a9147f3e48337f4093fbc5da57c811aa6e87187f29aa8a662befd09d4496b1a1aed9b773a4cd8dd198710df9338be506cdb1ce88960d33e,1,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4290,fd9d50e80f7cf06fd4afe669ac805df35354b2eabad6325a87d3a36fb74731b28ab1ebf59f4fbe724468d0d67d17e1b7e7b5d7f834a7897c17cd5156bf2bc715,1,1,2021-03-12,2021-04-12,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4291,1c7ffe5d3915152b64e7e1722fdf34368347e6599aa4410ab460468bc6c141e2a0fc412b4e90d9dcf6b163c1cc6aae865d0447143e591d00f31125ce4e36e3fd,0,1,2021-03-08,2021-04-08,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4292,b654ae1dc4481aa3d6f51431eabcd82b1bf9cb1b20a48aa9fef7986af071ca0fed298868938b31f3e2953ad2dfc3fa28bf8c92e735dadbd6a5478c5227ae76dc,0,1,2021-03-09,2021-04-09,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4293,cf0672f30c278d4613c54668ccdb0e1f983ffeaa3efff2456ed0f447921b94a4396490a3055010e216fb53fc23d2130e614afdad1bce437e002e4ccd9f63f0e5,1,1,2021-03-09,2021-04-09,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4294,134312874b499ee134b022c0618b81c71efc50e8eba850cbe8f2da908757cedd4a01875190d192530faffa796e12fe8d9807f07f8d352ae3e63e05d8b93afcc3,1,1,2021-03-10,2021-04-10,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4295,f35ca937b8dd2f45c29ca8bdf82cd89abb3667723769090f250435862c015f6535f91ed347445f5229813b46d5d79e503b43937743d6e40d0692e4b7d7671129,1,1,2021-03-02,2021-04-02,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4296,1c4fa28cbfdad1418d77c67e8f340742963ca5ad24f4d9659dfb964cb42af98d3e9e111e94c80721978a71d7634f9a0b8b4d5e24838e520cbab2ffb6a86c247e,0,1,2021-03-13,2021-04-14,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4297,8f3a369734deff8eda3755f176375339c614132bb9e059eed836b27fd976a1855029ed8aaff49831e4837dcf362b37c540ed46043f92f762a72a7e76ebdcac51,1,1,2021-03-13,2021-04-13,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4298,78990b4d5b5cca7df14018377a30651fdda0ba133ac456ee1072a881575e48b32ed0a7168ba8471fa2efe139d305366ff8bf59af8c45b04e7fd0348bb9d349b7,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4299,4a8d47cf228fa5b328067eaacb90c260d7641bc95ed4e9bc80f0ababe8ce2c36a6867082216c231f4e137d367b4ce0b7c447790066ac46bd125f50c6490d2640,1,0,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4300,c7e9e4fe5d3bffb05063a53381d5d4aee50f4fceda0a999adafe4ee64ff8eb7d4fc2ac4395cf757d326511e0ee9822b9cc7140d48cb8ab12e6330f575f48a488,0,0,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4301,14a4e5af535d32f316a72db13a94a58d6e37a47c8f49ac3680b0bb05b8bf49491bcdfa1e0b321e6568f54269c06d1947f587ad55656954f6e4acf684c20e75c5,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4302,c6f59f03b470fccbb48e1179d5045a8da47c09bbaf51aadac6c31399a52b890fe266980be0e22caf8132661afe3bd929d37ff9d269b1bec10c105ade690a714c,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4303,9e5894bc271836286448c9fc61b434ec4d8a7b3477ef95256924ac6af156d1fb89ec3d8ea3dcbea1569a829e41c600bcacbbb6d60718c9f586b99a83b84a00a2,1,0,2021-03-15,2021-04-15,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4304,3e7b54f705f687b270d66026d9a859ffb945af750ce4de5258eeaacfcdd345aafaf40eaad1b4f28a8cb74526b4136601179b6e4a089f8dab4991476222edff74,1,1,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4305,785e3d852711e1d4e55c839a93dcf07b27789052096114a79304d8a93182b54449d59f46fbcd7f8aaea6ef9782d6cf37a02fabb1718314e6b1c6d954b7842a73,1,1,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4306,0185d0c25db65ff37e6a4f0dc8e766bd7387862977d74239624a30765d6343c29f45ee1be033dbe9605a45db9ca4014280333b049ecce7e1d9959139f881ce74,0,1,2021-03-14,2021-04-15,32,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4307,19067dc9f06e3edf08cb655b5be63db68b906d4fc7ef1b0a0bb4ce3a2688fa837a9adc8baf86eb700c6e4e1d1845cd5e045ec79744008e0324d67640129c2ddf,1,0,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4308,dcbba9cb896ac00de53f98031caf998c55a0ac302707ca6505286b3263ad4568ce6af8d12957bc7b8db1197a038886d319a9a0de4f98b8f7e7cc659f76fdb41c,1,1,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4309,a272b21193b0cbd4dc3b869fea979fa40cb479dd2bb8750dec4c41039aaf8102109fbb907f83edd5144d59d7627862b10dea35d1b3728eabcb152a7e8066c142,1,0,2021-03-09,2021-04-09,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4310,eb11374762ff8f811c1e309818d17191e8fe5cefa9db3dd498a6d6aa17e574ad00e493792c3d2461ff9020ca4d7cd69509bf47fd5934b8d95ec5515c3f462a69,0,1,2021-03-03,2021-04-04,32,0,0,0,1,0,0,0,0,0,1,0,1,1,included,1,0
4311,da19d3eb09b17504f0883b85214e18fce902ee91f7e384a12682140175e24b5978ffe03b1f4b3b618d223eb797174322d0dd6d0e9093008bb5b36f25417aa484,1,1,2021-03-04,2021-04-04,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4312,2889c7da4ad6edd3c724da3f287a4a21cc300b50bc92ddce6ce23dbfbe777f47843cc7be9448373be2a193eb8e2de823056094cf248103f7c9ebfe8b9d995ed7,1,1,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4313,b07efb9518357e4be9504759ebc2b1ff3e0133575d2774c5e987d231eacdd6b2125df24d1e14e9ec2b7daacc12b0ab2e097a5e9692769732187074e9295ac9e7,1,0,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4314,12cb36e75f199ea7810b16329dbe60beeee8ff55775030da1c00af68a8868967b50a5651cc61d7366a135d361c5c4152d7e53c0c0bbaf6f0a5e21c0e782432fb,1,0,2021-03-08,2021-04-08,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4315,7a029993478f2d9ebb3ca1d85c6f649bcf8236bedcf03aff744af8afd88d918ad496149e24badda9913a448f8edfedb8f43da38b61593d3b67aa26a5deb3c996,1,1,2021-03-06,2021-04-06,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4316,e8a6401cba27bfbb879b565c42728043d722145eabb5dee0558938abd4847af7fea1dbfe1df844474c0ba8c026ca380d5b8dc9fc32d417af43d1fb00074e894a,1,0,2021-03-11,2021-04-11,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4317,0d94bec8104a91393c479f52db5511858c1c3b2475919f1941c0ed7abb559a1944ae6b35cb3c1c2173957fcf8b943eea1f18143f1f735f43cb6880dfa39303ed,0,1,2021-03-15,2021-04-15,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4318,ad92c031e3ca8845772f2fd12e7034579d234b06c8b4beebabebbc86c48a0c921417fb85e470637815d56fb6b2809ba0cbe25a1056e2dfc26a81d1ded65a4337,1,1,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4319,9f8af585f30137331fe605d980003a5b9ccdfa7c462c619e7b166619b7e67c053bb826f19210926a32186c1c804e00c599d45363c6604127e377a6469356ef4c,0,1,2021-03-14,2021-04-14,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
4320,442d6e2f54e85ea06f54684e0346bce7d107b6461e4f6825d572feb27a2996d3fffd9593c5418fea6ab3b6af5a52fda1503b210d5608bd6fad107d722243395e,1,0,2021-03-05,2021-04-05,31,0,0,0,1,0,0,0,0,0,0,0,1,1,included,1,0
