membership_row_id,w1_3_has_watch_obs,w1_3_no_watch_obs_flag,w1_3_total_watch_time,w1_3_total_sessions,w1_3_unique_contents,w1_3_unique_watch_days,w1_3_avg_watch_time_per_session,w1_3_sessions_per_active_day,w1_3_active_span_days,w1_3_first_watch_rel_day,w1_3_last_watch_rel_day,w1_3_week1_watch_time,w1_3_week2_watch_time,w1_3_week3_watch_time,w1_3_week1_sessions,w1_3_week2_sessions,w1_3_week3_sessions,w1_3_week1_ratio,w1_3_week2_ratio,w1_3_week3_ratio,w1_3_w2_minus_w1_watch_time,w1_3_w3_minus_w1_watch_time,w1_3_max_daily_watch_time,w1_3_max_day_share,w1_3_one_minute_watch_count,w1_3_short_watch_count_le5,w1_3_short_watch_time_le5
6702,1,0,314.0,6,4,5,52.333333,1.2,18,0,17,111.0,114.0,89.0,2,3,1,0.353503,0.363057,0.283439,3.0,-22.0,112.0,0.356688,2,2,2.0
6703,1,0,34.0,3,3,2,11.333333,1.5,2,14,15,0.0,0.0,34.0,0,0,3,0.0,0.0,1.0,0.0,34.0,26.0,0.764706,0,0,0.0
6704,1,0,154.0,3,3,2,51.333333,1.5,7,7,13,0.0,154.0,0.0,0,3,0,0.0,1.0,0.0,154.0,0.0,142.0,0.922078,0,0,0.0
6705,1,0,104.0,4,4,2,26.0,2.0,6,0,5,104.0,0.0,0.0,4,0,0,1.0,0.0,0.0,-104.0,-104.0,85.0,0.817308,2,2,2.0
6706,1,0,109.0,7,4,2,15.571429,3.5,14,2,15,7.0,0.0,102.0,2,0,5,0.06422,0.0,0.93578,-7.0,95.0,102.0,0.93578,3,3,3.0
6707,1,0,1.0,1,1,1,1.0,1.0,1,19,19,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1,1.0
6708,1,0,238.0,4,4,4,59.5,1.0,9,1,9,126.0,112.0,0.0,2,2,0,0.529412,0.470588,0.0,-14.0,-126.0,111.0,0.466387,1,1,1.0
6709,1,0,108.0,2,2,2,54.0,1.0,15,6,20,107.0,0.0,1.0,1,0,1,0.990741,0.0,0.009259,-107.0,-106.0,107.0,0.990741,1,1,1.0
6710,1,0,18.0,2,2,2,9.0,1.0,3,11,13,0.0,18.0,0.0,0,2,0,0.0,1.0,0.0,18.0,0.0,17.0,0.944444,1,1,1.0
6711,1,0,311.0,8,8,4,38.875,2.0,12,2,13,144.0,167.0,0.0,6,2,0,0.463023,0.536977,0.0,23.0,-144.0,141.0,0.453376,1,2,4.0
6712,1,0,714.0,10,6,6,71.4,1.666667,9,7,15,0.0,452.0,262.0,0,7,3,0.0,0.633053,0.366947,452.0,262.0,262.0,0.366947,1,3,7.0
6713,1,0,285.0,2,2,1,142.5,2.0,1,19,19,0.0,0.0,285.0,0,0,2,0.0,0.0,1.0,0.0,285.0,285.0,1.0,0,0,0.0
6714,1,0,95.0,4,2,1,23.75,4.0,1,2,2,95.0,0.0,0.0,4,0,0,1.0,0.0,0.0,-95.0,-95.0,95.0,1.0,2,2,2.0
6715,1,0,482.0,8,4,6,60.25,1.333333,18,0,17,225.0,99.0,158.0,3,3,2,0.466805,0.205394,0.327801,-126.0,-67.0,145.0,0.30083,0,2,4.0
6716,1,0,525.0,16,11,7,32.8125,2.285714,18,1,18,249.0,12.0,264.0,6,3,7,0.474286,0.022857,0.502857,-237.0,15.0,171.0,0.325714,6,7,10.0
6717,1,0,61.0,2,1,1,30.5,2.0,1,10,10,0.0,61.0,0.0,0,2,0,0.0,1.0,0.0,61.0,0.0,61.0,1.0,1,1,1.0
6718,1,0,297.0,8,6,4,37.125,2.0,12,4,15,185.0,70.0,42.0,2,4,2,0.622896,0.23569,0.141414,-115.0,-143.0,185.0,0.622896,0,1,5.0
6719,1,0,398.0,7,4,5,56.857143,1.4,19,0,18,188.0,103.0,107.0,4,2,1,0.472362,0.258794,0.268844,-85.0,-81.0,107.0,0.268844,3,3,3.0
6720,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
6721,1,0,624.0,16,8,8,39.0,2.0,20,0,19,172.0,327.0,125.0,7,5,4,0.275641,0.524038,0.200321,155.0,-47.0,221.0,0.354167,8,8,8.0
6722,1,0,103.0,2,2,2,51.5,1.0,8,8,15,0.0,1.0,102.0,0,1,1,0.0,0.009709,0.990291,1.0,102.0,102.0,0.990291,1,1,1.0
6723,1,0,2.0,2,1,2,1.0,1.0,2,5,6,2.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.5,2,2,2.0
6724,1,0,8.0,1,1,1,8.0,1.0,1,5,5,8.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-8.0,-8.0,8.0,1.0,0,0,0.0
6725,1,0,315.0,3,3,2,105.0,1.5,6,2,7,189.0,126.0,0.0,2,1,0,0.6,0.4,0.0,-63.0,-189.0,189.0,0.6,0,0,0.0
6726,1,0,440.0,13,8,6,33.846154,2.166667,19,1,19,342.0,95.0,3.0,9,2,2,0.777273,0.215909,0.006818,-247.0,-339.0,236.0,0.536364,5,9,15.0
6727,1,0,151.0,4,4,3,37.75,1.333333,18,1,18,100.0,0.0,51.0,2,0,2,0.662252,0.0,0.337748,-100.0,-49.0,100.0,0.662252,0,1,3.0
6728,1,0,7.0,1,1,1,7.0,1.0,1,6,6,7.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-7.0,-7.0,7.0,1.0,0,0,0.0
6729,1,0,410.0,6,3,5,68.333333,1.2,18,2,19,205.0,106.0,99.0,3,2,1,0.5,0.258537,0.241463,-99.0,-106.0,106.0,0.258537,0,1,2.0
6730,1,0,115.0,3,2,1,38.333333,3.0,1,14,14,0.0,0.0,115.0,0,0,3,0.0,0.0,1.0,0.0,115.0,115.0,1.0,2,2,2.0
6731,1,0,1294.0,17,12,8,76.117647,2.125,16,5,20,101.0,98.0,1095.0,3,1,13,0.078053,0.075734,0.846213,-3.0,994.0,523.0,0.404173,2,2,2.0
6732,1,0,87.0,1,1,1,87.0,1.0,1,13,13,0.0,87.0,0.0,0,1,0,0.0,1.0,0.0,87.0,0.0,87.0,1.0,0,0,0.0
6733,1,0,704.0,10,8,7,70.4,1.428571,20,1,20,297.0,313.0,94.0,7,2,1,0.421875,0.444602,0.133523,16.0,-203.0,157.0,0.223011,0,0,0.0
6734,1,0,98.0,11,3,3,8.909091,3.666667,16,3,18,38.0,36.0,24.0,2,6,3,0.387755,0.367347,0.244898,-2.0,-14.0,38.0,0.387755,0,3,15.0
6735,1,0,665.0,10,9,4,66.5,2.5,15,5,19,169.0,167.0,329.0,2,3,5,0.254135,0.251128,0.494737,-2.0,160.0,202.0,0.303759,0,1,4.0
6736,1,0,434.0,8,4,7,54.25,1.142857,16,5,20,175.0,191.0,68.0,3,4,1,0.403226,0.440092,0.156682,16.0,-107.0,107.0,0.246544,2,2,2.0
6737,1,0,118.0,5,5,2,23.6,2.5,12,5,16,112.0,0.0,6.0,1,0,4,0.949153,0.0,0.050847,-112.0,-106.0,112.0,0.949153,2,4,6.0
6738,1,0,228.0,4,4,2,57.0,2.0,5,8,12,0.0,228.0,0.0,0,4,0,0.0,1.0,0.0,228.0,0.0,227.0,0.995614,1,2,3.0
6739,1,0,868.0,13,11,9,66.769231,1.444444,20,1,20,489.0,50.0,329.0,7,2,4,0.563364,0.057604,0.379032,-439.0,-160.0,252.0,0.290323,0,0,0.0
6740,1,0,718.0,10,7,7,71.8,1.428571,17,4,20,273.0,285.0,160.0,4,4,2,0.380223,0.396936,0.222841,12.0,-113.0,141.0,0.196379,1,1,1.0
6741,1,0,134.0,6,5,4,22.333333,1.5,16,3,18,1.0,0.0,133.0,1,0,5,0.007463,0.0,0.992537,-1.0,132.0,130.0,0.970149,5,5,5.0
6742,1,0,429.0,6,5,4,71.5,1.5,20,1,20,125.0,190.0,114.0,2,2,2,0.291375,0.44289,0.265734,65.0,-11.0,190.0,0.44289,0,0,0.0
6743,1,0,216.0,2,1,1,108.0,2.0,1,8,8,0.0,216.0,0.0,0,2,0,0.0,1.0,0.0,216.0,0.0,216.0,1.0,0,0,0.0
6744,1,0,1101.0,23,19,6,47.869565,3.833333,16,0,15,534.0,462.0,105.0,12,10,1,0.485014,0.419619,0.095368,-72.0,-429.0,459.0,0.416894,9,10,11.0
6745,1,0,423.0,11,6,2,38.454545,5.5,3,3,5,423.0,0.0,0.0,11,0,0,1.0,0.0,0.0,-423.0,-423.0,237.0,0.560284,0,4,19.0
6746,1,0,113.0,5,3,3,22.6,1.666667,12,4,15,2.0,59.0,52.0,2,2,1,0.017699,0.522124,0.460177,57.0,50.0,59.0,0.522124,3,3,3.0
6747,1,0,136.0,3,2,2,45.333333,1.5,7,3,9,18.0,118.0,0.0,1,2,0,0.132353,0.867647,0.0,100.0,-18.0,118.0,0.867647,0,0,0.0
6748,1,0,55.0,9,5,6,6.111111,1.5,17,4,20,13.0,38.0,4.0,2,4,3,0.236364,0.690909,0.072727,25.0,-9.0,36.0,0.654545,5,7,10.0
6749,1,0,380.0,3,2,3,126.666667,1.0,19,1,19,152.0,0.0,228.0,1,0,2,0.4,0.0,0.6,-152.0,76.0,152.0,0.4,0,0,0.0
6750,1,0,449.0,9,8,6,49.888889,1.5,16,5,20,120.0,259.0,70.0,3,5,1,0.267261,0.576837,0.155902,139.0,-50.0,113.0,0.25167,3,3,3.0
6751,1,0,168.0,5,3,3,33.6,1.666667,3,13,15,0.0,47.0,121.0,0,2,3,0.0,0.279762,0.720238,47.0,121.0,89.0,0.529762,2,2,2.0
6752,1,0,521.0,8,5,5,65.125,1.6,21,0,20,75.0,418.0,28.0,1,5,2,0.143954,0.802303,0.053743,343.0,-47.0,255.0,0.489443,0,0,0.0
6753,1,0,24.0,6,3,2,4.0,3.0,9,9,17,0.0,22.0,2.0,0,4,2,0.0,0.916667,0.083333,22.0,2.0,22.0,0.916667,2,5,12.0
6754,1,0,361.0,12,5,4,30.083333,3.0,14,4,17,1.0,1.0,359.0,1,1,10,0.00277,0.00277,0.99446,0.0,358.0,341.0,0.944598,5,5,5.0
6755,1,0,30.0,6,6,4,5.0,1.5,13,0,12,29.0,1.0,0.0,5,1,0,0.966667,0.033333,0.0,-28.0,-29.0,27.0,0.9,3,4,5.0
6756,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
6757,1,0,291.0,4,2,2,72.75,2.0,2,4,5,291.0,0.0,0.0,4,0,0,1.0,0.0,0.0,-291.0,-291.0,267.0,0.917526,0,0,0.0
6758,1,0,398.0,19,17,3,20.947368,6.333333,14,5,18,148.0,156.0,94.0,6,12,1,0.371859,0.39196,0.236181,8.0,-54.0,156.0,0.39196,10,13,16.0
6759,1,0,8.0,2,1,1,4.0,2.0,1,0,0,8.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-8.0,-8.0,8.0,1.0,1,1,1.0
6760,1,0,837.0,21,15,7,39.857143,3.0,10,0,9,688.0,149.0,0.0,15,6,0,0.821983,0.178017,0.0,-539.0,-688.0,426.0,0.508961,3,4,5.0
6761,1,0,161.0,5,2,3,32.2,1.666667,14,2,15,107.0,52.0,2.0,3,1,1,0.664596,0.322981,0.012422,-55.0,-105.0,107.0,0.664596,2,3,4.0
6762,1,0,66.0,8,7,4,8.25,2.0,14,1,14,41.0,4.0,21.0,2,4,2,0.621212,0.060606,0.318182,-37.0,-20.0,26.0,0.393939,5,5,5.0
6763,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
6764,1,0,689.0,22,15,10,31.318182,2.2,19,0,18,266.0,58.0,365.0,9,3,10,0.386067,0.08418,0.529753,-208.0,99.0,130.0,0.188679,6,7,11.0
6765,1,0,335.0,8,5,6,41.875,1.333333,16,4,19,42.0,81.0,212.0,1,3,4,0.125373,0.241791,0.632836,39.0,170.0,121.0,0.361194,2,3,4.0
6766,1,0,702.0,18,15,6,39.0,3.0,14,0,13,313.0,389.0,0.0,6,12,0,0.445869,0.554131,0.0,76.0,-313.0,224.0,0.319088,2,5,10.0
6767,1,0,314.0,6,5,3,52.333333,2.0,6,11,16,0.0,111.0,203.0,0,4,2,0.0,0.353503,0.646497,111.0,203.0,203.0,0.646497,1,2,4.0
6768,1,0,202.0,3,2,1,67.333333,3.0,1,14,14,0.0,0.0,202.0,0,0,3,0.0,0.0,1.0,0.0,202.0,202.0,1.0,0,0,0.0
6769,1,0,97.0,1,1,1,97.0,1.0,1,19,19,0.0,0.0,97.0,0,0,1,0.0,0.0,1.0,0.0,97.0,97.0,1.0,0,0,0.0
6770,1,0,915.0,15,5,11,61.0,1.363636,20,0,19,240.0,398.0,277.0,6,6,3,0.262295,0.434973,0.302732,158.0,37.0,215.0,0.234973,0,0,0.0
6771,1,0,28.0,7,5,4,4.0,1.75,10,4,13,1.0,27.0,0.0,1,6,0,0.035714,0.964286,0.0,26.0,-1.0,14.0,0.5,5,5,5.0
6772,1,0,545.0,10,7,6,54.5,1.666667,19,0,18,536.0,1.0,8.0,8,1,1,0.983486,0.001835,0.014679,-535.0,-528.0,321.0,0.588991,1,1,1.0
6773,1,0,298.0,9,9,3,33.111111,3.0,16,4,19,129.0,0.0,169.0,3,0,6,0.432886,0.0,0.567114,-129.0,40.0,136.0,0.456376,3,5,7.0
6774,1,0,1.0,1,1,1,1.0,1.0,1,15,15,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1,1.0
6775,1,0,18.0,18,2,1,1.0,18.0,1,13,13,0.0,18.0,0.0,0,18,0,0.0,1.0,0.0,18.0,0.0,18.0,1.0,18,18,18.0
6776,1,0,233.0,5,4,4,46.6,1.25,7,0,6,233.0,0.0,0.0,5,0,0,1.0,0.0,0.0,-233.0,-233.0,105.0,0.450644,2,2,2.0
6777,1,0,1345.0,15,13,6,89.666667,2.5,17,1,17,591.0,0.0,754.0,5,0,10,0.439405,0.0,0.560595,-591.0,163.0,526.0,0.391078,1,3,7.0
6778,1,0,254.0,6,4,3,42.333333,2.0,4,3,6,254.0,0.0,0.0,6,0,0,1.0,0.0,0.0,-254.0,-254.0,152.0,0.598425,0,0,0.0
6779,1,0,427.0,10,7,5,42.7,2.0,14,5,18,90.0,165.0,172.0,1,6,3,0.210773,0.386417,0.40281,75.0,82.0,172.0,0.40281,1,1,1.0
6780,1,0,265.0,10,6,7,26.5,1.428571,12,8,19,0.0,231.0,34.0,0,8,2,0.0,0.871698,0.128302,231.0,34.0,109.0,0.411321,0,1,4.0
6781,1,0,3.0,2,2,2,1.5,1.0,3,4,6,3.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-3.0,-3.0,2.0,0.666667,1,2,3.0
6782,1,0,565.0,25,10,10,22.6,2.5,19,0,18,217.0,347.0,1.0,9,15,1,0.384071,0.614159,0.00177,130.0,-216.0,168.0,0.297345,13,16,21.0
6783,1,0,943.0,14,10,7,67.357143,2.0,13,6,18,287.0,492.0,164.0,3,8,3,0.304348,0.521739,0.173913,205.0,-123.0,287.0,0.304348,5,5,5.0
6784,1,0,583.0,7,6,5,83.285714,1.4,19,1,19,41.0,424.0,118.0,1,4,2,0.070326,0.727273,0.202401,383.0,77.0,279.0,0.478559,2,2,2.0
6785,1,0,242.0,9,6,2,26.888889,4.5,13,0,12,134.0,108.0,0.0,5,4,0,0.553719,0.446281,0.0,-26.0,-134.0,134.0,0.553719,5,7,9.0
6786,1,0,319.0,6,5,4,53.166667,1.5,4,14,17,0.0,0.0,319.0,0,0,6,0.0,0.0,1.0,0.0,319.0,157.0,0.492163,2,2,2.0
6787,1,0,63.0,2,1,2,31.5,1.0,2,5,6,63.0,0.0,0.0,2,0,0,1.0,0.0,0.0,-63.0,-63.0,61.0,0.968254,0,1,2.0
6788,1,0,9.0,1,1,1,9.0,1.0,1,8,8,0.0,9.0,0.0,0,1,0,0.0,1.0,0.0,9.0,0.0,9.0,1.0,0,0,0.0
6789,1,0,684.0,6,5,4,114.0,1.5,12,4,15,174.0,174.0,336.0,2,1,3,0.254386,0.254386,0.491228,0.0,162.0,336.0,0.491228,0,0,0.0
6790,1,0,247.0,6,6,2,41.166667,3.0,12,0,11,55.0,192.0,0.0,2,4,0,0.222672,0.777328,0.0,137.0,-55.0,192.0,0.777328,0,0,0.0
6791,1,0,99.0,6,6,4,16.5,1.5,10,4,13,95.0,4.0,0.0,2,4,0,0.959596,0.040404,0.0,-91.0,-95.0,87.0,0.878788,4,4,4.0
6792,1,0,129.0,6,6,4,21.5,1.5,4,15,18,0.0,0.0,129.0,0,0,6,0.0,0.0,1.0,0.0,129.0,116.0,0.899225,4,4,4.0
6793,1,0,493.0,9,6,5,54.777778,1.8,10,8,17,0.0,267.0,226.0,0,5,4,0.0,0.541582,0.458418,267.0,226.0,238.0,0.482759,2,2,2.0
6794,1,0,13.0,7,7,1,1.857143,7.0,1,4,4,13.0,0.0,0.0,7,0,0,1.0,0.0,0.0,-13.0,-13.0,13.0,1.0,5,7,13.0
6795,1,0,107.0,2,1,2,53.5,1.0,7,3,9,61.0,46.0,0.0,1,1,0,0.570093,0.429907,0.0,-15.0,-61.0,61.0,0.570093,0,0,0.0
6796,1,0,188.0,9,7,4,20.888889,2.25,16,1,16,1.0,100.0,87.0,1,2,6,0.005319,0.531915,0.462766,99.0,86.0,100.0,0.531915,5,5,5.0
6797,1,0,931.0,20,12,12,46.55,1.666667,19,0,18,530.0,222.0,179.0,10,5,5,0.56928,0.238453,0.192266,-308.0,-351.0,185.0,0.198711,0,1,5.0
6798,1,0,209.0,2,2,2,104.5,1.0,19,2,20,103.0,0.0,106.0,1,0,1,0.492823,0.0,0.507177,-103.0,3.0,106.0,0.507177,0,0,0.0
6799,1,0,2294.0,33,25,12,69.515152,2.75,16,1,16,778.0,646.0,870.0,13,9,11,0.339146,0.281604,0.37925,-132.0,92.0,595.0,0.259372,6,7,8.0
6800,1,0,89.0,4,2,1,22.25,4.0,1,17,17,0.0,0.0,89.0,0,0,4,0.0,0.0,1.0,0.0,89.0,89.0,1.0,2,2,2.0
6801,1,0,180.0,5,4,2,36.0,2.5,5,3,7,87.0,93.0,0.0,2,3,0,0.483333,0.516667,0.0,6.0,-87.0,93.0,0.516667,1,1,1.0
6802,1,0,62.0,13,13,2,4.769231,6.5,19,2,20,47.0,0.0,15.0,6,0,7,0.758065,0.0,0.241935,-47.0,-32.0,47.0,0.758065,2,9,18.0
6803,1,0,623.0,9,8,5,69.222222,1.8,18,1,18,191.0,304.0,128.0,3,5,1,0.306581,0.487961,0.205457,113.0,-63.0,191.0,0.306581,0,0,0.0
6804,1,0,538.0,17,12,5,31.647059,3.4,11,8,18,0.0,88.0,450.0,0,1,16,0.0,0.163569,0.836431,88.0,450.0,257.0,0.477695,4,5,8.0
6805,1,0,111.0,2,1,1,55.5,2.0,1,18,18,0.0,0.0,111.0,0,0,2,0.0,0.0,1.0,0.0,111.0,111.0,1.0,1,1,1.0
6806,1,0,625.0,7,4,6,89.285714,1.166667,21,0,20,106.0,291.0,228.0,1,3,3,0.1696,0.4656,0.3648,185.0,122.0,148.0,0.2368,1,1,1.0
6807,1,0,258.0,4,3,3,64.5,1.333333,13,0,12,155.0,103.0,0.0,3,1,0,0.600775,0.399225,0.0,-52.0,-155.0,103.0,0.399225,1,1,1.0
6808,1,0,19.0,11,11,4,1.727273,2.75,14,0,13,6.0,13.0,0.0,3,8,0,0.315789,0.684211,0.0,7.0,-6.0,12.0,0.631579,9,10,13.0
6809,1,0,3.0,1,1,1,3.0,1.0,1,11,11,0.0,3.0,0.0,0,1,0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0,1,3.0
6810,1,0,6.0,4,4,1,1.5,4.0,1,9,9,0.0,6.0,0.0,0,4,0,0.0,1.0,0.0,6.0,0.0,6.0,1.0,3,4,6.0
6811,1,0,628.0,10,2,4,62.8,2.5,13,5,17,190.0,250.0,188.0,2,4,4,0.302548,0.398089,0.299363,60.0,-2.0,190.0,0.302548,0,2,4.0
6812,1,0,364.0,5,4,5,72.8,1.0,6,6,11,185.0,179.0,0.0,1,4,0,0.508242,0.491758,0.0,-6.0,-185.0,185.0,0.508242,0,0,0.0
6813,1,0,195.0,7,2,4,27.857143,1.75,10,1,10,2.0,193.0,0.0,2,5,0,0.010256,0.989744,0.0,191.0,-2.0,88.0,0.451282,3,4,5.0
6814,1,0,320.0,3,3,1,106.666667,3.0,1,12,12,0.0,320.0,0.0,0,3,0,0.0,1.0,0.0,320.0,0.0,320.0,1.0,0,0,0.0
6815,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
6816,1,0,548.0,8,6,5,68.5,1.6,15,3,17,278.0,49.0,221.0,3,2,3,0.507299,0.089416,0.403285,-229.0,-57.0,278.0,0.507299,1,1,1.0
6817,1,0,315.0,22,16,6,14.318182,3.666667,11,9,19,0.0,121.0,194.0,0,9,13,0.0,0.384127,0.615873,121.0,194.0,114.0,0.361905,3,8,19.0
6818,1,0,25.0,7,7,2,3.571429,3.5,4,2,5,25.0,0.0,0.0,7,0,0,1.0,0.0,0.0,-25.0,-25.0,24.0,0.96,4,6,12.0
6819,1,0,116.0,3,2,3,38.666667,1.0,3,18,20,0.0,0.0,116.0,0,0,3,0.0,0.0,1.0,0.0,116.0,74.0,0.637931,1,1,1.0
6820,1,0,284.0,4,3,3,71.0,1.333333,7,10,16,0.0,200.0,84.0,0,2,2,0.0,0.704225,0.295775,200.0,84.0,200.0,0.704225,0,0,0.0
6821,1,0,366.0,13,4,5,28.153846,2.6,21,0,20,230.0,76.0,60.0,6,2,5,0.628415,0.20765,0.163934,-154.0,-170.0,84.0,0.229508,2,2,2.0
6822,1,0,394.0,6,5,4,65.666667,1.5,17,1,17,190.0,92.0,112.0,2,3,1,0.482234,0.233503,0.284264,-98.0,-78.0,112.0,0.284264,1,1,1.0
6823,1,0,966.0,18,12,11,53.666667,1.636364,17,3,19,216.0,626.0,124.0,5,11,2,0.223602,0.648033,0.128364,410.0,-92.0,193.0,0.199793,1,2,4.0
6824,1,0,98.0,8,7,7,12.25,1.142857,13,0,12,32.0,66.0,0.0,4,4,0,0.326531,0.673469,0.0,34.0,-32.0,24.0,0.244898,1,1,1.0
6825,1,0,297.0,8,7,4,37.125,2.0,14,1,14,62.0,91.0,144.0,3,3,2,0.208754,0.306397,0.484848,29.0,82.0,144.0,0.484848,3,4,7.0
6826,1,0,112.0,3,3,2,37.333333,1.5,8,3,10,27.0,85.0,0.0,1,2,0,0.241071,0.758929,0.0,58.0,-27.0,85.0,0.758929,1,1,1.0
6827,1,0,654.0,19,12,5,34.421053,3.8,15,6,20,4.0,161.0,489.0,4,5,10,0.006116,0.246177,0.747706,157.0,485.0,294.0,0.449541,10,11,12.0
6828,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
6829,1,0,298.0,4,3,3,74.5,1.333333,15,0,14,58.0,112.0,128.0,2,1,1,0.194631,0.375839,0.42953,54.0,70.0,128.0,0.42953,1,1,1.0
6830,1,0,77.0,5,4,4,15.4,1.25,11,0,10,53.0,24.0,0.0,3,2,0,0.688312,0.311688,0.0,-29.0,-53.0,50.0,0.649351,2,3,4.0
6831,0,1,0.0,0,0,0,0,0,0,,,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0
6832,1,0,1.0,1,1,1,1.0,1.0,1,2,2,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1,1,1.0
6833,1,0,5.0,5,3,2,1.0,2.5,5,10,14,0.0,1.0,4.0,0,1,4,0.0,0.2,0.8,1.0,4.0,4.0,0.8,5,5,5.0
6834,1,0,238.0,4,4,4,59.5,1.0,17,2,18,134.0,0.0,104.0,3,0,1,0.563025,0.0,0.436975,-134.0,-30.0,104.0,0.436975,0,0,0.0
6835,1,0,151.0,4,4,4,37.75,1.0,9,2,10,143.0,8.0,0.0,2,2,0,0.94702,0.05298,0.0,-135.0,-143.0,112.0,0.741722,1,1,1.0
6836,1,0,4.0,4,4,2,1.0,2.0,14,0,13,2.0,2.0,0.0,2,2,0,0.5,0.5,0.0,0.0,-2.0,2.0,0.5,4,4,4.0
6837,1,0,106.0,1,1,1,106.0,1.0,1,12,12,0.0,106.0,0.0,0,1,0,0.0,1.0,0.0,106.0,0.0,106.0,1.0,0,0,0.0
6838,1,0,595.0,15,7,9,39.666667,1.666667,17,3,19,38.0,206.0,351.0,2,4,9,0.063866,0.346218,0.589916,168.0,313.0,107.0,0.179832,1,2,3.0
6839,1,0,139.0,17,16,6,8.176471,2.833333,16,4,19,131.0,3.0,5.0,11,2,4,0.942446,0.021583,0.035971,-128.0,-126.0,117.0,0.841727,10,16,22.0
6840,1,0,893.0,8,8,5,111.625,1.6,17,1,17,517.0,92.0,284.0,5,1,2,0.578947,0.103024,0.318029,-425.0,-233.0,284.0,0.318029,0,0,0.0
6841,1,0,155.0,8,7,3,19.375,2.666667,8,7,14,0.0,66.0,89.0,0,5,3,0.0,0.425806,0.574194,66.0,89.0,89.0,0.574194,6,6,6.0
6842,1,0,50.0,7,7,5,7.142857,1.4,18,3,20,1.0,20.0,29.0,1,1,5,0.02,0.4,0.58,19.0,28.0,27.0,0.54,5,5,5.0
6843,1,0,299.0,7,5,7,42.714286,1.0,15,3,17,17.0,226.0,56.0,2,2,3,0.056856,0.755853,0.187291,209.0,39.0,140.0,0.468227,0,1,4.0
6844,1,0,123.0,7,4,5,17.571429,1.4,19,0,18,5.0,90.0,28.0,3,2,2,0.04065,0.731707,0.227642,85.0,23.0,90.0,0.731707,1,4,10.0
6845,1,0,144.0,7,7,3,20.571429,2.333333,12,2,13,127.0,17.0,0.0,5,2,0,0.881944,0.118056,0.0,-110.0,-127.0,113.0,0.784722,1,4,10.0
6846,1,0,650.0,22,16,6,29.545455,3.666667,21,0,20,322.0,162.0,166.0,10,7,5,0.495385,0.249231,0.255385,-160.0,-156.0,197.0,0.303077,5,11,17.0
6847,1,0,317.0,9,4,5,35.222222,1.8,17,0,16,120.0,111.0,86.0,2,6,1,0.378549,0.350158,0.271293,-9.0,-34.0,120.0,0.378549,2,2,2.0
6848,1,0,11.0,1,1,1,11.0,1.0,1,10,10,0.0,11.0,0.0,0,1,0,0.0,1.0,0.0,11.0,0.0,11.0,1.0,0,0,0.0
6849,1,0,293.0,7,2,3,41.857143,2.333333,12,6,17,2.0,0.0,291.0,1,0,6,0.006826,0.0,0.993174,-2.0,289.0,267.0,0.911263,1,3,8.0
6850,1,0,187.0,6,6,3,31.166667,2.0,7,9,15,0.0,147.0,40.0,0,4,2,0.0,0.786096,0.213904,147.0,40.0,77.0,0.411765,0,1,2.0
6851,1,0,221.0,3,2,2,73.666667,1.5,2,0,1,221.0,0.0,0.0,3,0,0,1.0,0.0,0.0,-221.0,-221.0,149.0,0.674208,0,0,0.0
6852,1,0,98.0,4,3,1,24.5,4.0,1,8,8,0.0,98.0,0.0,0,4,0,0.0,1.0,0.0,98.0,0.0,98.0,1.0,1,3,5.0
6853,1,0,220.0,7,3,6,31.428571,1.166667,15,1,15,159.0,60.0,1.0,5,1,1,0.722727,0.272727,0.004545,-99.0,-158.0,82.0,0.372727,2,3,5.0
6854,1,0,15.0,1,1,1,15.0,1.0,1,15,15,0.0,0.0,15.0,0,0,1,0.0,0.0,1.0,0.0,15.0,15.0,1.0,0,0,0.0
6855,1,0,200.0,1,1,1,200.0,1.0,1,20,20,0.0,0.0,200.0,0,0,1,0.0,0.0,1.0,0.0,200.0,200.0,1.0,0,0,0.0
