variable,candidate_formula_id,candidate_formula_description,source_files_used,source_columns_used,join_key,date_basis,observation_window,denominator,zero_denominator_policy,missing_policy,compared_rows,matched_rows,mismatched_rows,match_rate,max_abs_diff,mean_abs_diff,sample_mismatch_1,sample_mismatch_2,sample_mismatch_3,sample_matches,sample_mismatches,selected_candidate,selected_as_best_candidate,confidence_level,null_match_handling,reason,note
w3_to_w1_ratio_capped,w3_to_w1_A_reg_0_6_7_13_14_20_cap_2,watch_time_w3 / watch_time_w1 capped at 2,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,watch_time_w1,zero,both NaN treated as match,23343,20478,2865,0.8772651330163218,9.087837837837839,0.49128794118546265,"USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=6.538461538461538, candidate=2.0","USER_KEY=55dde00cc04d57b986d5bd9ae14fa9c5bde7c6005fa4782f0c7200203..., master=4.76, candidate=2.0","USER_KEY=c1f7ae1eaebdd5cdd89f308c424154b2f900c4f758fb646f54670431d..., master=2.425, candidate=2.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0732984293193717 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=6.538461538461538, candidate=2.0 | USER_KEY=55dde00cc04d57b986d5bd9ae14fa9c5bde7c6005fa4782f0c7200203..., master=4.76, candidate=2.0 | USER_KEY=c1f7ae1eaebdd5cdd89f308c424154b2f900c4f758fb646f54670431d..., master=2.425, candidate=2.0",False,False,,both_nan_match,,
w3_to_w1_ratio_capped,w3_to_w1_A_reg_0_6_7_13_14_20_cap_5,watch_time_w3 / watch_time_w1 capped at 5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,watch_time_w1,zero,both NaN treated as match,23343,21782,1561,0.9331277042368161,9.087837837837839,0.253318898224519,"USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=6.538461538461538, candidate=5.0","USER_KEY=b809aa50af5a0b5394d295615ff0db12bcb7617b8858260907545cc9f..., master=10.0, candidate=5.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0732984293193717 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=6.538461538461538, candidate=5.0 | USER_KEY=b809aa50af5a0b5394d295615ff0db12bcb7617b8858260907545cc9f..., master=10.0, candidate=5.0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464",False,False,,both_nan_match,,
w3_to_w1_ratio_capped,w3_to_w1_A_reg_0_6_7_13_14_20_cap_10,watch_time_w3 / watch_time_w1 capped at 10,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,watch_time_w1,zero,both NaN treated as match,23343,23199,144,0.9938311271044853,10.0,0.014838538606702494,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464","USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=0.2987012987012987, candidate=1.5324675324675325","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0732984293193717 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464 | USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=0.2987012987012987, candidate=1.5324675324675325",False,False,,both_nan_match,,
w3_to_w1_ratio_capped,w3_to_w1_A_reg_0_6_7_13_14_20_cap_20,watch_time_w3 / watch_time_w1 capped at 20,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,watch_time_w1,zero,both NaN treated as match,23343,22259,1084,0.9535620957032087,20.0,0.3563487551911364,"USER_KEY=b809aa50af5a0b5394d295615ff0db12bcb7617b8858260907545cc9f..., master=10.0, candidate=20.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0732984293193717 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=b809aa50af5a0b5394d295615ff0db12bcb7617b8858260907545cc9f..., master=10.0, candidate=20.0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464",False,False,,both_nan_match,,
w3_to_w1_ratio_capped,w3_to_w1_A_reg_0_6_7_13_14_20_cap_50,watch_time_w3 / watch_time_w1 capped at 50,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,watch_time_w1,zero,both NaN treated as match,23343,22259,1084,0.9535620957032087,50.0,1.0426475273455778,"USER_KEY=b809aa50af5a0b5394d295615ff0db12bcb7617b8858260907545cc9f..., master=10.0, candidate=50.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0732984293193717 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=b809aa50af5a0b5394d295615ff0db12bcb7617b8858260907545cc9f..., master=10.0, candidate=50.0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464",False,False,,both_nan_match,,
w3_to_w1_ratio_capped,w3_to_w1_A_reg_0_6_7_13_14_20_cap_100,watch_time_w3 / watch_time_w1 capped at 100,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,watch_time_w1,zero,both NaN treated as match,23343,22259,1084,0.9535620957032087,100.0,1.7124563430996447,"USER_KEY=b809aa50af5a0b5394d295615ff0db12bcb7617b8858260907545cc9f..., master=10.0, candidate=68.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0732984293193717 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=b809aa50af5a0b5394d295615ff0db12bcb7617b8858260907545cc9f..., master=10.0, candidate=68.0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1.3463203463203464",False,False,,both_nan_match,,
diff_between_w2_w1,diff_between_w2_w1_A_reg_0_6_7_13_14_20,diff_between_w2_w1 calculated from weekly watch_time sums,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,,,both NaN treated as match,23343,23138,205,0.9912179240029131,608.0,1.1924774022190807,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=-121.0, candidate=71.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=192.0, candidate=71.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=-115.0, candidate=-143.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=122.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=-2.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=129.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=-121.0, candidate=71.0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=192.0, candidate=71.0 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=-115.0, candidate=-143.0",False,False,,both_nan_match,,
diff_between_w3_w1,diff_between_w3_w1_A_reg_0_6_7_13_14_20,diff_between_w3_w1 calculated from weekly watch_time sums,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,,,both NaN treated as match,23343,23134,209,0.9910465664224821,902.0,1.2755429893329906,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=-231.0, candidate=80.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=311.0, candidate=80.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=-115.0, candidate=-176.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=-177.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=-3.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=-231.0, candidate=80.0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=311.0, candidate=80.0 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=-115.0, candidate=-176.0",False,False,,both_nan_match,,
diff_between_w3_w2,diff_between_w3_w2_A_reg_0_6_7_13_14_20,diff_between_w3_w2 calculated from weekly watch_time sums,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,,,both NaN treated as match,23343,23137,206,0.9911750846078053,692.0,1.258749946450756,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=-110.0, candidate=9.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=119.0, candidate=9.0","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=-33.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=-299.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=-1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=-129.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=-110.0, candidate=9.0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=119.0, candidate=9.0 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=-33.0",False,False,,both_nan_match,,
is_w1_over_50%,is_w1_over_50%_A_reg_0_6_7_13_14_20_three_week_sum_ge_0p5,w1 watch_time / three_week_sum >= 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,three_week_sum,zero,both NaN treated as match,23343,23288,55,0.9976438332690742,1.0,0.0023561667309257594,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0","USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=1.0, candidate=0","USER_KEY=b8cbe0494fde6de4dce0be00cc9bb96cbb2bf6ed618e1538dda92755c..., master=0.0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0 | USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=1.0, candidate=0 | USER_KEY=b8cbe0494fde6de4dce0be00cc9bb96cbb2bf6ed618e1538dda92755c..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_w1_over_50%,is_w1_over_50%_A_reg_0_6_7_13_14_20_three_week_sum_gt_0p5,w1 watch_time / three_week_sum > 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,three_week_sum,zero,both NaN treated as match,23343,23177,166,0.992888660412115,1.0,0.007111339587885019,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0","USER_KEY=02198818f8c5721f3d4fd3ebeb263dc131dc95f4a50d722f9f8846517..., master=1.0, candidate=0","USER_KEY=f60545caa9bce3c2c33b7089d88085c7ed8d79c8a619ae59f54f77970..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0 | USER_KEY=02198818f8c5721f3d4fd3ebeb263dc131dc95f4a50d722f9f8846517..., master=1.0, candidate=0 | USER_KEY=f60545caa9bce3c2c33b7089d88085c7ed8d79c8a619ae59f54f77970..., master=1.0, candidate=0",False,False,,both_nan_match,,
is_w1_over_50%,is_w1_over_50%_A_reg_0_6_7_13_14_20_master_total_watch_time_equivalent_ge_0p5,w1 watch_time / master_total_watch_time_equivalent >= 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,master_total_watch_time_equivalent,zero,both NaN treated as match,23343,23288,55,0.9976438332690742,1.0,0.0023561667309257594,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0","USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=1.0, candidate=0","USER_KEY=b8cbe0494fde6de4dce0be00cc9bb96cbb2bf6ed618e1538dda92755c..., master=0.0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0 | USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=1.0, candidate=0 | USER_KEY=b8cbe0494fde6de4dce0be00cc9bb96cbb2bf6ed618e1538dda92755c..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_w1_over_50%,is_w1_over_50%_A_reg_0_6_7_13_14_20_master_total_watch_time_equivalent_gt_0p5,w1 watch_time / master_total_watch_time_equivalent > 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,master_total_watch_time_equivalent,zero,both NaN treated as match,23343,23177,166,0.992888660412115,1.0,0.007111339587885019,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0","USER_KEY=02198818f8c5721f3d4fd3ebeb263dc131dc95f4a50d722f9f8846517..., master=1.0, candidate=0","USER_KEY=f60545caa9bce3c2c33b7089d88085c7ed8d79c8a619ae59f54f77970..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0 | USER_KEY=02198818f8c5721f3d4fd3ebeb263dc131dc95f4a50d722f9f8846517..., master=1.0, candidate=0 | USER_KEY=f60545caa9bce3c2c33b7089d88085c7ed8d79c8a619ae59f54f77970..., master=1.0, candidate=0",False,False,,both_nan_match,,
is_w2_over_50%,is_w2_over_50%_A_reg_0_6_7_13_14_20_three_week_sum_ge_0p5,w2 watch_time / three_week_sum >= 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,three_week_sum,zero,both NaN treated as match,23343,23282,61,0.9973867968984278,1.0,0.0026132031015722056,"USER_KEY=aee51802d8a2e3f500e043d6d50b21960f06d55cc0ea377727279cdd3..., master=0.0, candidate=1","USER_KEY=30b5277fa426741ace60d662191b7fdbb87c96bcee15e704fb38e9ee1..., master=1.0, candidate=0","USER_KEY=2c4cf317dfd0acee9d0f5e03b896e33f01fcfcbd6df064a148fe96f4d..., master=0.0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0","USER_KEY=aee51802d8a2e3f500e043d6d50b21960f06d55cc0ea377727279cdd3..., master=0.0, candidate=1 | USER_KEY=30b5277fa426741ace60d662191b7fdbb87c96bcee15e704fb38e9ee1..., master=1.0, candidate=0 | USER_KEY=2c4cf317dfd0acee9d0f5e03b896e33f01fcfcbd6df064a148fe96f4d..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_w2_over_50%,is_w2_over_50%_A_reg_0_6_7_13_14_20_three_week_sum_gt_0p5,w2 watch_time / three_week_sum > 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,three_week_sum,zero,both NaN treated as match,23343,23191,152,0.9934884119436234,1.0,0.006511588056376644,"USER_KEY=9a6a9df054887c0beecc9e54a999bd28546d43d5154eeec0d0d2bff5b..., master=1.0, candidate=0","USER_KEY=f60545caa9bce3c2c33b7089d88085c7ed8d79c8a619ae59f54f77970..., master=1.0, candidate=0","USER_KEY=ce962b7194125bd79215e2726f8dbae59781c83bbc748896b9ff9dfdb..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0","USER_KEY=9a6a9df054887c0beecc9e54a999bd28546d43d5154eeec0d0d2bff5b..., master=1.0, candidate=0 | USER_KEY=f60545caa9bce3c2c33b7089d88085c7ed8d79c8a619ae59f54f77970..., master=1.0, candidate=0 | USER_KEY=ce962b7194125bd79215e2726f8dbae59781c83bbc748896b9ff9dfdb..., master=1.0, candidate=0",False,False,,both_nan_match,,
is_w2_over_50%,is_w2_over_50%_A_reg_0_6_7_13_14_20_master_total_watch_time_equivalent_ge_0p5,w2 watch_time / master_total_watch_time_equivalent >= 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,master_total_watch_time_equivalent,zero,both NaN treated as match,23343,23282,61,0.9973867968984278,1.0,0.0026132031015722056,"USER_KEY=aee51802d8a2e3f500e043d6d50b21960f06d55cc0ea377727279cdd3..., master=0.0, candidate=1","USER_KEY=30b5277fa426741ace60d662191b7fdbb87c96bcee15e704fb38e9ee1..., master=1.0, candidate=0","USER_KEY=2c4cf317dfd0acee9d0f5e03b896e33f01fcfcbd6df064a148fe96f4d..., master=0.0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0","USER_KEY=aee51802d8a2e3f500e043d6d50b21960f06d55cc0ea377727279cdd3..., master=0.0, candidate=1 | USER_KEY=30b5277fa426741ace60d662191b7fdbb87c96bcee15e704fb38e9ee1..., master=1.0, candidate=0 | USER_KEY=2c4cf317dfd0acee9d0f5e03b896e33f01fcfcbd6df064a148fe96f4d..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_w2_over_50%,is_w2_over_50%_A_reg_0_6_7_13_14_20_master_total_watch_time_equivalent_gt_0p5,w2 watch_time / master_total_watch_time_equivalent > 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,A_reg_0_6_7_13_14_20,master_total_watch_time_equivalent,zero,both NaN treated as match,23343,23191,152,0.9934884119436234,1.0,0.006511588056376644,"USER_KEY=9a6a9df054887c0beecc9e54a999bd28546d43d5154eeec0d0d2bff5b..., master=1.0, candidate=0","USER_KEY=f60545caa9bce3c2c33b7089d88085c7ed8d79c8a619ae59f54f77970..., master=1.0, candidate=0","USER_KEY=ce962b7194125bd79215e2726f8dbae59781c83bbc748896b9ff9dfdb..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0","USER_KEY=9a6a9df054887c0beecc9e54a999bd28546d43d5154eeec0d0d2bff5b..., master=1.0, candidate=0 | USER_KEY=f60545caa9bce3c2c33b7089d88085c7ed8d79c8a619ae59f54f77970..., master=1.0, candidate=0 | USER_KEY=ce962b7194125bd79215e2726f8dbae59781c83bbc748896b9ff9dfdb..., master=1.0, candidate=0",False,False,,both_nan_match,,
