variable,candidate_formula_id,candidate_formula_description,source_files_used,source_columns_used,join_key,date_basis,observation_window,denominator,zero_denominator_policy,missing_policy,compared_rows,matched_rows,mismatched_rows,match_rate,max_abs_diff,mean_abs_diff,sample_mismatch_1,sample_mismatch_2,sample_mismatch_3,sample_matches,sample_mismatches,selected_candidate,selected_as_best_candidate,confidence_level,null_match_handling,reason,note
avg_rewatch_ratio,avg_rewatch_ratio_reg_day0_to_day21_extra_duplicate_views_over_total_rows,(view rows - distinct MOVIE_NUM) / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,view rows,zero when denominator is zero,both NaN treated as match,23343,20261,3082,0.867968984277942,0.90625,0.01357426648071571,"USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.0909090909090909, candidate=0.07692307692307693","USER_KEY=dd6f29255829683dfe5531ffcabf6499bb6fc872a4dfc78f467e69796..., master=0.0, candidate=0.5","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=0.25","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.2307692307692307 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.0909090909090909, candidate=0.07692307692307693 | USER_KEY=dd6f29255829683dfe5531ffcabf6499bb6fc872a4dfc78f467e69796..., master=0.0, candidate=0.5 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=0.25",False,False,,both_nan_match,,
avg_rewatch_ratio,avg_rewatch_ratio_reg_day0_to_day21_rows_belonging_to_repeated_movies_ratio,rows whose MOVIE_NUM appears more than once / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,view rows,zero when denominator is zero,both NaN treated as match,23343,8693,14650,0.3724028616715932,1.0,0.16022956633170982,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.2307692307692307, candidate=0.46153846153846156","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.25, candidate=0.5","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.5, candidate=1.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.2307692307692307, candidate=0.46153846153846156 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.25, candidate=0.5 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.5, candidate=1.0",False,False,,both_nan_match,,
weekend_watch_ratio,weekend_watch_ratio_reg_day0_to_day21_weekend_view_rows_over_all_rows,weekend view row count / all view row count,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,view rows,zero when denominator is zero,both NaN treated as match,23343,20239,3104,0.8670265175855717,1.0,0.025271720033516964,"USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.5454545454545454, candidate=0.46153846153846156","USER_KEY=dd6f29255829683dfe5531ffcabf6499bb6fc872a4dfc78f467e69796..., master=1.0, candidate=0.5","USER_KEY=69d2bf8e8eeaf6841830a7463d812e7b4004b31bdb8268b89c5330490..., master=0.375, candidate=0.3","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.1538461538461538 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.5454545454545454, candidate=0.46153846153846156 | USER_KEY=dd6f29255829683dfe5531ffcabf6499bb6fc872a4dfc78f467e69796..., master=1.0, candidate=0.5 | USER_KEY=69d2bf8e8eeaf6841830a7463d812e7b4004b31bdb8268b89c5330490..., master=0.375, candidate=0.3",False,False,,both_nan_match,,
weekend_watch_ratio,weekend_watch_ratio_reg_day0_to_day21_weekend_watch_time_over_total_time,weekend watch_time sum / total watch_time,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,watch_time sum,zero when denominator is zero,both NaN treated as match,23343,10391,12952,0.44514415456453754,1.0,0.09606714582620907,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.1538461538461538, candidate=0.2625482625482625","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.875, candidate=0.9979674796747967","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.5454545454545454, candidate=0.6063829787234043","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.1538461538461538, candidate=0.2625482625482625 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.875, candidate=0.9979674796747967 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.5454545454545454, candidate=0.6063829787234043",False,False,,both_nan_match,,
watch_ratio_under_1m,watch_ratio_under_1m_reg_day0_to_day21_watch_time_le_1_over_rows,watch_time(min) <= 1 / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,view rows,zero when denominator is zero,both NaN treated as match,23343,20709,2634,0.88716103328621,1.0,0.013124548936994176,"USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.3636363636363636, candidate=0.38461538461538464","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=0.1","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.125, candidate=0.1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.3076923076923077 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.6666666666666666 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.5","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.3636363636363636, candidate=0.38461538461538464 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=0.1 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.125, candidate=0.1",False,False,,both_nan_match,,
watch_ratio_under_1m,watch_ratio_under_1m_reg_day0_to_day21_watch_time_lt_1_over_rows,watch_time(min) < 1 / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,view rows,zero when denominator is zero,both NaN treated as match,23343,10382,12961,0.4447586000085679,1.0,0.2086747425443903,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.3076923076923077, candidate=0.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.6666666666666666, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.5, candidate=0.0","USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., value=0.0 | USER_KEY=1d47cdbe7f7016e6c3f42cb08e37db55548481ffa31122e1a18a27ce9..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.3076923076923077, candidate=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.6666666666666666, candidate=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.5, candidate=0.0",False,False,,both_nan_match,,
watch_ratio_under_5m,watch_ratio_under_5m_reg_day0_to_day21_watch_time_le_5_over_rows,watch_time(min) <= 5 / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,view rows,zero when denominator is zero,both NaN treated as match,23343,20261,3082,0.867968984277942,1.0,0.01737444511981591,"USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.6363636363636364, candidate=0.6923076923076923","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=0.2","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.25, candidate=0.2","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.3846153846153846 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.5","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.6363636363636364, candidate=0.6923076923076923 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=0.2 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.25, candidate=0.2",False,False,,both_nan_match,,
watch_ratio_under_5m,watch_ratio_under_5m_reg_day0_to_day21_watch_time_lt_5_over_rows,watch_time(min) < 5 / view rows,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,view rows,zero when denominator is zero,both NaN treated as match,23343,18336,5007,0.7855031486955404,1.0,0.03227364268538926,"USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.6363636363636364, candidate=0.6153846153846154","USER_KEY=2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7..., master=0.2777777777777778, candidate=0.2222222222222222","USER_KEY=482a8174f937ec686cfed3dd029604b33df40d4d7616a7e9c985fb6b1..., master=0.4, candidate=0.2","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.3846153846153846 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.5","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.6363636363636364, candidate=0.6153846153846154 | USER_KEY=2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7..., master=0.2777777777777778, candidate=0.2222222222222222 | USER_KEY=482a8174f937ec686cfed3dd029604b33df40d4d7616a7e9c985fb6b1..., master=0.4, candidate=0.2",False,False,,both_nan_match,,
is_cold_start_3d,is_cold_start_3d_reg_day0_to_day21_first_watch_rel_day_le_2,first watch relative day <= 2,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,,,both NaN treated as match,23343,23253,90,0.9961444544403033,1.0,0.003855545559696697,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1","USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=1","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1 | USER_KEY=48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40..., master=0.0, candidate=1 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_cold_start_3d,is_cold_start_3d_reg_day0_to_day21_first_watch_rel_day_le_3,first watch relative day <= 3,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,,,both NaN treated as match,23343,21453,1890,0.9190335432463693,1.0,0.08096645675363064,"USER_KEY=482a8174f937ec686cfed3dd029604b33df40d4d7616a7e9c985fb6b1..., master=0.0, candidate=1","USER_KEY=e90001316c5e9af579e09f4c374549e6cdb98896251e726c6bf9d0bee..., master=0.0, candidate=1","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=482a8174f937ec686cfed3dd029604b33df40d4d7616a7e9c985fb6b1..., master=0.0, candidate=1 | USER_KEY=e90001316c5e9af579e09f4c374549e6cdb98896251e726c6bf9d0bee..., master=0.0, candidate=1 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_cold_start_7d,is_cold_start_7d_reg_day0_to_day21_first_watch_rel_day_le_6,first watch relative day <= 6,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,,,both NaN treated as match,23343,23211,132,0.9943451998457782,1.0,0.005654800154221823,"USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1","USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=0.0, candidate=1","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1 | USER_KEY=6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d2..., master=0.0, candidate=1 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_cold_start_7d,is_cold_start_7d_reg_day0_to_day21_first_watch_rel_day_le_7,first watch relative day <= 7,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,,,both NaN treated as match,23343,22250,1093,0.953176541147239,1.0,0.046823458852761,"USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.0, candidate=1","USER_KEY=2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7..., master=0.0, candidate=1","USER_KEY=ba6fee19b0ee3f777057486ec4fd8ae2bdec4d861a1ef617920e87e60..., master=0.0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.0, candidate=1 | USER_KEY=2c9e3f9186e5dcd624c026c3a72b3070a03822476c6d1cda79011eef7..., master=0.0, candidate=1 | USER_KEY=ba6fee19b0ee3f777057486ec4fd8ae2bdec4d861a1ef617920e87e60..., master=0.0, candidate=1",False,False,,both_nan_match,,
movie_per_active_day,movie_per_active_day_reg_day0_to_day21_unique_movie_over_watch_days,distinct MOVIE_NUM / active watch days,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,watch_days,zero when denominator is zero,both NaN treated as match,23343,19976,3367,0.8557597566722358,11.0,0.05877743839124125,"USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=2.5, candidate=2.6666666666666665","USER_KEY=dd6f29255829683dfe5531ffcabf6499bb6fc872a4dfc78f467e69796..., master=1.0, candidate=0.5","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=1.5","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=1.1111111111111112 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.5 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=2.0","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=2.5, candidate=2.6666666666666665 | USER_KEY=dd6f29255829683dfe5531ffcabf6499bb6fc872a4dfc78f467e69796..., master=1.0, candidate=0.5 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=1.5",False,False,,both_nan_match,,
movie_per_active_day,movie_per_active_day_reg_day0_to_day21_view_rows_over_watch_days,view rows / active watch days,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,watch_days,zero when denominator is zero,both NaN treated as match,23343,8172,15171,0.3500835368204601,16.0,0.5032771640746214,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.1111111111111112, candidate=1.4444444444444444","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=1.2, candidate=1.6","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=1.0, candidate=2.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=1.5 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=2.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.1111111111111112, candidate=1.4444444444444444 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=1.2, candidate=1.6 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=1.0, candidate=2.0",False,False,,both_nan_match,,
max_day_share,max_day_share_reg_day0_to_day21_max_daily_time_over_total_time,maximum daily watch_time / total watch_time,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,total_watch_time,zero when denominator is zero,both NaN treated as match,23343,19320,4023,0.8276571134815577,1.0,0.031141287405466993,"USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.3840579710144927, candidate=0.375886524822695","USER_KEY=dd6f29255829683dfe5531ffcabf6499bb6fc872a4dfc78f467e69796..., master=1.0, candidate=0.6","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.501466275659824, candidate=0.24881516587677724","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.388030888030888 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.75 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=0.3840579710144927, candidate=0.375886524822695 | USER_KEY=dd6f29255829683dfe5531ffcabf6499bb6fc872a4dfc78f467e69796..., master=1.0, candidate=0.6 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=0.501466275659824, candidate=0.24881516587677724",False,False,,both_nan_match,,
max_day_share,max_day_share_reg_day0_to_day21_max_daily_sessions_over_total_sessions,maximum daily sessions / total sessions,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; MOVIE_NUM; watch_time(min); watch_day; watch_seq; reg_date,USER_KEY,Membership_v2.csv reg_date,reg_day0_to_day21,total_watch_count,zero when denominator is zero,both NaN treated as match,23343,5135,18208,0.21998029387825044,1.0,0.13682292688520675,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.388030888030888, candidate=0.15384615384615385","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.75, candidate=0.6666666666666666","USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.4776422764227642, candidate=0.25","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., value=1.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=0.388030888030888, candidate=0.15384615384615385 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.75, candidate=0.6666666666666666 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., master=0.4776422764227642, candidate=0.25",False,False,,both_nan_match,,
