membership_row_id,is_repurchase,target_repurchase,repurchase_score,churn_risk_score,risk_band,final_segment_key,final_segment_name_ko,use_in_stage09_simulation,modifier_low_or_no_early_engagement,modifier_delayed_start,modifier_late_week3_intensity,modifier_genre_affinity_any,modifier_price_promotion_context,modifier_week2_surge_small_sample,modifier_early_routine_review
4932,Y,1,0.96444580282145,0.03555419717855,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,1,0
4933,Y,1,0.962774591072511,0.037225408927489,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
4934,Y,1,0.9865646805073152,0.0134353194926848,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,0,1,0,0
4935,N,0,0.3987866077075297,0.6012133922924703,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,1,0,0,1,0,0
4936,Y,1,0.9821934644490906,0.0178065355509093,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
4937,Y,1,0.894462419904701,0.105537580095299,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
4938,Y,1,0.95807593111238,0.04192406888762,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
4939,Y,1,0.9515595755410736,0.0484404244589263,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
4940,N,0,0.2413114646110975,0.7586885353889025,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,1,1,0,1
4941,N,0,0.5453053707624632,0.4546946292375368,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,1,0
4942,Y,1,0.917706605077834,0.0822933949221659,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
4943,Y,1,0.924253643939225,0.0757463560607749,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,0,0
4944,N,0,0.6344754632751802,0.3655245367248197,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,1,0
4945,N,0,0.7278462428566049,0.272153757143395,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,0,0,0
4946,Y,1,0.9800030522293186,0.0199969477706813,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
4947,Y,1,0.8925312240232784,0.1074687759767215,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,0,1,0
4948,Y,1,0.5858578078992241,0.4141421921007758,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,0,0,1
4949,Y,1,0.426731610251586,0.573268389748414,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,1,0,1,1,1,0
4950,Y,1,0.9566100310236662,0.0433899689763338,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,1
4951,N,0,0.4791969806270897,0.5208030193729103,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,1,0,0
4952,Y,1,0.8252971212600719,0.174702878739928,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
4953,N,0,0.4863243158403895,0.5136756841596105,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,1,0,1
4954,Y,1,0.3521919006695941,0.6478080993304058,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
4955,Y,1,0.7686908573519776,0.2313091426480223,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
4956,Y,1,0.7217236544580635,0.2782763455419365,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,0,0,0
4957,Y,1,0.9826853134331708,0.0173146865668293,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
4958,Y,1,0.8782515013333783,0.1217484986666217,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,0,1,0
4959,Y,1,0.760151821521051,0.239848178478949,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
4960,Y,1,0.9781394580963793,0.0218605419036208,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,0,1,0
4961,Y,1,0.94403851294125,0.0559614870587499,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,0,0,0
4962,N,0,0.2114097692498528,0.7885902307501471,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,1,0,1
4963,N,0,0.3428060828990674,0.6571939171009326,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,0,0,0
4964,N,0,0.2115552998148301,0.7884447001851699,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,0,0,0,0,1,0,1
4965,Y,1,0.9864827380276966,0.0135172619723034,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
4966,N,0,0.705016872294749,0.294983127705251,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
4967,Y,1,0.8610710253275718,0.1389289746724281,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,1
4968,Y,1,0.9568669810383832,0.0431330189616168,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
4969,Y,1,0.9612074597016108,0.038792540298389,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,0,0
4970,N,0,0.451350966371903,0.548649033628097,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,1
4971,Y,1,0.9305834035139336,0.0694165964860663,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,0,0,1,1,0,0
4972,N,0,0.5237589361408937,0.4762410638591062,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,0
4973,Y,1,0.964862945151807,0.0351370548481929,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,1,1,0
4974,Y,1,0.7616759665500413,0.2383240334499586,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
4975,Y,1,0.7670439193931666,0.2329560806068333,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,1,0
4976,Y,1,0.3962312412672672,0.6037687587327327,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,1,0,0,1,0,0
4977,Y,1,0.2503130065794251,0.7496869934205749,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,0,0,0
4978,Y,1,0.3162197095133314,0.6837802904866686,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,1
4979,Y,1,0.6099392571480017,0.3900607428519983,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,1,0
4980,Y,1,0.9772439612894076,0.0227560387105923,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
4981,N,0,0.4406933079132356,0.5593066920867644,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,1,0,1,1,0,0
4982,Y,1,0.9267056316381596,0.0732943683618403,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
4983,N,0,0.8040467359841548,0.1959532640158452,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
4984,N,0,0.7586350950406059,0.2413649049593941,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,1,0,0
4985,Y,1,0.981472138833104,0.018527861166896,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
4986,Y,1,0.8758630597208888,0.1241369402791111,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
4987,Y,1,0.4077381437537772,0.5922618562462227,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,1,0,0
4988,N,0,0.2759807806938184,0.7240192193061816,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,1,0,0,1
4989,Y,1,0.9235412688686708,0.0764587311313292,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
4990,N,0,0.6771898695444878,0.3228101304555122,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,0,0,1,1,1,0
4991,N,0,0.2596130170342491,0.7403869829657508,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,1,1,0,1
4992,Y,1,0.3733032291754153,0.6266967708245847,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,0
4993,Y,1,0.5651322027419271,0.4348677972580729,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
4994,Y,1,0.9560351916706602,0.0439648083293398,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
4995,N,0,0.5138187883423505,0.4861812116576495,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,0,0,1
4996,Y,1,0.89928973904802,0.1007102609519799,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
4997,Y,1,0.9309645022183876,0.0690354977816124,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
4998,Y,1,0.9267088213870568,0.0732911786129433,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
4999,Y,1,0.641259299577877,0.358740700422123,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
5000,N,0,0.2271800885589107,0.7728199114410893,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,1,0,1,1,0,0
5001,Y,1,0.7789876975280874,0.2210123024719126,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,1,0
5002,N,0,0.3440845314702409,0.655915468529759,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,1,0,1
5003,N,0,0.3321895718526232,0.6678104281473768,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,1,0
5004,N,0,0.4674049823619686,0.5325950176380314,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,1
5005,N,0,0.9804967769424768,0.0195032230575232,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
5006,Y,1,0.6417442893917017,0.3582557106082983,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,1
5007,N,0,0.1792201194202162,0.8207798805797837,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,1,1,0,0
5008,Y,1,0.932155348531392,0.0678446514686079,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
5009,Y,1,0.9810094337601848,0.0189905662398153,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
5010,N,0,0.2753783544923002,0.7246216455076998,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,0,0,0,1,1,0,0
5011,Y,1,0.9827134075412874,0.0172865924587125,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
5012,Y,1,0.9253207679522948,0.0746792320477053,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
5013,Y,1,0.9659931752227232,0.0340068247772767,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,1,0
5014,Y,1,0.9023307775850952,0.0976692224149049,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,0,0,1,1,0,0
5015,Y,1,0.6568479759801006,0.3431520240198994,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
5016,N,0,0.953020512580895,0.0469794874191049,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,1,0
5017,N,0,0.5651322027419271,0.4348677972580729,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,0,1,0,0
5018,Y,1,0.9832581159095932,0.0167418840904066,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
5019,N,0,0.5511074899051304,0.4488925100948696,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,1,0,1,1,1,0
5020,Y,1,0.7150496924353572,0.2849503075646428,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
5021,Y,1,0.9454550363402514,0.0545449636597485,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,1,1,0
5022,Y,1,0.9602507727352516,0.0397492272647483,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,0,0,0
5023,Y,1,0.9716158968620032,0.0283841031379966,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,1,1,1,1,1,0
5024,N,0,0.930535618470932,0.069464381529068,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,0,0,1,1,0,0
5025,N,0,0.2955322821672693,0.7044677178327308,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,1,1,0,0
5026,Y,1,0.681834418931637,0.318165581068363,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
5027,N,0,0.804047021007688,0.195952978992312,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,0,0
5028,Y,1,0.8621434424561071,0.1378565575438929,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,0
5029,Y,1,0.9000372649424002,0.0999627350575997,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
5030,N,0,0.6661555534864194,0.3338444465135806,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
5031,Y,1,0.9430383483408412,0.0569616516591586,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
5032,Y,1,0.8776792732797629,0.122320726720237,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
5033,Y,1,0.957347368010054,0.042652631989946,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
5034,Y,1,0.412045729553341,0.5879542704466589,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,0,1,0,0
5035,N,0,0.6677202171004344,0.3322797828995656,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
5036,Y,1,0.9852425961779508,0.0147574038220491,bottom_40_lowest_risk,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,1,0
5037,Y,1,0.4425488629030614,0.5574511370969386,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,0,1,0,0
5038,Y,1,0.8742295558331621,0.1257704441668379,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,0,0,1,1,0,0
5039,N,0,0.5847541577058492,0.4152458422941508,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,1,1,1,1,0
5040,Y,1,0.753310542010344,0.246689457989656,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
5041,Y,1,0.5340523222162483,0.4659476777837517,risk_10_30,risk_10_30_other_review,상위위험 관찰/추천 후보군,Y,0,0,0,0,1,0,1
5042,N,0,0.8370205129072223,0.1629794870927776,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,1,0
5043,Y,1,0.8561827774841925,0.1438172225158075,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
5044,Y,1,0.8736702384766862,0.1263297615233137,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
5045,Y,1,0.9024033951275484,0.0975966048724514,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,0,0,0
5046,Y,1,0.7743968531865039,0.2256031468134961,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,0,1
5047,Y,1,0.8340411813562059,0.1659588186437941,risk_30_60,late_week3_engaged_retention_candidate,3주차 집중 시청 안정/전환 후보군,Y,0,0,1,1,1,0,0
5048,N,0,0.2504918309217827,0.7495081690782173,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,0,0,1
5049,Y,1,0.2327986392578031,0.7672013607421968,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,1,1,0,1
5050,Y,1,0.7230459915657376,0.2769540084342624,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,0,0,0,1,0,0
5051,Y,1,0.9616700773180176,0.0383299226819824,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,1,0
5052,N,0,0.7278807072841637,0.2721192927158363,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,0,0,1,0,0,0
5053,N,0,0.0802071108548446,0.9197928891451552,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,0,0,0,0,1,0,0
5054,Y,1,0.8932922630802442,0.1067077369197557,bottom_40_lowest_risk,low_risk_or_general_maintenance,저위험/일반 유지군,N,0,0,0,0,0,0,1
5055,N,0,0.2049380312879952,0.7950619687120049,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,1,0,1,0,0,0
5056,N,0,0.6117991044347718,0.3882008955652282,risk_30_60,low_risk_or_general_maintenance,저위험/일반 유지군,N,1,1,0,0,1,0,0
5057,Y,1,0.7983918766846944,0.2016081233153056,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
5058,N,0,0.2084704929423783,0.7915295070576216,top_10_highest_risk,top_decile_high_churn_risk,최상위 이탈위험군,Y,1,0,0,0,1,0,0
5059,Y,1,0.8863863648511154,0.1136136351488845,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,0,0,1,1,1,0
5060,Y,1,0.7323494428689404,0.2676505571310595,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,1,0,1,1,0,0
5061,Y,1,0.9799710279772096,0.0200289720227903,bottom_40_lowest_risk,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,1,0,0,1,0,0,0
5062,N,0,0.5335756667825333,0.4664243332174667,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,0,0,1
5063,N,0,0.2985055819693365,0.7014944180306635,risk_10_30,risk_10_30_low_engagement,초기 저관여 고위험군,Y,1,0,0,1,1,0,0
5064,Y,1,0.8264485371854168,0.1735514628145832,risk_30_60,genre_affinity_content_recommendation_pool,장르 선호 기반 콘텐츠 추천군,Y,0,1,0,1,1,1,0
