promo_scope,representative_segment_id,provisional_label,demographic_group_type,demographic_group_value,feature_name,feature_family,row_count,mean,median,q25,q75,segment_overall_mean,difference_vs_segment_overall,actual_repurchase_rate,mean_gb_churn_risk,evidence_strength,interpretation,caveat
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,watch_session_w2,weekly_usage,109,0.220183,0.0,0.0,0.0,0.243478,-0.023295,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on watch_session_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,watch_session_w3,weekly_usage,109,1.33945,1.0,1.0,1.0,1.356522,-0.017072,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on watch_session_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,total_watch_time_min,weekly_usage,109,24.715596,2.0,1.0,36.0,20.526087,4.189509,0.238532,0.625933,moderate,"Within this segment, gender_derived=female differs on total_watch_time_min versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,total_watch_count,weekly_usage,109,1.559633,1.0,1.0,2.0,1.6,-0.040367,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on total_watch_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,watch_days,weekly_usage,109,1.220183,1.0,1.0,1.0,1.208696,0.011488,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on watch_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,log_retention_w2_ratio,retention_decay,109,0.293361,0.0,0.0,0.0,0.284228,0.009133,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on log_retention_w2_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,log_retention_w3_ratio,retention_decay,109,1.668328,0.693147,0.693147,3.044522,1.489001,0.179327,0.238532,0.625933,moderate,"Within this segment, gender_derived=female differs on log_retention_w3_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,active_ratio,usage_concentration,109,0.058104,0.047619,0.047619,0.047619,0.057557,0.000547,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on active_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,recency,inactivity_recency,109,2.93578,3.0,1.0,5.0,2.913043,0.022736,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on recency versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,max_inactive_gap_days,inactivity_recency,109,0.926606,0.0,0.0,0.0,0.908696,0.01791,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on max_inactive_gap_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,is_only_w1,week_specific_usage_pattern,109,0.0,0.0,0.0,0.0,0.0,0.0,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on is_only_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,is_only_w2,week_specific_usage_pattern,109,0.0,0.0,0.0,0.0,0.0,0.0,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on is_only_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,is_only_w3,week_specific_usage_pattern,109,0.862385,1.0,1.0,1.0,0.86087,0.001516,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on is_only_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,genre_diversity_count,genre_preference,109,1.220183,1.0,1.0,1.0,1.230435,-0.010251,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on genre_diversity_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,action_adventure_ratio,genre_preference,109,0.226327,0.0,0.0,0.333333,0.201509,0.024818,0.238532,0.625933,moderate,"Within this segment, gender_derived=female differs on action_adventure_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,family_animation_ratio,genre_preference,109,0.04194,0.0,0.0,0.0,0.04234,-0.0004,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on family_animation_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,drama_ratio,genre_preference,109,0.08792,0.0,0.0,0.0,0.087319,0.000602,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on drama_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,thriller_crime_ratio,genre_preference,109,0.251234,0.0,0.0,0.5,0.253611,-0.002377,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on thriller_crime_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,sf_fantasy_ratio,genre_preference,109,0.080275,0.0,0.0,0.0,0.088986,-0.00871,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on sf_fantasy_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,comedy_ratio,genre_preference,109,0.099279,0.0,0.0,0.0,0.099224,5.6e-05,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on comedy_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,romance_ratio,genre_preference,109,0.030948,0.0,0.0,0.0,0.029884,0.001064,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on romance_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,horror_ratio,genre_preference,109,0.042267,0.0,0.0,0.0,0.048295,-0.006028,0.238532,0.625933,moderate,"Within this segment, gender_derived=female differs on horror_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,documentary_ratio,genre_preference,109,0.018349,0.0,0.0,0.0,0.030435,-0.012086,0.238532,0.625933,moderate,"Within this segment, gender_derived=female differs on documentary_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,historical_war_ratio,genre_preference,109,0.050165,0.0,0.0,0.0,0.044756,0.005409,0.238532,0.625933,moderate,"Within this segment, gender_derived=female differs on historical_war_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,female,other_ratio,genre_preference,109,0.071296,0.0,0.0,0.0,0.073643,-0.002347,0.238532,0.625933,weak,"Within this segment, gender_derived=female differs on other_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,watch_time_min_w1,weekly_usage,44,0.0,0.0,0.0,0.0,0.0,0.0,0.204545,0.651376,weak,"Within this segment, gender_derived=male differs on watch_time_min_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,watch_time_min_w2,weekly_usage,44,3.045455,0.0,0.0,0.0,2.986957,0.058498,0.204545,0.651376,weak,"Within this segment, gender_derived=male differs on watch_time_min_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,watch_time_min_w3,weekly_usage,44,17.636364,2.0,1.0,22.0,17.53913,0.097233,0.204545,0.651376,weak,"Within this segment, gender_derived=male differs on watch_time_min_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,watch_session_w1,weekly_usage,44,0.0,0.0,0.0,0.0,0.0,0.0,0.204545,0.651376,weak,"Within this segment, gender_derived=male differs on watch_session_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,watch_session_w2,weekly_usage,44,0.136364,0.0,0.0,0.0,0.243478,-0.107115,0.204545,0.651376,moderate,"Within this segment, gender_derived=male differs on watch_session_w2 versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,watch_session_w3,weekly_usage,44,1.636364,1.0,1.0,2.0,1.356522,0.279842,0.204545,0.651376,moderate,"Within this segment, gender_derived=male differs on watch_session_w3 versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,total_watch_time_min,weekly_usage,44,20.681818,2.0,1.0,23.5,20.526087,0.155731,0.204545,0.651376,weak,"Within this segment, gender_derived=male differs on total_watch_time_min versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,total_watch_count,weekly_usage,44,1.772727,1.0,1.0,2.0,1.6,0.172727,0.204545,0.651376,moderate,"Within this segment, gender_derived=male differs on total_watch_count versus the segment average.","Behavior difference exists, but action use remains provisional."
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,watch_days,weekly_usage,44,1.204545,1.0,1.0,1.0,1.208696,-0.00415,0.204545,0.651376,weak,"Within this segment, gender_derived=male differs on watch_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,log_retention_w2_ratio,retention_decay,44,0.276358,0.0,0.0,0.0,0.284228,-0.00787,0.204545,0.651376,weak,"Within this segment, gender_derived=male differs on log_retention_w2_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,log_retention_w3_ratio,retention_decay,44,1.565606,1.007452,0.693147,2.003584,1.489001,0.076605,0.204545,0.651376,weak,"Within this segment, gender_derived=male differs on log_retention_w3_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,active_ratio,usage_concentration,44,0.057359,0.047619,0.047619,0.047619,0.057557,-0.000198,0.204545,0.651376,weak,"Within this segment, gender_derived=male differs on active_ratio versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,recency,inactivity_recency,44,2.75,3.0,1.0,4.0,2.913043,-0.163043,0.204545,0.651376,weak,"Within this segment, gender_derived=male differs on recency versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,max_inactive_gap_days,inactivity_recency,44,0.863636,0.0,0.0,0.0,0.908696,-0.045059,0.204545,0.651376,weak,"Within this segment, gender_derived=male differs on max_inactive_gap_days versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,is_only_w1,week_specific_usage_pattern,44,0.0,0.0,0.0,0.0,0.0,0.0,0.204545,0.651376,weak,"Within this segment, gender_derived=male differs on is_only_w1 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,is_only_w2,week_specific_usage_pattern,44,0.0,0.0,0.0,0.0,0.0,0.0,0.204545,0.651376,weak,"Within this segment, gender_derived=male differs on is_only_w2 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,is_only_w3,week_specific_usage_pattern,44,0.886364,1.0,1.0,1.0,0.86087,0.025494,0.204545,0.651376,weak,"Within this segment, gender_derived=male differs on is_only_w3 versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,genre_diversity_count,genre_preference,44,1.204545,1.0,1.0,1.0,1.230435,-0.025889,0.204545,0.651376,weak,"Within this segment, gender_derived=male differs on genre_diversity_count versus the segment average.",Behavior difference is small or not clearly connected to risk/repurchase difference.
promo0,promo0_s03,promo0_high_risk_only_w1_or_cold_start_weak,gender_derived,male,action_adventure_ratio,genre_preference,44,0.245359,0.0,0.0,0.541667,0.201509,0.04385,0.204545,0.651376,moderate,"Within this segment, gender_derived=male differs on action_adventure_ratio versus the segment average.","Behavior difference exists, but action use remains provisional."
