query_title,movieid,title,grouptitle,origintitle,releasedate,originalreleaseyear,country,targetage,playtime_sec,genre,tags,directors,actors,issubtitle,subtitles,audios,ismultiaudiotrack,isatmos,qualities,downloadable,drms,moviemarks,previewstarttime,previewendtime,creditstarttime,creditendtime,kmrbcode,image,synopsis,price
김복남살인사건의전말,MV_C901_SG0000010231,김복남 살인사건의 전말,김복남 살인사건의 전말,,2010-09-02,2010,대한민국,18,6952,스릴러,스릴러,장철수,서영희|지성원|백수련|박정학,N,,ko,N,n,720p|480p|360p,y,,svod,1.0,33.0,15224.0,15237.0,2010-F327,image.wavve.com/movieImg/MovieGroup/2023/GMV_C901_SG0000010231-Vertical_LogoY.jpg,"넌 너무 불친절해... 미치도록 잔혹한 핏빛 복수  은행에서 비정규직으로 일하는 해원은 휴가를 받아 어렸을 때 잠시 머물렀던 무도로 향한다. 어릴 적 친구 복남이 해원을 환대하지만 다른 섬주민들은 해원의 방문이 반갑지만은 않다. 복남의 배려로 편안한 휴가를 즐기며 서울에서의 스트레스를 잊어가던 해원에게 어느 날 부터인가 복남의 섬 생활이 보이기 시작한다. 사흘이 멀다 하고 남편에게 매를 맞고, 하루 종일 노예처럼 일하고, 그것도 모자라 육욕에 집착이 강한 시동생에게 성적인 학대까지 받고 있는 것이었다. 하지만 더욱 놀라운 건 섬사람 모두 복남이 처한 상황을 외면할 뿐이다. 해원 역시도 자신과 딸을 서울로 데려가 달라는 복남의 간곡한 부탁을 냉정하게 거절하게 된다. 이제 무도에서 복남을 도와 줄 사람은 아무도 없고, 복남은 이 섬에서 가장 약한 존재가 되고 만다. 눈부시게 햇볕이 내리쬐던 어느 날, 복남은 낫 한 자루를 집어 든다. 그리고 시리도록 아프고, 미치도록 잔혹한 핏빛 복수가 시작된다.",
심플라이프,MV_CK01_TCO000011575,심플 라이프,심플 라이프,,2012-11-22,2012,"중국, 홍콩",0,7118,드라마,드라마,허안화,유덕화|엽덕한|진해로,N,,zh,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,127.0,15607.0,15838.0,2012-F810,image.wavve.com/meta/image/202504/1746003897442792893.jpg,"4대에 걸쳐 '로저'네 집안일을 하며 살아온 '아타오'. 꽤나 성공한 영화제작자인 로저를 제외한 다른 가족들은 모두 이민을 가고, 중국 전역으로 출장이 잦은 로저만을 돌보고 있던 아타오는 갑작스레 중풍으로 쓰러지고 만다. 자기 몸조차 추스르기 힘들어지자 로저에게 폐가 되지 않기 위해 요양병원행을 자처한다. 그곳에서 여러 사연 있는 사람들과의 만남을 가지며 이 새로운 ‘가족’에 적응하려 노력하는 아타오와 그 어느 때보다 많은 시간과 관심을 쏟으며 그녀를 돌보는 로저는 자신에게 아타오가 얼마나 큰 의미인지 깨닫게 된다. 하지만 점점 아타오의 건강은 점점 악화되고 로저는 사랑하는 아타오와의 마지막을 함께하는데...",
트와일라잇(2008),MV_LO01_LO0000000038,트와일라잇,트와일라잇,,2008-12-10,2008,미국,12,7305,로맨스|드라마|SF/판타지,로맨스|드라마|판타지,캐서린 하드윅,크리스틴 스튜어트|로버트 패틴슨|테일러 로트너|안나 켄드릭|저스틴 전,Y,ko,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,1.0,18.0,15602.0,20145.0,2008-F448,image.wavve.com/movieImg/MovieGroup/2023/GMV_LO01_LO0000000038-Vertical_LogoY.jpg,"얼음보다 차갑고 빛보다 빠른 그가 온다! 17세의 평범한 고등학생 소녀 '벨라'는 집안 사정으로 워싱턴 주 포크스에 있는 아빠의 집으로 이사를 온다. 전학 첫날, 벨라는 냉담하지만, 자신을 무장 해제시킬 정도로 잘생긴 '에드워드'와 마주치고, 전율과 두려움 넘치는 인생의 전환을 맞이한다. 에드워드와 돌이킬 수 없는 사랑에 빠져든 벨라. 하지만 에드워드와 그의 가족이 흡혈귀 일족이라는 사실을 알게 되고, 예기치 못한 운명에 빠져든다.",
애프터어스,MV_CF01_SY0000011111,애프터 어스,애프터 어스,,2013-05-30,2013,미국,12,6012,SF/판타지|모험|액션,SF|모험|액션,M. 나이트 샤말란,윌 스미스|제이든 스미스|조 크라비츠|소피 오코네도|데이비드 덴맨|링컨 루이스,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,2.0,23.0,13252.0,14012.0,2013-MF00226,image.wavve.com/meta/image/202603/1772784866690674964.jpg,"""3072년, 낯선 행성에 불시착했다! 이곳은... 지구다!"" 낯선 행성에 불시착한 전사 '사이퍼 레이지'와 아들 '키타이 레이지'는 이곳이 1,000년 전 대재앙 이후 모든 인류가 떠나고 황폐해진 지구라는 사실을 알게 된다. 버려진 지구를 정복한 생명체들은 예측 불가능한 모습으로 진화해 그들을 공격하고, 우주선에서 탈출한 외계 생명체 역시 무차별적인 전쟁을 시작하는데...",
데스숏컷,MV_CV01_KE0000013084,데스 숏컷,데스 숏컷,,2021-02-03,2021,"독일, 이탈리아",15,4476,SF/판타지|공포|스릴러,판타지|공포|스릴러,알레시오 리구오리,안드레이 클로드|테렌스 앤더슨|데이빗 케이스,N,,en,N,n,1080p|720p|480p|360p,n,,svod,1.0,35.0,11011.0,11436.0,2021-MF00120,image.wavve.com/meta/image/202503/1741856272660510611.jpg,"평화로운 어느 오후, 5명의 학생을 태운 버스를 운전하던 ‘조셉’은 도로 위 장애물로 움직일 수 없게 되자 막다른 길을 선택한다. 낯선 갈림길에 방치된 사슴을 발견하고 버스에서 내린 조셉은 갑작스레 자신을 덮쳐온 탈옥수에게 인질로 잡히고, 불청객이 탑승한 버스는 계속 달린다. 하지만 어두운 터널에서 멈춰버린 버스. 예고 없이 고립된 이들의 눈앞에 믿을 수 없는 괴생물체가 나타나는데... ""벗어날 수 없는 공포의 터널에 갇힌 자들, 더 이상 출구는 없다!""",
엽문4:더파이널,MV_CV01_KE0000012204,엽문 4: 더 파이널,엽문 4: 더 파이널,,2020-04-01,2020,홍콩,12,6305,드라마|액션,드라마|액션,엽위신,견자단|스콧 앳킨스|진국곤|오건호|오월,N,,zh,N,n,1080p|720p|480p|360p,n,,won,5.0,50.0,14136.0,14505.0,2020-MF00167,image.wavve.com/movieImg/MovieGroup/2023/GMV_CV01_KE0000012204-Vertical_LogoY-re.jpg,"이제 마지막을 함께 할 시간, 아낌없이 불태운다!  영춘권 최고수 '엽문'은 아들의 미래를 위해 미국으로 향한다. 그곳에는 자기 제자 이소룡이 점점 유명세를 이어가며 세상의 눈길을 사로잡고 있다. 엽문은 그곳에서 이해할 수 없는 이유로 자신의 앞을 막아서는 중화회관의 사부들과 대립하게 된다. 특히 태극권의 고수 만종화와는 대결까지 벌이게 된다. 한편 이들을 못마땅히 여기는 이민국과 해병대가 자행하는 불의를 목격한 엽문은 진정한 무예의 정신을 품고 맞서게 되는데...",
또하나의약속,MV_VW01_VW000000013,또 하나의 약속,또 하나의 약속,,2014-02-06,2014,대한민국,12,6960,드라마,드라마,김태윤,박철민|윤유선|김규리|박희정|유세형|이경영,N,,ko,N,n,1080p|720p|480p|360p,y,,svod,5.0,104.0,15000.0,15600.0,2014-MF00038,image.wavve.com/movieImg/MovieGroup/2023/GMV_VW01_VW000000013-Vertical_LogoY.jpg,"스무 살 여린 딸을 가슴에 묻어야 했던, 한 아버지의 인생을 건 재판이 시작된다! 택시기사 상구는 단란한 가정을 꾸려가는 평범한 아버지다. 상구는 딸 윤미가 대기업에 취직한 것이 너무 자랑스럽다. 한편으론 넉넉치 못한 형편 때문에 남들처럼 대학도 보내주지 못한 게 미안하다. 오히려 기특한 딸 윤미는 빨리 취직해서 아빠 차도 바꿔드리고 동생 공부까지 시키겠다며 밝게 웃는다. 그렇게 부푼 꿈을 안고 입사한 지 2년도 채 되지 않아 윤미는 큰 병을 얻어 집으로 돌아온다. 어린 나이에 가족 품을 떠났던 딸이 이렇게 돌아오자 상구는 가슴이 미어진다. “왜 아프다고 말 안 했나?”, “좋은 회사 다닌다고 자랑한 게 누군데! 내 그만두면 아빠는 뭐가 되나!” 자랑스러워하던 회사에 들어간 윤미가 제대로 치료도 받을 수 없자, 힘없는 못난 아빠 상구는 상식 없는 이 세상이 믿겨지지 않는다. 상구는 차갑게 식은 윤미의 손을 잡고 약속한다. 아무것도 모르고 떠난 내 딸, 윤미의 이야기를 세상에 알리겠다고...""아빠가...꼭 약속 지킬게""",
무쌍,MV_CL01_JY0000012923,무쌍,무쌍,,2018-01-01,2018,"중국, 홍콩",15,7821,범죄|액션,범죄|액션,맥조휘|장문강,주윤발|곽부성|장징추,N,,zh,N,n,1080p|720p|480p|360p,n,,svod,1.0,132.0,20628.0,21021.0,2018-MF02323,image.wavve.com/meta/image/202501/1737017726188318278.jpg,"모방 실력만 뛰어난 예술가 ‘리원’, 그의 재능을 알아본 범죄 조직의 리더 ‘화가’. 화가는 새로 출시된 달러를 복제하기 위해 '리원'을 영입하고, 마침내 완벽한 위조지폐를 만들어 내는 데 성공한다. 하지만 리원이 경찰에 붙잡히고, 배신과 폭로의 위기 앞에 위조지폐를 둘러싼 피할 수 없는 전쟁이 시작된다!",
아들에게가는길,MV_CK01_TCO000011951,아들에게 가는 길 (2017),아들에게 가는 길 (2017),,2017-11-30,2017,대한민국,0,6003,가족|드라마,가족|드라마,최위안,김은주|서성광|이로운|김경애|이보희,N,,ko,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,53.0,13609.0,14003.0,2017-MF02000,image.wavve.com/meta/image/202507/1753259683659080785.jpg,"듣지도, 말하지도 못하는 부부 ‘보현’과 ‘성락’은 하나뿐인 아들의 미래를 위해 잠시 동안이나마 시골에 있는 어머니에게 맡긴다. 하지만 떨어져 지내는 시간만큼 아이와의 거리가 좁혀지지 않자 부부는 더욱 진심으로 다가서려 하지만, 아이는 자신의 말을 들어주지 못하는 부모가 그저 답답하기만 하는데...",
아들에게가는길,MV_JA01_JA0000000740,아들에게 가는 길 (2021),아들에게 가는 길 (2021),,2021-01-01,2021,프랑스,15,3986,액션|드라마,액션|드라마,에티엔 콘스탄티네스코,에릭 소브코프|에스테반 라로셰|아드리앙 드 토마시|윌프레드 렌슨|로이크 루오,N,,fr,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,5.0,32.0,10320.0,10626.0,2022-VF04839,image.wavve.com/movieImg/MovieGroup/2023/GMV_JA01_JA0000000740-Vertical_LogoY.jpg,"자폐 스펙트럼인 아들 '에스테반'을 삼촌에게 맡기고 떠돌이 마약상 생활을 하는 '에릭'. 어느 날 에스테반이 납치당하고, 에릭은 납치범에게 줄 돈을 구하기 위한 위험한 여정에 오른다. 그는 험난한 여정 끝에 에스테반에 대한 사랑을 확인한다.",
돈,MV_SB01_SB0000000061,돈,돈,,2019-03-20,2019,대한민국,15,6921,액션|범죄,액션|범죄,박누리,류준열|유지태|조우진|김재영|김민재|원진아,N,,ko,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,4.0,51.0,15122.0,15522.0,2019-MF00326,image.wavve.com/meta/image/202503/1742520338392350749.jpg,"""부자가 되고 싶었다"" 오직 부자가 되고 싶은 꿈을 품고 여의도 증권가에 입성한 신입 주식 브로커 조일현. 빽도 줄도 없는, 수수료 0원의 그는 곧 해고 직전의 처지로 몰린다. 위기의 순간, 베일에 싸인 신화적인 작전 설계자 번호표를 만나게 되고, 막대한 이익을 챙길 수 있는 거래 참여를 제안 받는다. 위험한 제안을 받아들인 후 순식간에 큰 돈을 벌게 되는 일현. 승승장구하는 일현 앞에 번호표의 뒤를 쫓던 금융감독원의 사냥개 한지철이 나타나 그를 조여 오기 시작하는데...",
리틀포레스트,MV_MX01_MX000000028,리틀 포레스트,리틀 포레스트,,2018-02-28,2018,대한민국,0,6219,드라마,드라마,임순례,김태리|류준열|진기주|문소리|전국향,N,,ko,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,5.0,40.0,14034.0,14339.0,2018-MF00245,image.wavve.com/movieImg/MovieGroup/2023/GMV_MX01_MX000000028-Vertical_LogoY.jpg,"""잠시 쉬어가도, 달라도, 평범해도 괜찮아! 모든 것이 괜찮은 청춘들의 아주 특별한 사계절 이야기"" 시험, 연애, 취업... 뭐하나 뜻대로 되지 않는 일상을 잠시 멈추고 고향으로 돌아온 '혜원'은 오랜 친구인 '재하'와 '은숙'을 만난다. 남들과는 다른, 자신만의 삶을 살기 위해 고향으로 돌아온 재하, 평범한 일상에서 일탈을 꿈꾸는 은숙과 함께 직접 키운 농작물로 한 끼 한 끼를 만들어 먹으며 겨울에서 봄, 그리고 여름, 가을을 보내고 다시 겨울을 맞이하게 된 혜원. 그렇게 특별한 사계절을 보내며 고향으로 돌아온 진짜 이유를 깨닫게 된 혜원은 새로운 봄을 맞이하기 위한 첫발을 내딛는데...",
그것만이내세상,MV_EN01_EN000000037,그것만이 내 세상,그것만이 내 세상,,2018-01-17,2018,대한민국,12,7225,코미디|드라마,코미디|드라마,최성현,이병헌|윤여정|박정민,N,,ko,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,109.0,15642.0,20026.0,2017-MF02246,image.wavve.com/movieImg/MovieGroup/2023/GMV_EN01_EN000000037-Vertical_LogoY_RTC.jpg,"한때는 WBC 웰터급 동양 챔피언이었지만 지금은 오갈 데 없어진 한물간 전직 복서 '조하' 우연히 17년 만에 헤어진 엄마 '인숙'과 재회하고, 숙식을 해결하기 위해 따라간 집에서 듣지도 보지도 못했던 뜻밖의 동생 '진태'와 마주한다. 난생처음 봤는데... 동생이라고?! 라면 끓이기, 게임도 최고로 잘하지만 무엇보다 피아노에 천재적 재능을 지닌 서번트증후군 진태. 조하는 입만 열면 ""네"" 타령인 심상치 않은 동생을 보자 한숨부터 나온다. 하지만 캐나다로 가기 위한 경비를 마련하기 전까지만 꾹 참기로 결심한 조하는 결코 만만치 않은 불편한 동거생활을 하기 시작하는데... 살아온 곳도, 잘하는 일도, 좋아하는 것도 다른 두 형제가 만났다!",
한나,MV_TW01_TW0000000257,한나 (2017),한나 (2017),,2018-07-26,2018,이탈리아,15,5589,드라마,드라마,안드레아 팔라오로,샬롯 램플링|안드레 윌름스,N,,it,N,n,1080p|720p|480p|360p,n,,svod,5.0,111.0,13128.0,13309.0,2018-MF01248,image.wavve.com/movieImg/MovieGroup/2022/GMV_TW01_TW0000000257-Vertical_LogoY.jpg,"우리는 모두가 한나였다!  남편이 수감되면서 홀로 남겨진 ‘한나’는 엄마로서, 아내로서, 여자로서 삶과의 조용한 싸움을 이어간다. 매달릴수록 사라지는 것들, 현실을 부정할수록 깊어지는 고독, 폭풍의 눈처럼 고요 하지만 위태로운 나날들 속에서 한나는 자신의 인생을 다시 매만지기 시작하는데...",
한나,MV_CF01_SY0000011135,한나 (2011),한나 (2011),,2011-04-14,2011,미국,15,6789,스릴러|액션,스릴러|액션,조 라이트,시얼샤 로넌|에릭 바나|케이트 블란쳇,N,,en,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",won|drm,2.0,30.0,14344.0,15108.0,2011-F130,image.wavve.com/movieImg/MovieGroup/2023/GMV_CF01_SY0000011135-Vertical_LogoY_RTC.jpg,"강인한 체력, 치명적인 살인 기술, 완벽한 전략! 열여섯 살 소녀 '한나'는 전직 CIA 출신 아버지 '에릭'에 의해 완벽한 살인 병기로 키워진다. 극비리에 진행시킨 위험한 임무가 시작된 순간 에릭과 헤어지게 되고, 급기야 정보기관에 납치당한다. 조직의 비밀기지에서 치명적인 기술로 탈출을 시도하는 한나. 이제 그녀는 탄생의 비밀과 그 배후의 거대 조직의 음모와 직면하게 되는데... 지금 그녀의 복수가 시작된다!",
펭귄:위대한모험2,MV_C901_SG0000102194,펭귄: 위대한 모험 2,펭귄: 위대한 모험 2,,2018-03-01,2018,프랑스,0,5088,다큐멘터리,다큐멘터리,뤽 자케,장현성|장준서,N,,ko,N,n,1080p|720p|480p|360p,y,,svod,5.0,43.0,12234.0,12448.0,2018-MF00218,image.wavve.com/movieImg/MovieGroup/2023/GMV_C901_SG0000102194-Vertical_LogoY.jpg,"남극의 오아시스, 오모크 얼음 땅에서 펼쳐지는 어린 펭귄의 생애 첫 모험!  순수한 아름다움 속 거친 야생의 모습을 간직한 얼음의 땅, 오모크. 황제 펭귄은 영하 40도의 눈보라를 견디며 알을 품어내지만, 새끼 펭귄들은 그 중 절반만이 살아남는다. 살아난 어린 펭귄들은 솜털을 벗겨내며 조금씩 커가고, 아빠가 그랬던 것처럼 자연의 신비로운 본능에 따라 이제껏 한번도 본 적 없는 바다를 향해 생애 첫 모험을 시작하는데...",
나폴리:위험한유혹,MV_CL01_JY0000013048,나폴리: 위험한 유혹,나폴리: 위험한 유혹,,2017-01-01,2017,이탈리아,18,6071,미스터리|스릴러,미스터리|스릴러,페르잔 오즈페텍,페프 바라|안나 보나이토|알레산드로 보르기|마리아 피아 칼초네|이사벨라 페라리,N,,it,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,1.0,56.0,13745.0,14111.0,2018-MF02161,image.wavve.com/meta/image/202511/1762933487883616726.jpg,나폴리의 법의학자 '아드리아나'는 파티에서 만난 미스테리한 매력의 연하 '안드레아'와 밀회를 한다. 치명적인 하룻밤 뒤 예상치 못한 반전이 그녀를 기다리는데...,
택시운전사,MV_SB01_SB0000000096,택시운전사,택시운전사,,2017-08-02,2017,대한민국,15,8235,드라마|가족,드라마|가족,장훈,송강호|토마스 그레취만|류준열|유해진|박혁권|최귀화,N,,ko,N,n,1080p|720p|480p|360p,n,"WM,FP,PR,NC,WC",svod|drm,5.0,101.0,21318.0,21715.0,2017-MF01114,image.wavve.com/movieImg/MovieGroup/2023/GMV_SB01_SB0000000096-Vertical_LogoY.jpg,"1980년 5월, 서울 택시 운전사. ""광주? 돈 워리, 돈 워리! 아이 베스트 드라이버!""  택시 운전사 '만섭'은 외국 손님을 태우고 광주에 갔다 통금 전에 돌아오면 밀린 월세를 갚을 수 있는 거금 10만 원을 준다는 말에 독일기자 '피터'를 태우고 영문도 모른 채 길을 나선다.  광주 그리고 사람들. ""모르겄어라, 우덜도 우덜한테 와 그라는지...""  어떻게든 택시비를 받아야 하는 만섭의 기지로 검문을 뚫고 겨우 들어선 광주. 위험하니 서울로 돌아가자는 만섭의 만류에도 피터는 대학생 '재식'과 '황 기사'의 도움 속에 촬영을 시작한다. 그러나 상황은 점점 심각해지고 만섭은 집에 혼자 있을 딸 걱정에 점점 초조해지는데...",
