membership_row_id,USER_KEY,is_repurchase,price,max_screen,is_promotion,is_user_verified,gender,age,payment_device,billing_method,w1_4_total_sessions,w1_4_unique_contents,w1_4_unique_watch_days,w1_4_avg_watch_time_per_session,w1_4_week1_watch_time,w1_4_week2_watch_time,w1_4_week1_sessions,w1_4_week2_sessions,w1_4_week3_watch_time,w1_4_week3_sessions,w1_4_week4_watch_time,w1_4_week4_sessions,w1_4_genre_ratio_action_adventure,w1_4_genre_ratio_animation_family,w1_4_genre_ratio_comedy,w1_4_genre_ratio_drama,w1_4_genre_ratio_historical_war,w1_4_genre_ratio_horror,w1_4_genre_ratio_other,w1_4_genre_ratio_romance,w1_4_genre_ratio_sf_fantasy,w1_4_genre_ratio_thriller_crime,w1_4_genre_entropy,w1_4_genre_covered_watch_ratio,w1_4_recent_content_watch_ratio
2468,4d68a4d182a42ab017a7da379c2ec8165961a721e9b8a12389ad1999558794b50027c56f38f117ff58202bc3e498331276f09d78cf3c57a6b79fd00e49eeeb2f,Y,7900.0,1.0,,N,F,35.0,android,151,8,1,2,47.0,0.0,0.0,0,0,0.0,0,376.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2469,769faac7300c17b9d2a44ca0275ac5458df443ed18fd2f21203080a20f2c42fcbe98c7527f7981b7340210b09fb518a703c1184f264994022d0042ac3b066f72,Y,100.0,2.0,O,Y,M,30.0,android,190,2,2,2,52.0,84.0,0.0,1,0,0.0,0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.807692,0.0,0.0,0.706274,1.0,0.0
2470,dfcf04e908bd4a2104c53aa7fe9630dfcb5b71e83d10fdea219286354bd9dcaff85907fe5a5723e466c81f0cc73b0d41d69c07bbfc0da5e77d7794aba0b0cb93,N,9.99,1.0,,Y,F,35.0,ios,140,1,1,1,1.0,0.0,0.0,0,0,1.0,1,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2471,c18e8817f215a487bccf1f0987e6d1e506b48a44c9413dad7bdcb95623a32769f326b113ca07746a5bcaa8d4a5cd74f66cf95c63877a6e462eb4cb8e11e33095,Y,100.0,1.0,O,Y,F,20.0,pc,180,12,7,9,74.666667,258.0,404.0,3,6,234.0,3,0.0,0,0.0,0.24442,0.245536,0.260045,0.0,0.0,0.0,0.0,0.0,0.25,1.999564,1.0,0.0
2472,ab344515b2fae3805de41b8a8cdd8b3c88a0b0b54869889db636dd3b02a3873c4fd1f1114394448404d2d3fb0ef0bf07e8bb5bf6b813aba199f77b2b904815c8,Y,100.0,1.0,O,Y,F,30.0,mobile,131,2,2,2,35.0,1.0,0.0,1,0,69.0,1,0.0,0,0.0,0.985714,0.0,0.0,0.0,0.0,0.0,0.014286,0.0,0.0,0.108023,1.0,0.014286
2473,4f21447d6bbd743d5739e6b974ca10bf8d9128043c25007259a17ef0ab93ed20817ddf29cb7f73426e066583e93bd3083c6af79627f1728d88b8060740c7e3be,Y,7900.0,1.0,,Y,F,45.0,android,134,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2474,38c1cbbccb3c8374eab9c62182ac4547cb541c982ce83b3b7764c9808db330f046a5094764b21a513526a2ee70eaa41d5b7619dd32811978bdd4ef79a3c6309a,Y,9.99,1.0,,N,F,40.0,ios,140,9,9,5,52.777778,101.0,257.0,2,4,90.0,1,27.0,2,0.12,0.0,0.0,0.256842,0.0,0.433684,0.0,0.0,0.0,0.189474,1.848182,1.0,0.010526
2475,00171dee587b50f11c10b792895b4fef72ba3527c39becb906ddd378e6f975bbbf7922cb870b90bfc6453df22c6a7d8ed1ee00440847f62086b1605bf5318e4a,N,100.0,1.0,O,Y,M,25.0,android,180,4,4,3,16.25,0.0,65.0,0,4,0.0,0,0.0,0,0.353846,0.0,0.0,0.0,0.015385,0.0,0.0,0.015385,0.615385,0.0,1.14669,1.0,0.015385
2476,19dd04cfe47e56ef46a81b60511ba9d05ee272c7e25b6e933cc06a82001fe6331480c997c6dfe29e7b0f30d03d454c340a31500a4c035cf5750a4f6696742157,Y,100.0,1.0,O,Y,F,20.0,pc,180,7,7,4,48.571429,110.0,177.0,1,3,53.0,3,0.0,0,0.0,0.323529,0.067647,0.014706,0.402941,0.0,0.0,0.079412,0.0,0.111765,2.051053,1.0,0.0
2477,909c5a2e6da696e2f8198040530338493b85cbf8ee84676eab1a5260aa8f6f47d7afbaa271635729d02ac7179938d1fdcbfccde54ec9fe4c3e27551126904b78,N,100.0,1.0,O,Y,F,35.0,android,151,2,2,2,53.5,99.0,8.0,1,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.074766,0.0,0.0,0.0,0.0,0.925234,0.383464,1.0,0.925234
2478,71687edf7ce4ccf17b564588b4279d887aa1beb874ea889164016c7792d897c6625a34380260476f91f9ad2f93f259bf9476552372e02af5cd21d2ac9a1d4ccf,Y,100.0,1.0,O,Y,F,40.0,pc,134,2,2,2,89.5,89.0,0.0,1,0,90.0,1,0.0,0,0.497207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999977,1.0,0.0
2479,7ba43a340fd0ba93e80da9f8c72cb274f3bf20c1c535d849026344a336d230059cff91192a947ab1c58e49c860b9b2b6ca5aa0edaa4bf940f7f1bea2236f3166,N,100.0,4.0,O,Y,F,25.0,pc,134,15,12,11,64.266667,445.0,517.0,7,6,2.0,2,0.0,0,0.0,0.0,0.114108,0.144191,0.128631,0.006224,0.107884,0.235477,0.0,0.263485,2.531239,1.0,0.0
2480,66835d9e14106c6b177dba6e84903b48576cbba12c27bae525219b49ad472f54e6f5efa6a41f00bb6f9ab2bd89e494754344919a6af73d561efd184bcb81e514,Y,9.99,1.0,,N,N,40.0,ios,140,4,4,3,66.75,165.0,0.0,3,0,102.0,1,0.0,0,0.0,0.0,0.161049,0.820225,0.0,0.0,0.0,0.018727,0.0,0.0,0.766249,1.0,0.161049
2481,f9eb0af4a69d10d46fed2a0c9b4bd8705351d7a09cd7b617c7f4c851397276599e93aba36528f7a1424d6ab17aaae6b06f0609e5f5f7fba3e258e56fe60d8734,Y,100.0,4.0,O,,F,20.0,pc,134,5,4,4,41.6,15.0,0.0,2,0,193.0,3,0.0,0,0.009615,0.0,0.927885,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.414623,1.0,0.0
2482,38e7bda1585622d437ccd1771a0272f9a4e7a6e6a0dc0f51017b078aa95375f2bf9fabf73ac8fb9e8576221094beb1e6cf8c482ca5c5331cbf7bd522daebdf4a,Y,100.0,4.0,O,Y,F,20.0,pc,134,8,5,3,36.625,0.0,0.0,0,0,293.0,8,0.0,0,0.006826,0.337884,0.0,0.013652,0.0,0.0,0.156997,0.0,0.484642,0.0,1.588428,1.0,0.34471
2483,ba6be3489fcc64c847c85677012819d3fcf633b28d1a4250e1f42fc3b5af4366fca81ee63c4189b946428ab48a8764d97e58290c74c686d3f6733d23e69df63c,N,100.0,2.0,O,Y,M,20.0,mobile,134,1,1,1,16.0,0.0,0.0,0,0,16.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2484,e3d56fd06b1dc93820e2f0f772e62ee2036fbb3edbd1c5d6d69ba11f0171f22eca893bcf1148057accc8238d99c625fc02a489990fb1ab1a9b76d7e58801bb80,Y,9.99,1.0,,Y,F,35.0,ios,140,4,4,3,31.0,113.0,0.0,1,0,11.0,3,0.0,0,0.0,0.0,0.032258,0.008065,0.959677,0.0,0.0,0.0,0.0,0.0,0.272879,1.0,0.0
2485,5e209adf32ba50bddbe087bcf781f4e0acafa421af1ef4cafadde68ac81a7db067d46563d0ddfaffe4f0f728a6c897a69733877bc233fdae0c7c2ca115efa665,Y,100.0,4.0,O,Y,F,20.0,pc,134,36,29,14,68.333333,141.0,564.0,3,7,1511.0,21,244.0,5,0.024797,0.0,0.107724,0.212195,0.26748,0.0,0.025203,0.046341,0.000407,0.282114,2.485796,1.0,0.0
2486,a34cf6b57c97a07f214ec1adef50047de19b4a6d665c304b0fd9caa7d8993e12e4c840d7a24cef42f0fdd486b08eaa81cacf1bdc6752f73cc03a99b32f672a39,N,100.0,2.0,O,Y,F,25.0,mobile,134,10,7,6,75.3,279.0,229.0,3,4,245.0,3,0.0,0,0.237716,0.0,0.269588,0.088977,0.0,0.0,0.0,0.0,0.0,0.403718,1.841414,1.0,0.184595
2487,1101fe1677a0622aa9830bcebf0d08e40a6ac09a095b017b310eeb333ceec069a8b8960e14df99b39ad3e5a006390a67ff2ee48abf0df706e888e2044ecf5a28,Y,100.0,2.0,O,Y,M,45.0,android,151,19,5,5,34.736842,430.0,72.0,9,2,158.0,8,0.0,0,0.00303,0.645455,0.0,0.0,0.0,0.0,0.0,0.0,0.351515,0.0,0.963235,1.0,0.0
2488,b40eab6d0988541de67e6232077983c858de75ba522c483f050ca74bcf22c8c242336100d5e48f478293ea0cb25bbb48e86d1e9448c1cf6a29524a7a4fac69c9,Y,7900.0,1.0,,Y,F,25.0,android,151,1,1,1,60.0,0.0,0.0,0,0,60.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2489,e0769555471f6a8bf297530ff320b590581f5f00e4d451b0835c5b81f3681f620ffbafabcf1ab5db9b7477f66df3175e53383a52fc8fedff1281663c459a998c,Y,100.0,1.0,O,Y,M,45.0,android,151,4,1,3,39.75,48.0,111.0,1,3,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2490,e651814c02fae9c846301d7bc3849dc3471a8c61532d5a426ecf0583a8a3ed265b3950aaf014e1584ab7e13ca36754b3df54b609616cd9fcef6cd6b6475d7e36,N,100.0,1.0,O,Y,F,40.0,mobile,180,11,8,8,55.272727,275.0,210.0,3,4,123.0,4,0.0,0,0.452303,0.0,0.0,0.169408,0.0,0.0,0.0,0.008224,0.0,0.370066,1.539335,1.0,0.519737
2491,2c11ba995b274e0dd338e3829d5890debbbacad2f3498bdc85462d4496aff8c225de9d73afe43fbf5f5616fcb7909c3f91a4bcfdf5b4e30822b9a6f370b13d8f,Y,9.99,1.0,,N,N,40.0,ios,140,3,3,2,113.333333,340.0,0.0,3,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.664706,0.0,0.0,0.0,0.0,0.335294,0.920244,1.0,0.0
2492,4cf7fab9eed52e74dbde65f7816fae00854c062069822a75bca1fe5dc127f19b59ff63d7057e887c7fe953d9ab83511549f0b6f89017d36765f1fd11f6f2dc90,N,100.0,4.0,O,Y,M,30.0,mobile,180,2,1,1,38.0,0.0,0.0,0,0,0.0,0,76.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2493,4748f88a91da359a968c0b002a3ae6d87deae711fddf81769abd4340c152897069fae2a4964bbec8503e2a926164dd83f962287081197fa4fa334becd50a3f47,Y,7900.0,1.0,,N,F,40.0,android,134,5,5,2,1.4,1.0,6.0,1,4,0.0,0,0.0,0,0.142857,0.142857,0.0,0.285714,0.285714,0.142857,0.0,0.0,0.0,0.0,2.235926,1.0,0.428571
2494,cebab9e39a673b0176a35f2de77700f05aa35d9524930438414386c2107b8cda16b3edb4cd028ffb5c0e90faddf1be22ccbb8875750c0f3f45126c701f186d10,Y,100.0,1.0,O,Y,F,20.0,mobile,134,1,1,1,100.0,0.0,100.0,0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2495,a3f97abd68d77dbd88d963546974384487bd030917fcba0814614a6d24de6d4f589a39d427c0cc05f2caad7cb62638e6b8b56635f5773439b526989e73cbf39b,N,9.99,1.0,,Y,F,30.0,ios,140,2,2,1,1.0,0.0,2.0,0,2,0.0,0,0.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0
2496,711441a5c299428926a095343be1945d623c6ee1be4c801f7946f5d8e43441058486d5cc26db4451e61147c158f263d7c025e52eaac3fe9fba36b00524c42bc7,N,13.49,2.0,,N,N,40.0,ios,140,1,1,1,45.0,45.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2497,11471fc36d233b3c7ee08e24ea8df959a821809596c1d1c85623a42408d4485cad3c9319f38bb94483387f1fbc1f4b06e1fef0944af3cdf1b5d8d1accf9b04f5,Y,7900.0,1.0,,N,F,30.0,pc,134,3,2,3,96.0,75.0,93.0,1,1,120.0,1,0.0,0,0.416667,0.583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979869,1.0,0.0
2498,eb14b84171f7d84a850d0bb5a273d979dc8d4210ea5c8b3e1161cd52ad9694d8a377eff34f35af892e3ef76dd4ad96f77e42e8810ea9be4cef4ee226114d7744,N,13900.0,4.0,,Y,M,40.0,pc,134,3,2,1,28.333333,0.0,0.0,0,0,0.0,0,85.0,3,0.0,0.0,0.0,0.0,0.082353,0.0,0.0,0.0,0.0,0.0,0.410416,1.0,0.0
2499,730a73f28a6d5a7a2592b078743c291baf26ce15934988fbcda01ec86bca2c1945ac1619a8d4f455c278fc0b35b065a4b2a6d75afa6d89985d99f60dfc35ff48,Y,9.99,1.0,,Y,N,40.0,ios,140,8,4,6,24.625,93.0,2.0,4,1,102.0,3,0.0,0,0.020305,0.969543,0.0,0.0,0.0,0.010152,0.0,0.0,0.0,0.0,0.224646,1.0,0.020305
2500,51f46001536197a2402e28a0209151dcc731a588aac9365a92698aba7de363b430745656389cc5731ade2e8af32b11f3b03dd68c274f75eb6b61b481f77b2994,Y,100.0,4.0,O,Y,F,35.0,android,151,8,7,6,41.5,115.0,50.0,4,1,167.0,3,0.0,0,0.310241,0.213855,0.0,0.0,0.003012,0.0,0.0,0.0,0.150602,0.322289,1.962776,1.0,0.490964
2501,742a0f49c8016199f8e322c514ae00137c8f0af18b82bd338eb0628eabbac8dbc86b1316b4c94fcc8465d7c05f8729a42e592931c7509c173ecc1f799f954d2d,N,9.99,1.0,,Y,F,20.0,ios,140,1,1,1,74.0,74.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2502,d2770b70ddeba0fa6554478dbf089e212b7906d08557de7e6db9477ae50eba1abfaebd44a9a1a49f9cc5c6e22d4f0fc27a0f3de122657583960a232bf5e07ffc,Y,9.99,1.0,,Y,F,40.0,ios,140,10,6,6,48.6,108.0,200.0,3,4,178.0,3,0.0,0,0.195473,0.0,0.0,0.0,0.0,0.002058,0.0,0.0,0.288066,0.514403,1.489253,1.0,1.0
2503,7815660caa3db7b2fa6ad983bf04aa882d6a46494a83611a9e3b1636775f5c33982f1801d745af2f02ff346b890659dcdf4cfe4bd91bf1cc7c1064038b09512c,Y,100.0,1.0,O,Y,F,25.0,android,151,5,2,1,23.4,0.0,0.0,0,0,117.0,5,0.0,0,0.0,0.0,0.991453,0.0,0.0,0.0,0.0,0.0,0.008547,0.0,0.070999,1.0,0.0
2504,a49b4a33c1e8876240e6327bb87bfcce88e26e36ed55c2b42888167243bf34a7c8ab5010c9f4745a7ec7c37ea73559743e2652f8a54b168d00fad7dd9ca5015b,Y,9.99,1.0,,N,N,40.0,ios,140,10,10,7,47.5,163.0,140.0,2,6,172.0,2,0.0,0,0.134737,0.248421,0.002105,0.0,0.002105,0.0,0.0,0.008421,0.570526,0.033684,1.610912,1.0,0.170526
2505,069dfac19b7c5a94cff79c77b6ef4f0403f25490afb54683f49c9945b52e979844f0ce37968d6cd823ad5b266ee5237c54330e82a60311e1047228e8438f9c8d,Y,9.99,1.0,,N,N,40.0,ios,140,5,4,4,99.0,185.0,52.0,1,1,258.0,3,0.0,0,0.0,0.0,0.0,0.216162,0.0,0.0,0.0,0.478788,0.0,0.305051,1.508925,1.0,0.0
2506,9dc5616ea7f4f0ff4f7f1d846087539011c8b9377d525641bb07667a309ad8f0a1f22a6991076f44bfe1c28a2368eb1a44fa7e9d49699a7a6aaf5ed63eb19424,N,100.0,1.0,O,Y,F,55.0,android,180,1,1,1,10.0,0.0,10.0,0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2507,237b97f5554a9d3d98d6708bdd8434e09a85f99777260a022899894076aaa1f74d04d9303f94f69c940f213a44c196474fe5682ebec26b944424ac8d3dca75ad,Y,10900.0,2.0,,N,M,40.0,pc,134,11,1,5,82.454545,278.0,445.0,4,5,184.0,2,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2508,2f29a6a8712f0efe41ad9cb1c93cc830722298a19a4bf08b56e6945f7b4f8d04788e161f326867ac6c9777128956f3fe9f060c1be69aa965967d499a0426c73e,N,100.0,1.0,O,Y,F,50.0,android,151,4,1,2,9.75,39.0,0.0,4,0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2509,d1c5f6c0bba51a06ec168164ac95c188904e721b6fa0473df611582cef7a2e8438d26825a4b7c33dd495e29e6cd267fa05dc446ebb771de8d7744e4fef5f838e,Y,100.0,1.0,O,Y,M,25.0,pc,131,19,10,12,53.947368,279.0,344.0,4,8,402.0,7,0.0,0,0.134634,0.000976,0.12878,0.280976,0.105366,0.0,0.01561,0.207805,0.0,0.125854,2.577755,1.0,0.0
2510,eee33731237b7134844bb2681eddbae3e2731704c1369778dbfb78aa905dc8756dd531f501caffe63692c225a3e219966636842850e7a4f97406894a1212a5c4,Y,9.99,1.0,,N,N,40.0,ios,140,9,8,4,30.666667,130.0,0.0,5,0,146.0,4,0.0,0,0.0,0.235507,0.0,0.684783,0.0,0.0,0.003623,0.007246,0.0,0.0,1.212045,1.0,0.01087
2511,df5ceaed705b3bbfcc99346e2b0dc3779160216399510da281c48ea286da597fae1830442476e828c59fd6d1d69ddd3bbf5cba405b0d0b6675a50238e83e79ff,Y,7900.0,1.0,,N,F,40.0,pc,132,11,9,6,24.272727,218.0,29.0,7,3,20.0,1,0.0,0,0.003745,0.0,0.0,0.333333,0.531835,0.0,0.0,0.007491,0.014981,0.108614,1.534532,1.0,0.003745
2512,cb7c2c6ff0d3f5d121f613eaf1ab92d35c78e2c1620746ae72bbb3dfaedf4566e51823594645a89f142d9e5125b2b34f0917a720fe4d4472eb212533a4e4b44e,N,9.99,1.0,,Y,F,40.0,ios,140,11,7,5,47.727273,435.0,39.0,8,1,51.0,2,0.0,0,0.074286,0.0,0.0,0.245714,0.0,0.0,0.0,0.072381,0.0,0.607619,1.487117,1.0,0.537143
2513,92f589e1b4cc57595e8a67b4ea0aee7b8c86f266773780cf80390d8618e31776b6edf9f424bd3b89d34c2aa73709845dc955d53648c8e8eb79349f65c90d25ec,N,7900.0,1.0,,N,N,40.0,pc,131,11,10,5,45.636364,304.0,198.0,6,5,0.0,0,0.0,0,0.025896,0.0,0.0,0.0,0.559761,0.0,0.0,0.0,0.0,0.01992,1.247019,1.0,0.025896
2514,8564aa1756f163987c896ea4e283512fa5caed1068dad7f0424d468d18c50a1942dadff1bf95ad3748100fec29b1a35e5262b9f3ac9920287c06cdc567aab09f,Y,10900.0,2.0,,Y,F,25.0,lgtv,134,12,5,6,78.25,137.0,241.0,1,4,561.0,7,0.0,0,0.0,0.307774,0.0,0.411076,0.0,0.0,0.0,0.0,0.28115,0.0,1.565118,1.0,0.112886
2515,4426be48d7655b5c1bcd2599d69e3430783eaa72378562d5d850677ba115c84cb7f51ffbd490b0ba8b43adc81de73afe4edbd9b265d8eddc01478654e5c4facc,Y,26.39,3.0,,N,N,40.0,ios,140,22,7,8,50.090909,0.0,624.0,0,10,238.0,8,240.0,4,0.032668,0.0,0.0,0.176044,0.0,0.186933,0.0,0.021779,0.53902,0.043557,1.852422,1.0,0.034483
2516,bf94a944ad928db4db82a25ef59c8395341b4f643fe2a1ec4a59632cd3583233385d4e9f8bccc878f7f052b657f02a68593a5f205312bbcd4efce5a9085b1c25,Y,100.0,1.0,O,Y,F,40.0,mobile,134,5,4,3,44.0,0.0,142.0,0,3,78.0,2,0.0,0,0.422727,0.0,0.222727,0.0,0.0,0.354545,0.0,0.0,0.0,0.0,1.538069,1.0,0.645455
2517,4f73eea0462da609670215bdadcdac408202fd9de539f40b956cd603ab7b42d18d7e85173e70f401682c5eea11b24797bcfef4fe4382908f4188f50cf5495294,Y,100.0,1.0,O,Y,F,50.0,android,190,5,4,4,66.8,236.0,0.0,3,0,98.0,2,0.0,0,0.032934,0.0,0.0,0.41018,0.263473,0.0,0.0,0.293413,0.0,0.0,1.715573,1.0,0.293413
2518,22aeb1cdfd612f777ee4c802e1bf46198206a44824bb53d88a3a6e5f484ba27914101b7e9d1187445dc0eb1e715ad6007b18e0661f498b8c6254265ce1c05dcc,Y,100.0,4.0,O,Y,M,30.0,pc,134,5,5,4,23.0,0.0,111.0,0,2,4.0,3,0.0,0,0.008696,0.0,0.0,0.86087,0.0,0.0,0.0,0.104348,0.008696,0.017391,0.747004,1.0,0.026087
2519,910623d18142c681f409329cbe79a772b42f7362ce92d3f083e1dc8d7f3a7077fc0a15ffee352bba2fc4939ba4848143a53396d42362dc5db7f713e85f063274,Y,13900.0,4.0,,Y,F,25.0,android,134,20,16,10,67.55,715.0,45.0,10,1,591.0,9,0.0,0,0.07624,0.0,0.0,0.228719,0.606958,0.0,0.0,0.0,0.0,0.088083,1.515838,1.0,0.0
2520,e173481f1a4a624076648c66e4337d93797b9d345e3f7ab460eb1599c723d2272a34d58627547b5c1e024332378472ed6e3b915334b6ec0079afff17c4771d1f,N,100.0,1.0,O,Y,M,20.0,android,151,3,2,3,30.333333,89.0,1.0,1,1,0.0,0,1.0,1,0.989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010989,0.0,0.087281,1.0,0.0
2521,8e0e14843f9c6abe86b77d29dac1eaeaf48293b0bf84f2a69ead1af5746461cfeae3fb94d1aa531efb15305d0a77f1cd155d7d99637863757eaf49f5cabcc903,Y,100.0,1.0,O,Y,M,40.0,android,151,3,3,3,37.666667,104.0,0.0,2,0,0.0,0,9.0,1,0.911504,0.0,0.0,0.00885,0.0,0.0,0.0,0.0,0.0,0.079646,0.472932,1.0,1.0
2522,1b776dd2f4fc856b1c3ce6c395f225bd7d48373d84d4844b59a92a6611c97d962513fc624a98ae163787e272224ebda4aa034f5104d6aff4956735e666d6c1d1,N,100.0,1.0,O,Y,F,25.0,android,151,4,4,4,79.75,91.0,119.0,1,1,109.0,2,0.0,0,0.410658,0.0,0.589342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976845,1.0,0.285266
2523,720f6d71689e26d11c2632efd45cc6a40d5a1592e8c9eb4de74446bf653701e6c44b1bd2135d332d526df6ad6f46f92d4e44e7c8c5aa4ff93c5ea639a8f81c6c,N,13.49,2.0,,N,N,40.0,ios,140,1,1,1,62.0,62.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2524,7dadbb5ee855aa196136cc5cadd3a98907918cf8280c4241b56ea3585e1bdd59896fbc5f499f4cfc51ee193439892a3053a4bae123e71ef8374d687296cb393a,Y,7900.0,1.0,,Y,F,35.0,android,132,1,1,1,81.0,0.0,0.0,0,0,0.0,0,81.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2525,d8a087a33ed1c242c4f6d521879d4791cb58e749afb6c25385fed62065c538a316f082d54b803feaf3d8746ed54b54d2fa47ef5505a1c82751a58a03ed467f45,N,100.0,1.0,O,Y,M,30.0,mobile,134,5,5,3,17.6,0.0,12.0,0,2,76.0,3,0.0,0,0.238636,0.0,0.0,0.022727,0.0,0.079545,0.0,0.545455,0.0,0.113636,1.74139,1.0,0.0
2526,76ea494b4f2722cf4d227da7a9fe30ca84d65cb37367cbde7bfca34277c930e187c3e1c49c81fa0749081e2dd5e06cf357a27e30d517e230af814e3a038ba4d9,Y,100.0,1.0,O,Y,F,60.0,android,134,2,2,2,5.5,6.0,0.0,1,0,5.0,1,0.0,0,0.0,0.0,0.0,0.454545,0.0,0.0,0.0,0.0,0.0,0.545455,0.99403,1.0,0.454545
2527,05e812f58b32990c10cedd70801ba01d0d8dfcba65a4f02b1250aaf0c03665f544bec881c8eae181bfb01f6337e161458ee21680cffd3b8f23da61a798b05ab8,Y,9.99,1.0,,N,F,40.0,ios,140,3,3,2,23.0,68.0,1.0,2,1,0.0,0,0.0,0,0.0,0.0,0.0,0.014493,0.0,0.0,0.0,0.0,0.0,0.826087,0.738547,1.0,0.0
2528,eb2a6880ad49d200abfe479277abf9006b5aa64b84f09143a5870ccc454e02443052181aa6b107484978c6b57cad7ddc2df447fcc3e52079f539b86c01dbf891,N,100.0,1.0,O,Y,M,45.0,android,131,3,2,3,99.333333,232.0,0.0,2,0,66.0,1,0.0,0,0.778523,0.0,0.0,0.0,0.0,0.221477,0.0,0.0,0.0,0.0,0.762854,1.0,0.0
2529,ec47e840ca4ec60baeffebcbbd69488bae6d93b06b5aa0d65eaa2cf3772eac8b53bc48ce4fbc22a0f16a46da3ba38ee3b0899ea32f5877a6f4a9c9b11be1f69a,N,100.0,1.0,O,Y,F,30.0,android,151,18,7,7,44.166667,302.0,215.0,3,10,278.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.27044,0.0,0.349686,0.0,1.570754,1.0,0.27044
2530,dd97f8eaaf4de2b684ce162f8ed962e73c2d62a8ca8c6c8e2a417b72eb9a7c722eb6c51eeeac9935a42c0f00189c455ddd9ac49b9d11312030537461e5618a92,Y,10900.0,2.0,,Y,M,35.0,mobile,132,8,8,4,101.5,171.0,204.0,1,2,437.0,5,0.0,0,0.112069,0.0,0.252463,0.37931,0.0,0.0,0.0,0.256158,0.0,0.0,1.889025,1.0,0.0
2531,f8ff0a3c16506fa9ffbc7fb4b18b1314b9252bd5d8e7951ab9b880b7cb82231d2d5e317068800644fa48105d28347f00a5ffde5936b0e0dd369d368ed968e706,Y,100.0,1.0,O,Y,M,30.0,android,151,13,8,7,70.461538,126.0,316.0,1,7,474.0,5,0.0,0,0.0,0.219432,0.0,0.162664,0.489083,0.0,0.0,0.076419,0.052402,0.0,1.917435,1.0,0.0
2532,d2b5f1e14edf75cef513ef3960731e7ec8b312f90c22cb01c720427a0dde9db91e6ec3bcee72b34a643e0f86d60592cf09711b754631ffe57024743eb2638b5f,N,100.0,1.0,O,Y,M,35.0,android,151,6,5,3,57.0,229.0,113.0,5,1,0.0,0,0.0,0,0.295322,0.076023,0.0,0.0,0.0,0.28655,0.0,0.0,0.0,0.342105,1.848364,1.0,0.0
2533,1145ebe465aed12f0baf81de107ae671a7ea6e74d244ec3724c40bb42f1d19e58edfb40ef877264cd2e8ee8df3d0878469fae36a5abfcc6a9bcd715aacec1825,N,100.0,1.0,O,Y,M,30.0,android,151,19,9,8,46.315789,545.0,164.0,12,5,171.0,2,0.0,0,0.268182,0.113636,0.143182,0.129545,0.0,0.136364,0.0,0.107955,0.101136,0.0,2.722178,1.0,0.856818
