membership_row_id,has_usage_feature,total_watch_time,total_sessions,unique_contents,unique_days,first_watch_rel_day,last_watch_rel_day,avg_session_time,median_session_time,min_session_time,max_session_time,std_session_time,active_span_days,days_since_first_watch_from_reg,days_since_last_watch_to_obs_end,watch_days_ratio,sessions_per_active_day,contents_per_active_day,avg_watch_time_per_content,max_daily_watch_time,avg_daily_watch_time,median_daily_watch_time,std_daily_watch_time,max_daily_sessions,avg_gap_between_watch_days,max_gap_between_watch_days,max_inactive_gap_days,start_inactive_days,end_inactive_days,week1_watch_time,week2_watch_time,week3_watch_time,week1_sessions,week2_sessions,week3_sessions,week1_unique_contents,week2_unique_contents,week3_unique_contents,week1_active_days,week2_active_days,week3_active_days,week1_ratio,week2_ratio,week3_ratio,front_loaded_ratio,late_ratio,w2_minus_w1_watch_time,w3_minus_w2_watch_time,w3_minus_w1_watch_time,w3_to_w1_ratio,w3_to_w1_ratio_capped,daily_watch_slope,week_count_with_watch,front_loaded_flag,late_binge_flag,only_week1_flag,only_week3_flag,no_week1_flag,no_week3_flag,steady_3week_watch_flag,usage_trend_label,max_day_share,one_day_binge_flag
4723,1,583,11,8,8,2,20,53.0,44.0,2,111,42.357998064120075,19,2,0,0.38095238095238093,1.375,1.0,72.875,193,72.875,38.0,73.88299147010379,2,2.5714285714285716,6.0,5.0,2.0,0.0,176,171,236,4,3,4,4,2,3,3,2,3,0.3018867924528302,0.2933104631217839,0.40480274442538594,0.3018867924528302,0.40480274442538594,-5,65,60,1.3409090909090908,1.3409090909090908,4.285714285714286,3,0,0,0,0,0,0,1,late_increasing,0.33104631217838765,0
4724,1,1640,20,16,13,0,20,82.0,96.5,1,171,48.547318208765745,21,0,0,0.6190476190476191,1.5384615384615385,1.2307692307692308,102.5,318,126.15384615384616,93.0,94.17965646734804,4,1.6666666666666667,4.0,3.0,0.0,0.0,532,463,645,9,5,6,6,4,6,6,3,4,0.32439024390243903,0.2823170731707317,0.3932926829268293,0.32439024390243903,0.3932926829268293,-69,182,113,1.212406015037594,1.212406015037594,8.071428571428571,3,0,0,0,0,0,0,1,late_increasing,0.19390243902439025,0
4725,1,362,11,7,7,0,19,32.90909090909091,18.0,1,162,47.49832532933039,20,0,1,0.3333333333333333,1.5714285714285714,1.0,51.714285714285715,162,51.714285714285715,39.0,51.81606663868613,3,3.1666666666666665,11.0,10.0,0.0,1.0,54,1,307,3,1,7,2,1,5,1,1,5,0.14917127071823205,0.0027624309392265192,0.8480662983425414,0.14917127071823205,0.8480662983425414,-53,306,253,5.685185185185185,5.685185185185185,18.071428571428573,3,0,1,0,0,0,0,1,late_increasing,0.44751381215469616,0
4726,1,241,6,4,5,6,13,40.166666666666664,34.5,31,56,11.822295321411435,8,6,7,0.23809523809523808,1.2,0.8,60.25,69,48.2,54.0,16.724233913695418,2,1.75,3.0,7.0,6.0,7.0,31,210,0,1,5,0,1,3,0,1,4,0,0.12863070539419086,0.8713692946058091,0.0,0.12863070539419086,0.0,179,-210,-31,0.0,0.0,-2.2142857142857144,2,0,0,0,0,0,1,0,front_decreasing,0.2863070539419087,0
4727,1,300,3,2,2,13,20,100.0,123.0,38,139,54.286278192559855,8,13,0,0.09523809523809523,1.5,1.0,150.0,177,150.0,150.0,38.18376618407357,2,7.0,7.0,13.0,13.0,0.0,0,177,123,0,2,1,0,2,1,0,1,1,0.0,0.59,0.41,0.0,0.41,177,-54,123,,999.0,8.785714285714286,2,0,0,0,0,1,0,0,late_increasing,0.59,0
4728,1,42,6,6,2,4,17,7.0,2.5,1,20,8.366600265340756,14,4,3,0.09523809523809523,3.0,3.0,7.0,27,21.0,21.0,8.48528137423857,5,13.0,13.0,12.0,4.0,3.0,27,0,15,5,0,1,5,0,1,1,0,1,0.6428571428571429,0.0,0.35714285714285715,0.6428571428571429,0.35714285714285715,-27,15,-12,0.5555555555555556,0.5555555555555556,-0.8571428571428571,2,1,0,0,0,0,0,0,mixed_or_low_activity,0.6428571428571429,0
4729,1,79,2,2,1,10,10,39.5,39.5,1,78,54.44722215136416,1,10,10,0.047619047619047616,2.0,2.0,39.5,79,79.0,79.0,0.0,2,0.0,0.0,10.0,10.0,10.0,0,79,0,0,2,0,0,2,0,0,1,0,0.0,1.0,0.0,0.0,0.0,79,-79,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,mixed_or_low_activity,1.0,1
4730,1,298,11,2,8,1,20,27.09090909090909,16.0,1,88,29.984844656774683,20,1,0,0.38095238095238093,1.375,0.25,149.0,88,37.25,37.5,30.583609055458822,4,2.7142857142857144,7.0,6.0,1.0,0.0,88,194,16,6,4,1,2,1,1,3,4,1,0.2953020134228188,0.6510067114093959,0.053691275167785234,0.2953020134228188,0.053691275167785234,106,-178,-72,0.18181818181818182,0.18181818181818182,-5.142857142857143,3,0,0,0,0,0,0,1,front_decreasing,0.2953020134228188,0
4731,1,78,1,1,1,13,13,78.0,78.0,78,78,0.0,1,13,7,0.047619047619047616,1.0,1.0,78.0,78,78.0,78.0,0.0,1,0.0,0.0,13.0,13.0,7.0,0,78,0,0,1,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,78,-78,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,mixed_or_low_activity,1.0,1
4733,1,1,1,1,1,7,7,1.0,1.0,1,1,0.0,1,7,13,0.047619047619047616,1.0,1.0,1.0,1,1.0,1.0,0.0,1,0.0,0.0,13.0,7.0,13.0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1,-1,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,mixed_or_low_activity,1.0,1
4734,1,16,2,1,2,10,17,8.0,8.0,4,12,5.656854249492381,8,10,3,0.09523809523809523,1.0,0.5,16.0,12,8.0,8.0,5.656854249492381,1,7.0,7.0,10.0,10.0,3.0,0,12,4,0,1,1,0,1,1,0,1,1,0.0,0.75,0.25,0.0,0.25,12,-8,4,,999.0,0.2857142857142857,2,0,0,0,0,1,0,0,mixed_or_low_activity,0.75,0
4735,1,387,8,7,5,2,16,48.375,24.0,8,156,55.73133896522802,15,2,4,0.23809523809523808,1.6,1.4,55.285714285714285,156,77.4,40.0,67.64465980400819,2,3.5,6.0,5.0,2.0,4.0,8,184,195,1,4,3,1,3,3,1,2,2,0.020671834625323,0.4754521963824289,0.5038759689922481,0.020671834625323,0.5038759689922481,176,11,187,24.375,24.375,13.357142857142858,3,0,1,0,0,0,0,1,late_increasing,0.40310077519379844,0
4737,1,432,10,7,5,0,20,43.2,31.0,2,127,43.2532593505327,21,0,0,0.23809523809523808,2.0,1.4,61.714285714285715,145,86.4,91.0,45.18074811244276,3,5.0,11.0,10.0,0.0,0.0,322,18,92,7,1,2,6,1,1,3,1,1,0.7453703703703703,0.041666666666666664,0.21296296296296297,0.7453703703703703,0.21296296296296297,-304,74,-230,0.2857142857142857,0.2857142857142857,-16.428571428571427,3,1,0,0,0,0,0,1,front_decreasing,0.33564814814814814,0
4738,1,379,7,5,6,0,9,54.142857142857146,61.0,8,116,42.187788799716955,10,0,11,0.2857142857142857,1.1666666666666667,0.8333333333333334,75.8,124,63.166666666666664,66.5,42.696213727527024,2,1.8,3.0,11.0,0.0,11.0,348,31,0,5,2,0,3,2,0,4,2,0,0.9182058047493403,0.08179419525065963,0.0,0.9182058047493403,0.0,-317,-31,-348,0.0,0.0,-24.857142857142858,2,1,0,0,0,0,1,0,front_decreasing,0.32717678100263853,0
4739,1,313,5,3,5,2,19,62.6,51.0,6,146,52.57661076942865,18,2,1,0.23809523809523808,1.0,0.6,104.33333333333333,146,62.6,51.0,52.57661076942865,1,4.25,10.0,9.0,2.0,1.0,6,197,110,1,2,2,1,1,1,1,2,2,0.019169329073482427,0.6293929712460063,0.3514376996805112,0.019169329073482427,0.3514376996805112,191,-87,104,18.333333333333332,18.333333333333332,7.428571428571429,3,0,0,0,0,0,0,1,late_increasing,0.46645367412140576,0
4740,1,239,4,3,3,0,19,59.75,54.5,46,84,16.780444968275823,20,0,1,0.14285714285714285,1.3333333333333333,1.0,79.66666666666667,103,79.66666666666667,84.0,25.774664562964414,2,9.5,15.0,14.0,0.0,1.0,187,0,52,3,0,1,2,0,1,2,0,1,0.7824267782426778,0.0,0.2175732217573222,0.7824267782426778,0.2175732217573222,-187,52,-135,0.27807486631016043,0.27807486631016043,-9.642857142857142,2,1,0,0,0,0,0,0,front_decreasing,0.4309623430962343,0
4741,1,200,8,7,3,3,17,25.0,8.5,1,90,31.38698547396448,15,3,3,0.14285714285714285,2.6666666666666665,2.3333333333333335,28.571428571428573,92,66.66666666666667,90.0,42.15843134336634,4,7.0,7.0,6.0,3.0,3.0,92,18,90,4,3,1,4,3,1,1,1,1,0.46,0.09,0.45,0.46,0.45,-74,72,-2,0.9782608695652174,0.9782608695652174,-0.14285714285714285,3,0,0,0,0,0,0,1,steady_all_weeks,0.46,0
4742,1,7,1,1,1,14,14,7.0,7.0,7,7,0.0,1,14,6,0.047619047619047616,1.0,1.0,7.0,7,7.0,7.0,0.0,1,0.0,0.0,14.0,14.0,6.0,0,0,7,0,0,1,0,0,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0,7,7,,999.0,0.5,1,0,1,0,1,1,0,0,only_week3,1.0,1
4743,1,4,4,4,1,12,12,1.0,1.0,1,1,0.0,1,12,8,0.047619047619047616,4.0,4.0,1.0,4,4.0,4.0,0.0,4,0.0,0.0,12.0,12.0,8.0,0,4,0,0,4,0,0,4,0,0,1,0,0.0,1.0,0.0,0.0,0.0,4,-4,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,mixed_or_low_activity,1.0,1
4744,1,308,7,5,4,4,18,44.0,32.0,1,170,57.919484343929255,15,4,2,0.19047619047619047,1.75,1.25,61.6,170,77.0,67.5,74.89103195087291,4,4.666666666666667,8.0,7.0,4.0,2.0,3,202,103,1,2,4,1,1,3,1,2,1,0.00974025974025974,0.6558441558441559,0.3344155844155844,0.00974025974025974,0.3344155844155844,199,-99,100,34.333333333333336,34.333333333333336,7.142857142857143,3,0,0,0,0,0,0,1,late_increasing,0.551948051948052,0
4745,1,102,3,2,1,0,0,34.0,12.0,1,89,47.94788837894741,1,0,20,0.047619047619047616,3.0,2.0,51.0,102,102.0,102.0,0.0,3,0.0,0.0,20.0,0.0,20.0,102,0,0,3,0,0,2,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-102,0,-102,0.0,0.0,-7.285714285714286,1,1,0,1,0,0,1,0,only_week1,1.0,1
4746,1,174,3,3,2,4,14,58.0,76.0,14,84,38.31448812133603,11,4,6,0.09523809523809523,1.5,1.5,58.0,98,87.0,87.0,15.556349186104045,2,10.0,10.0,9.0,4.0,6.0,76,0,98,1,0,2,1,0,2,1,0,1,0.4367816091954023,0.0,0.5632183908045977,0.4367816091954023,0.5632183908045977,-76,98,22,1.2894736842105263,1.2894736842105263,1.5714285714285714,2,0,1,0,0,0,0,0,mixed_or_low_activity,0.5632183908045977,0
4748,1,228,3,2,3,6,17,76.0,86.0,1,141,70.53367989832942,12,6,3,0.14285714285714285,1.0,0.6666666666666666,114.0,141,76.0,86.0,70.53367989832942,1,5.5,8.0,7.0,6.0,3.0,1,86,141,1,1,1,1,1,1,1,1,1,0.0043859649122807015,0.37719298245614036,0.618421052631579,0.0043859649122807015,0.618421052631579,85,55,140,141.0,141.0,10.0,3,0,1,0,0,0,0,1,late_increasing,0.618421052631579,0
4752,1,70,20,20,2,13,20,3.5,1.0,1,51,11.180339887498949,8,13,0,0.09523809523809523,10.0,10.0,3.5,51,35.0,35.0,22.627416997969522,19,7.0,7.0,13.0,13.0,0.0,0,19,51,0,19,1,0,19,1,0,1,1,0.0,0.2714285714285714,0.7285714285714285,0.0,0.7285714285714285,19,32,51,,999.0,3.642857142857143,2,0,1,0,0,1,0,0,late_increasing,0.7285714285714285,0
4753,1,286,4,1,2,6,7,71.5,84.5,1,116,53.829979255677465,2,6,13,0.09523809523809523,2.0,0.5,286.0,169,143.0,143.0,36.76955262170047,2,1.0,1.0,13.0,6.0,13.0,117,169,0,2,2,0,1,1,0,1,1,0,0.4090909090909091,0.5909090909090909,0.0,0.4090909090909091,0.0,52,-169,-117,0.0,0.0,-8.357142857142858,2,0,0,0,0,0,1,0,front_decreasing,0.5909090909090909,0
4754,1,625,10,9,4,2,5,62.5,17.5,3,160,69.75233966605629,4,2,15,0.19047619047619047,2.5,2.25,69.44444444444444,170,156.25,161.5,17.056279391082533,5,1.0,1.0,15.0,2.0,15.0,625,0,0,10,0,0,9,0,0,4,0,0,1.0,0.0,0.0,1.0,0.0,-625,0,-625,0.0,0.0,-44.642857142857146,1,1,0,1,0,0,1,0,only_week1,0.272,0
4755,1,475,9,6,8,2,17,52.77777777777778,39.0,1,133,50.402821790495466,16,2,3,0.38095238095238093,1.125,0.75,79.16666666666667,161,59.375,29.5,64.51785467162227,2,2.142857142857143,6.0,5.0,2.0,3.0,221,253,1,5,3,1,3,2,1,4,3,1,0.4652631578947368,0.5326315789473685,0.002105263157894737,0.4652631578947368,0.002105263157894737,32,-252,-220,0.004524886877828055,0.004524886877828055,-15.714285714285714,3,0,0,0,0,0,0,1,front_decreasing,0.3389473684210526,0
4756,1,34,3,1,2,10,14,11.333333333333334,11.0,1,22,10.503967504392486,5,10,6,0.09523809523809523,1.5,0.5,34.0,33,17.0,17.0,22.627416997969522,2,4.0,4.0,10.0,10.0,6.0,0,33,1,0,2,1,0,1,1,0,1,1,0.0,0.9705882352941176,0.029411764705882353,0.0,0.029411764705882353,33,-32,1,,999.0,0.07142857142857142,2,0,0,0,0,1,0,0,mixed_or_low_activity,0.9705882352941176,1
4757,1,688,12,5,7,5,16,57.333333333333336,78.5,1,103,39.08576428441651,12,5,4,0.3333333333333333,1.7142857142857142,0.7142857142857143,137.6,175,98.28571428571429,103.0,63.75660563349308,3,1.8333333333333333,5.0,5.0,5.0,4.0,34,427,227,1,7,4,1,4,2,1,3,3,0.04941860465116279,0.6206395348837209,0.32994186046511625,0.04941860465116279,0.32994186046511625,393,-200,193,6.676470588235294,6.676470588235294,13.785714285714286,3,0,0,0,0,0,0,1,late_increasing,0.2543604651162791,0
4758,1,209,3,2,2,0,18,69.66666666666667,93.0,1,115,60.475890512941874,19,0,2,0.09523809523809523,1.5,1.0,104.5,116,104.5,104.5,16.263455967290593,2,18.0,18.0,17.0,0.0,2.0,116,0,93,2,0,1,1,0,1,1,0,1,0.5550239234449761,0.0,0.4449760765550239,0.5550239234449761,0.4449760765550239,-116,93,-23,0.8017241379310345,0.8017241379310345,-1.6428571428571428,2,1,0,0,0,0,0,0,mixed_or_low_activity,0.5550239234449761,0
4763,1,2,2,2,1,16,16,1.0,1.0,1,1,0.0,1,16,4,0.047619047619047616,2.0,2.0,1.0,2,2.0,2.0,0.0,2,0.0,0.0,16.0,16.0,4.0,0,0,2,0,0,2,0,0,2,0,0,1,0.0,0.0,1.0,0.0,1.0,0,2,2,,999.0,0.14285714285714285,1,0,1,0,1,1,0,0,only_week3,1.0,1
4765,1,160,4,4,1,7,7,40.0,31.5,1,96,47.12395003251177,1,7,13,0.047619047619047616,4.0,4.0,40.0,160,160.0,160.0,0.0,4,0.0,0.0,13.0,7.0,13.0,0,160,0,0,4,0,0,4,0,0,1,0,0.0,1.0,0.0,0.0,0.0,160,-160,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,mixed_or_low_activity,1.0,1
4766,1,27,5,4,2,11,17,5.4,2.0,1,18,7.231873892705818,7,11,3,0.09523809523809523,2.5,2.0,6.75,25,13.5,13.5,16.263455967290593,4,6.0,6.0,11.0,11.0,3.0,0,2,25,0,1,4,0,1,3,0,1,1,0.0,0.07407407407407407,0.9259259259259259,0.0,0.9259259259259259,2,23,25,,999.0,1.7857142857142858,2,0,1,0,0,1,0,0,mixed_or_low_activity,0.9259259259259259,1
4767,1,536,8,4,4,10,19,67.0,66.0,1,148,59.21148537234985,10,10,1,0.19047619047619047,2.0,1.0,134.0,235,134.0,113.0,75.30825541289171,4,3.0,7.0,10.0,10.0,1.0,0,383,153,0,3,5,0,1,3,0,2,2,0.0,0.7145522388059702,0.28544776119402987,0.0,0.28544776119402987,383,-230,153,,999.0,10.928571428571429,2,0,0,0,0,1,0,0,late_increasing,0.43843283582089554,0
4769,1,200,2,2,2,1,2,100.0,100.0,96,104,5.656854249492381,2,1,18,0.09523809523809523,1.0,1.0,100.0,104,100.0,100.0,5.656854249492381,1,1.0,1.0,18.0,1.0,18.0,200,0,0,2,0,0,2,0,0,2,0,0,1.0,0.0,0.0,1.0,0.0,-200,0,-200,0.0,0.0,-14.285714285714286,1,1,0,1,0,0,1,0,only_week1,0.52,0
4770,1,242,16,10,5,1,12,15.125,4.0,1,91,24.049601521300374,12,1,8,0.23809523809523808,3.2,2.0,24.2,108,48.4,30.0,48.15911128748121,9,2.75,5.0,8.0,1.0,8.0,121,121,0,14,2,0,10,1,0,3,2,0,0.5,0.5,0.0,0.5,0.0,0,-121,-121,0.0,0.0,-8.642857142857142,2,1,0,0,0,0,1,0,front_decreasing,0.4462809917355372,0
4772,1,27,2,2,1,0,0,13.5,13.5,1,26,17.67766952966369,1,0,20,0.047619047619047616,2.0,2.0,13.5,27,27.0,27.0,0.0,2,0.0,0.0,20.0,0.0,20.0,27,0,0,2,0,0,2,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-27,0,-27,0.0,0.0,-1.9285714285714286,1,1,0,1,0,0,1,0,only_week1,1.0,1
4773,1,602,13,10,8,0,19,46.30769230769231,1.0,1,150,62.423799701962785,20,0,1,0.38095238095238093,1.625,1.25,60.2,261,75.25,25.5,97.26803909081045,4,2.7142857142857144,12.0,11.0,0.0,1.0,397,49,156,5,1,7,4,1,6,2,1,5,0.659468438538206,0.08139534883720931,0.2591362126245847,0.659468438538206,0.2591362126245847,-348,107,-241,0.3929471032745592,0.3929471032745592,-17.214285714285715,3,1,0,0,0,0,0,1,front_decreasing,0.4335548172757475,0
4774,1,214,3,3,3,12,19,71.33333333333333,88.0,1,125,63.657940065111546,8,12,1,0.14285714285714285,1.0,1.0,71.33333333333333,125,71.33333333333333,88.0,63.657940065111546,1,3.5,6.0,12.0,12.0,1.0,0,213,1,0,2,1,0,2,1,0,2,1,0.0,0.9953271028037384,0.004672897196261682,0.0,0.004672897196261682,213,-212,1,,999.0,0.07142857142857142,2,0,0,0,0,1,0,0,mixed_or_low_activity,0.5841121495327103,0
4776,1,456,11,10,4,3,20,41.45454545454545,1.0,1,126,56.218081853374606,18,3,0,0.19047619047619047,2.75,2.5,45.6,128,114.0,113.0,10.801234497346432,5,5.666666666666667,9.0,8.0,3.0,0.0,213,128,115,3,3,5,2,3,5,2,1,1,0.46710526315789475,0.2807017543859649,0.25219298245614036,0.46710526315789475,0.25219298245614036,-85,-13,-98,0.539906103286385,0.539906103286385,-7.0,3,0,0,0,0,0,0,1,front_decreasing,0.2807017543859649,0
4777,1,739,8,6,5,5,20,92.375,88.0,1,200,74.21770581972241,16,5,0,0.23809523809523808,1.6,1.2,123.16666666666667,315,147.8,135.0,107.9661984141333,4,3.75,7.0,6.0,5.0,0.0,76,171,492,1,2,5,1,2,3,1,2,2,0.10284167794316644,0.2313937753721245,0.6657645466847091,0.10284167794316644,0.6657645466847091,95,321,416,6.473684210526316,6.473684210526316,29.714285714285715,3,0,1,0,0,0,0,1,late_increasing,0.42625169147496617,0
4779,1,1288,16,14,5,2,7,80.5,89.5,1,130,40.250879907566414,6,2,13,0.23809523809523808,3.2,2.8,92.0,463,257.6,213.0,115.649470383569,6,1.25,2.0,13.0,2.0,13.0,1078,210,0,13,3,0,12,2,0,4,1,0,0.8369565217391305,0.16304347826086957,0.0,0.8369565217391305,0.0,-868,-210,-1078,0.0,0.0,-77.0,2,1,0,0,0,0,1,0,front_decreasing,0.359472049689441,0
4780,1,1,1,1,1,0,0,1.0,1.0,1,1,0.0,1,0,20,0.047619047619047616,1.0,1.0,1.0,1,1.0,1.0,0.0,1,0.0,0.0,20.0,0.0,20.0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,-0.07142857142857142,1,1,0,1,0,0,1,0,only_week1,1.0,1
4781,1,621,10,8,7,1,18,62.1,59.5,2,128,46.65345050952228,18,1,2,0.3333333333333333,1.4285714285714286,1.1428571428571428,77.625,167,88.71428571428571,92.0,54.02380427710945,2,2.8333333333333335,5.0,4.0,1.0,2.0,224,207,190,3,5,2,2,4,2,2,3,2,0.3607085346215781,0.3333333333333333,0.3059581320450886,0.3607085346215781,0.3059581320450886,-17,-17,-34,0.8482142857142857,0.8482142857142857,-2.4285714285714284,3,0,0,0,0,0,0,1,front_decreasing,0.2689210950080515,0
4782,1,108,3,3,3,0,15,36.0,46.0,1,61,31.22498999199199,16,0,5,0.14285714285714285,1.0,1.0,36.0,61,36.0,46.0,31.22498999199199,1,7.5,9.0,8.0,0.0,5.0,107,0,1,2,0,1,2,0,1,2,0,1,0.9907407407407407,0.0,0.009259259259259259,0.9907407407407407,0.009259259259259259,-107,1,-106,0.009345794392523364,0.009345794392523364,-7.571428571428571,2,1,0,0,0,0,0,0,front_decreasing,0.5648148148148148,0
4783,1,35,2,1,2,6,11,17.5,17.5,1,34,23.33452377915607,6,6,9,0.09523809523809523,1.0,0.5,35.0,34,17.5,17.5,23.33452377915607,1,5.0,5.0,9.0,6.0,9.0,34,1,0,1,1,0,1,1,0,1,1,0,0.9714285714285714,0.02857142857142857,0.0,0.9714285714285714,0.0,-33,-1,-34,0.0,0.0,-2.4285714285714284,2,1,0,0,0,0,1,0,front_decreasing,0.9714285714285714,1
4784,1,144,6,6,4,10,17,24.0,20.5,1,54,24.462215762273047,8,10,3,0.19047619047619047,1.5,1.5,24.0,83,36.0,30.0,39.81624459103763,2,2.3333333333333335,3.0,10.0,10.0,3.0,0,60,84,0,3,3,0,3,3,0,2,2,0.0,0.4166666666666667,0.5833333333333334,0.0,0.5833333333333334,60,24,84,,999.0,6.0,2,0,1,0,0,1,0,0,late_increasing,0.5763888888888888,0
4786,1,362,10,7,8,5,20,36.2,36.5,1,75,23.61637849741855,16,5,0,0.38095238095238093,1.25,0.875,51.714285714285715,75,45.25,45.0,19.564910280543437,2,2.142857142857143,6.0,5.0,5.0,0.0,103,133,126,3,5,2,3,4,2,2,4,2,0.2845303867403315,0.3674033149171271,0.34806629834254144,0.2845303867403315,0.34806629834254144,30,-7,23,1.2233009708737863,1.2233009708737863,1.6428571428571428,3,0,0,0,0,0,0,1,steady_all_weeks,0.20718232044198895,0
4788,1,325,5,4,4,3,19,65.0,63.0,15,103,37.46331538985838,17,3,1,0.19047619047619047,1.25,1.0,81.25,203,81.25,53.5,83.53193002279626,2,5.333333333333333,14.0,13.0,3.0,1.0,63,0,262,1,0,4,1,0,3,1,0,3,0.19384615384615383,0.0,0.8061538461538461,0.19384615384615383,0.8061538461538461,-63,262,199,4.158730158730159,4.158730158730159,14.214285714285714,2,0,1,0,0,0,0,0,late_increasing,0.6246153846153846,0
4789,1,828,17,13,5,1,16,48.705882352941174,47.0,1,111,46.74500602455084,16,1,4,0.23809523809523808,3.4,2.6,63.69230769230769,305,165.6,144.0,122.73467317754995,7,3.75,8.0,7.0,1.0,4.0,572,255,1,11,5,1,10,4,1,2,2,1,0.6908212560386473,0.3079710144927536,0.0012077294685990338,0.6908212560386473,0.0012077294685990338,-317,-254,-571,0.0017482517482517483,0.0017482517482517483,-40.785714285714285,3,1,0,0,0,0,0,1,front_decreasing,0.36835748792270534,0
4791,1,658,20,15,3,13,20,32.9,15.5,1,104,37.44736657173498,8,13,0,0.14285714285714285,6.666666666666667,5.0,43.86666666666667,398,219.33333333333334,145.0,155.45524543524846,10,3.5,6.0,13.0,13.0,0.0,0,115,543,0,5,15,0,3,12,0,1,2,0.0,0.17477203647416414,0.8252279635258358,0.0,0.8252279635258358,115,428,543,,999.0,38.785714285714285,2,0,1,0,0,1,0,0,late_increasing,0.6048632218844985,0
4792,1,207,4,2,3,4,19,51.75,29.5,1,147,68.95106960736722,16,4,1,0.14285714285714285,1.3333333333333333,0.6666666666666666,103.5,147,69.0,59.0,73.51190379795642,2,7.5,14.0,13.0,4.0,1.0,148,0,59,2,0,2,1,0,1,2,0,1,0.714975845410628,0.0,0.28502415458937197,0.714975845410628,0.28502415458937197,-148,59,-89,0.39864864864864863,0.39864864864864863,-6.357142857142857,2,1,0,0,0,0,0,0,front_decreasing,0.7101449275362319,0
4793,1,258,6,5,3,0,14,43.0,32.5,1,92,32.26763083958908,15,0,6,0.14285714285714285,2.0,1.6666666666666667,51.6,193,86.0,64.0,97.87236586493657,3,7.0,13.0,12.0,0.0,6.0,65,0,193,3,0,3,2,0,3,2,0,1,0.25193798449612403,0.0,0.748062015503876,0.25193798449612403,0.748062015503876,-65,193,128,2.9692307692307693,2.9692307692307693,9.142857142857142,2,0,1,0,0,0,0,0,late_increasing,0.748062015503876,0
4795,1,552,6,2,4,5,19,92.0,95.0,1,200,67.27257985241833,15,5,1,0.19047619047619047,1.5,0.5,276.0,248,138.0,110.5,74.4983221287567,2,4.666666666666667,12.0,11.0,5.0,1.0,113,0,439,1,0,5,1,0,1,1,0,3,0.20471014492753623,0.0,0.7952898550724637,0.20471014492753623,0.7952898550724637,-113,439,326,3.8849557522123894,3.8849557522123894,23.285714285714285,2,0,1,0,0,0,0,0,late_increasing,0.4492753623188406,0
4796,1,952,18,5,8,0,20,52.888888888888886,29.5,1,199,66.36076878688891,21,0,0,0.38095238095238093,2.25,0.625,190.4,376,119.0,84.0,121.93792331697775,5,2.857142857142857,8.0,7.0,0.0,0.0,163,584,205,4,7,7,1,3,2,1,3,4,0.17121848739495799,0.6134453781512605,0.21533613445378152,0.17121848739495799,0.21533613445378152,421,-379,42,1.2576687116564418,1.2576687116564418,3.0,3,0,0,0,0,0,0,1,late_increasing,0.3949579831932773,0
4797,1,6,3,3,3,0,18,2.0,2.0,1,3,1.0,19,0,2,0.14285714285714285,1.0,1.0,2.0,3,2.0,2.0,1.0,1,9.0,14.0,13.0,0.0,2.0,3,0,3,1,0,2,1,0,2,1,0,2,0.5,0.0,0.5,0.5,0.5,-3,3,0,1.0,1.0,0.0,2,1,1,0,0,0,0,0,mixed_or_low_activity,0.5,0
4798,1,254,10,9,3,0,20,25.4,1.0,1,133,51.179857148860606,21,0,0,0.14285714285714285,3.3333333333333335,3.0,28.22222222222222,249,84.66666666666667,4.0,142.3247460329135,7,10.0,15.0,14.0,0.0,0.0,4,0,250,2,0,8,2,0,7,1,0,2,0.015748031496062992,0.0,0.984251968503937,0.015748031496062992,0.984251968503937,-4,250,246,62.5,62.5,17.571428571428573,2,0,1,0,0,0,0,0,late_increasing,0.9803149606299213,1
4799,1,372,5,5,4,5,17,74.4,82.0,34,108,29.75399132889569,13,5,3,0.19047619047619047,1.25,1.25,74.4,108,93.0,91.0,10.984838035522719,2,4.0,6.0,5.0,5.0,3.0,108,175,89,1,2,2,1,2,2,1,2,1,0.2903225806451613,0.47043010752688175,0.239247311827957,0.2903225806451613,0.239247311827957,67,-86,-19,0.8240740740740741,0.8240740740740741,-1.3571428571428572,3,0,0,0,0,0,0,1,steady_all_weeks,0.2903225806451613,0
4801,1,242,10,10,4,2,12,24.2,1.0,1,147,50.54546907927995,11,2,8,0.19047619047619047,2.5,2.5,24.2,147,60.5,47.0,69.3517603717935,6,3.3333333333333335,7.0,8.0,2.0,8.0,156,86,0,8,2,0,8,2,0,3,1,0,0.6446280991735537,0.35537190082644626,0.0,0.6446280991735537,0.0,-70,-86,-156,0.0,0.0,-11.142857142857142,2,1,0,0,0,0,1,0,front_decreasing,0.6074380165289256,0
